ITLE SDSC GRID  [-3.5]   VTURB 2.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE  .0003162 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
1.81488174E+01   4530.7 1.815E+02 1.211E+10 4.626E-04 1.477E-03 2.000E+05 0.000E+00 0.000E+00
2.19724608E+01   4543.5 2.197E+02 1.401E+10 5.184E-04 1.572E-03 2.000E+05 0.000E+00 0.000E+00
2.65090110E+01   4557.9 2.651E+02 1.627E+10 5.843E-04 1.685E-03 2.000E+05 0.000E+00 0.000E+00
3.18586269E+01   4574.4 3.185E+02 1.901E+10 6.629E-04 1.820E-03 2.000E+05 0.000E+00 0.000E+00
3.81195369E+01   4593.9 3.811E+02 2.239E+10 7.587E-04 1.985E-03 2.000E+05 0.000E+00 0.000E+00
4.53760739E+01   4617.2 4.537E+02 2.667E+10 8.776E-04 2.190E-03 2.000E+05 0.000E+00 0.000E+00
5.36921780E+01   4645.1 5.368E+02 3.219E+10 1.027E-03 2.449E-03 2.000E+05 0.000E+00 0.000E+00
6.30964573E+01   4678.8 6.308E+02 3.951E+10 1.221E-03 2.783E-03 2.000E+05 0.000E+00 0.000E+00
7.35626311E+01   4719.7 7.355E+02 4.948E+10 1.475E-03 3.224E-03 2.000E+05 0.000E+00 0.000E+00
8.49919829E+01   4769.5 8.497E+02 6.352E+10 1.821E-03 3.822E-03 2.000E+05 0.000E+00 0.000E+00
9.71813936E+01   4831.6 9.715E+02 8.431E+10 2.311E-03 4.671E-03 2.000E+05 0.000E+00 0.000E+00
1.09758064E+02   4913.3 1.097E+03 1.182E+11 3.070E-03 5.985E-03 2.000E+05 1.821E-11 0.000E+00
1.21277496E+02   5074.1 1.212E+03 2.076E+11 4.911E-03 9.085E-03 2.000E+05 5.697E-08 0.000E+00
1.30459733E+02   5258.2 1.304E+03 3.738E+11 8.030E-03 1.410E-02 2.000E+05 3.015E-03 0.000E+00
1.38753900E+02   5378.9 1.387E+03 5.437E+11 1.102E-02 1.839E-02 2.000E+05 6.632E-02 0.000E+00
1.47453273E+02   5445.4 1.474E+03 6.735E+11 1.322E-02 2.097E-02 2.000E+05 1.030E-01 0.000E+00
1.57037095E+02   5526.5 1.569E+03 8.632E+11 1.635E-02 2.488E-02 2.000E+05 1.210E-01 0.000E+00
1.66805002E+02   5665.8 1.667E+03 1.270E+12 2.283E-02 3.367E-02 2.000E+05 1.432E-01 2.993E+02
1.75658000E+02   5855.9 1.755E+03 2.063E+12 3.499E-02 4.999E-02 2.000E+05 1.701E-01 1.144E+03
1.83244331E+02   6068.7 1.830E+03 3.408E+12 5.515E-02 7.586E-02 2.000E+05 2.026E-01 3.311E+03
1.89483205E+02   6319.2 1.892E+03 5.854E+12 9.177E-02 1.205E-01 2.000E+05 2.412E-01 9.420E+03
1.94451974E+02   6587.2 1.941E+03 9.937E+12 1.549E-01 1.925E-01 2.000E+05 2.847E-01 2.696E+04
1.98249687E+02   6898.6 1.978E+03 1.736E+13 2.782E-01 3.242E-01 2.000E+05 3.316E-01 6.751E+04
2.01056460E+02   7223.8 2.005E+03 2.939E+13 5.046E-01 5.499E-01 2.000E+05 3.784E-01 1.324E+05
2.03043951E+02   7595.3 2.023E+03 5.037E+13 9.781E-01 9.859E-01 2.000E+05 4.267E-01 2.707E+05
2.04420851E+02   7963.2 2.035E+03 8.100E+13 1.839E+00 1.464E+00 2.000E+05 5.172E-01 6.176E+05
2.05457271E+02   8259.8 2.044E+03 1.142E+14 2.990E+00 1.350E+00 2.000E+05 7.515E-01 7.115E+05
2.06433688E+02   8419.8 2.053E+03 1.357E+14 3.842E+00 1.032E+00 2.000E+05 8.411E-01 7.157E+05
2.07440019E+02   8594.1 2.062E+03 1.619E+14 5.000E+00 9.404E-01 2.000E+05 8.915E-01 7.252E+05
2.08519784E+02   8717.8 2.072E+03 1.824E+14 5.987E+00 8.121E-01 2.000E+05 9.216E-01 7.320E+05
2.09701280E+02   8871.8 2.083E+03 2.098E+14 7.402E+00 7.847E-01 2.000E+05 9.394E-01 7.382E+05
2.11017553E+02   8987.6 2.095E+03 2.320E+14 8.625E+00 6.797E-01 2.000E+05 9.533E-01 7.336E+05
2.12497743E+02   9134.9 2.109E+03 2.616E+14 1.038E+01 6.807E-01 2.000E+05 9.635E-01 7.538E+05
2.14169717E+02   9261.3 2.124E+03 2.884E+14 1.206E+01 5.882E-01 2.000E+05 9.709E-01 7.284E+05
2.16087604E+02   9397.8 2.142E+03 3.183E+14 1.402E+01 6.278E-01 2.000E+05 9.744E-01 7.575E+05
RADK 1.2122E+00
EGIN                    ITERATION  15 COMPLETED
EFF   5500.  GRAVITY 1.50000 LTE 
ITLE SDSC GRID  [-3.5]   VTURB 2.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE  .0003162 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
1.00507834E-03   3966.2 3.178E-02 1.301E+07 1.327E-04 1.073E-03 2.000E+05 0.000E+00 0.000E+00
1.35310209E-03   3973.1 4.279E-02 1.563E+07 1.229E-04 1.060E-03 2.000E+05 0.000E+00 0.000E+00
1.85905643E-03   3976.2 5.879E-02 1.861E+07 1.115E-04 1.045E-03 2.000E+05 0.000E+00 0.000E+00
2.59482375E-03   3985.6 8.205E-02 2.306E+07 1.035E-04 1.034E-03 2.000E+05 0.000E+00 0.000E+00
3.65560418E-03   3995.3 1.156E-01 2.873E+07 9.599E-05 1.025E-03 2.000E+05 0.000E+00 0.000E+00
5.17024941E-03   4008.2 1.635E-01 3.644E+07 9.028E-05 1.017E-03 2.000E+05 0.000E+00 0.000E+00
7.30309886E-03   4023.8 2.309E-01 4.679E+07 8.605E-05 1.010E-03 2.000E+05 0.000E+00 0.000E+00
1.02643519E-02   4042.3 3.245E-01 6.074E+07 8.326E-05 1.005E-03 2.000E+05 0.000E+00 0.000E+00
1.43124869E-02   4063.4 4.525E-01 7.950E+07 8.180E-05 1.002E-03 2.000E+05 0.000E+00 0.000E+00
1.97629598E-02   4087.1 6.249E-01 1.047E+08 8.161E-05 9.997E-04 2.000E+05 0.000E+00 0.000E+00
2.69932271E-02   4112.8 8.535E-01 1.382E+08 8.258E-05 9.981E-04 2.000E+05 0.000E+00 0.000E+00
3.64620988E-02   4139.7 1.153E+00 1.823E+08 8.454E-05 9.973E-04 2.000E+05 0.000E+00 0.000E+00
4.87336728E-02   4167.2 1.541E+00 2.393E+08 8.736E-05 9.974E-04 2.000E+05 0.000E+00 0.000E+00
6.45130645E-02   4194.3 2.040E+00 3.118E+08 9.089E-05 9.986E-04 2.000E+05 0.000E+00 0.000E+00
8.46787290E-02   4220.7 2.677E+00 4.024E+08 9.508E-05 1.001E-03 2.000E+05 0.000E+00 0.000E+00
1.10331835E-01   4245.8 3.489E+00 5.138E+08 9.984E-05 1.004E-03 2.000E+05 0.000E+00 0.000E+00
1.42857910E-01   4269.4 4.517E+00 6.487E+08 1.052E-04 1.009E-03 2.000E+05 0.000E+00 0.000E+00
1.83962536E-01   4291.4 5.817E+00 8.105E+08 1.112E-04 1.016E-03 2.000E+05 0.000E+00 0.000E+00
2.35713986E-01   4312.1 7.453E+00 1.003E+09 1.180E-04 1.024E-03 2.000E+05 0.000E+00 0.000E+00
3.00608930E-01   4331.3 9.505E+00 1.230E+09 1.257E-04 1.034E-03 2.000E+05 0.000E+00 0.000E+00
3.81661716E-01   4349.2 1.207E+01 1.495E+09 1.344E-04 1.047E-03 2.000E+05 0.000E+00 0.000E+00
4.82511697E-01   4365.7 1.526E+01 1.802E+09 1.443E-04 1.061E-03 2.000E+05 0.000E+00 0.000E+00
6.07578988E-01   4380.7 1.921E+01 2.154E+09 1.554E-04 1.079E-03 2.000E+05 0.000E+00 0.000E+00
7.62245604E-01   4394.4 2.410E+01 2.553E+09 1.678E-04 1.098E-03 2.000E+05 0.000E+00 0.000E+00
9.53044646E-01   4406.6 3.014E+01 3.002E+09 1.816E-04 1.121E-03 2.000E+05 0.000E+00 0.000E+00
1.18787414E+00   4417.6 3.756E+01 3.508E+09 1.970E-04 1.147E-03 2.000E+05 0.000E+00 0.000E+00
1.47617781E+00   4427.8 4.668E+01 4.075E+09 2.142E-04 1.176E-03 2.000E+05 0.000E+00 0.000E+00
1.82921900E+00   4437.1 5.784E+01 4.713E+09 2.336E-04 1.209E-03 2.000E+05 0.000E+00 0.000E+00
2.26040342E+00   4445.9 7.148E+01 5.430E+09 2.554E-04 1.247E-03 2.000E+05 0.000E+00 0.000E+00
2.78556306E+00   4454.4 8.808E+01 6.238E+09 2.800E-04 1.289E-03 2.000E+05 0.000E+00 0.000E+00
3.42357421E+00   4462.7 1.083E+02 7.149E+09 3.076E-04 1.337E-03 2.000E+05 0.000E+00 0.000E+00
4.19681210E+00   4470.8 1.327E+02 8.179E+09 3.389E-04 1.391E-03 2.000E+05 0.000E+00 0.000E+00
5.13177321E+00   4479.0 1.623E+02 9.345E+09 3.742E-04 1.452E-03 2.000E+05 0.000E+00 0.000E+00
6.25947258E+00   4487.4 1.979E+02 1.067E+10 4.142E-04 1.521E-03 2.000E+05 0.000E+00 0.000E+00
7.61675434E+00   4496.0 2.408E+02 1.218E+10 4.593E-04 1.599E-03 2.000E+05 0.000E+00 0.000E+00
9.24617068E+00   4505.2 2.924E+02 1.392E+10 5.110E-04 1.688E-03 2.000E+05 0.000E+00 0.000E+00
1.11974701E+01   4514.9 3.541E+02 1.591E+10 5.697E-04 1.790E-03 2.000E+05 0.000E+00 0.000E+00
1.35266483E+01   4525.7 4.277E+02 1.825E+10 6.377E-04 1.908E-03 2.000E+05 0.000E+00 0.000E+00
1.62966682E+01   4537.6 5.153E+02 2.098E+10 7.164E-04 2.046E-03 2.000E+05 0.000E+00 0.000E+00
1.95751065E+01   4551.3 6.190E+02 2.424E+10 8.094E-04 2.209E-03 2.000E+05 0.000E+00 0.000E+00
2.34323821E+01   4567.2 7.410E+02 2.820E+10 9.204E-04 2.404E-03 2.000E+05 0.000E+00 0.000E+00
2.79379673E+01   4586.1 8.834E+02 3.310E+10 1.055E-03 2.641E-03 2.000E+05 0.000E+00 0.000E+00
3.31524608E+01   4608.8 1.048E+03 3.929E+10 1.222E-03 2.936E-03 2.000E+05 0.000E+00 0.000E+00
3.91199045E+01   4636.1 1.237E+03 4.729E+10 1.433E-03 3.308E-03 2.000E+05 0.000E+00 0.000E+00
4.58590629E+01   4669.3 1.450E+03 5.789E+10 1.704E-03 3.787E-03 2.000E+05 0.000E+00 0.000E+00
5.33508102E+01   4709.7 1.687E+03 7.231E+10 2.062E-03 4.417E-03 2.000E+05 0.000E+00 0.000E+00
6.15238273E+01   4759.0 1.945E+03 9.261E+10 2.548E-03 5.270E-03 2.000E+05 0.000E+00 0.000E+00
7.02365271E+01   4820.2 2.221E+03 1.226E+11 3.234E-03 6.476E-03 2.000E+05 0.000E+00 0.000E+00
7.92333598E+01   4900.0 2.505E+03 1.709E+11 4.284E-03 8.321E-03 2.000E+05 2.748E-10 0.000E+00
8.75504787E+01   5054.8 2.767E+03 2.956E+11 6.776E-03 1.259E-02 2.000E+05 4.225E-07 0.000E+00
9.41844921E+01   5249.4 2.977E+03 5.507E+11 1.139E-02 2.014E-02 2.000E+05 9.388E-04 0.000E+00
9.98303238E+01   5397.0 3.156E+03 8.620E+11 1.658E-02 2.779E-02 2.000E+05 5.774E-02 0.000E+00
1.05607137E+02   5465.6 3.339E+03 1.071E+12 1.992E-02 3.146E-02 2.000E+05 1.165E-01 0.000E+00
1.12035240E+02   5536.5 3.542E+03 1.331E+12 2.398E-02 3.596E-02 2.000E+05 1.376E-01 0.000E+00
1.18834711E+02   5659.2 3.756E+03 1.877E+12 3.215E-02 4.647E-02 2.000E+05 1.607E-01 4.574E+02
1.25198943E+02   5842.2 3.957E+03 3.002E+12 4.824E-02 6.750E-02 2.000E+05 1.877E-01 2.138E+03
1.30733141E+02   6054.1 4.132E+03 4.962E+12 7.519E-02 1.014E-01 2.000E+05 2.197E-01 6.135E+03
1.35347145E+02   6302.2 4.277E+03 8.514E+12 1.230E-01 1.579E-01 2.000E+05 2.573E-01 1.625E+04
1.39099014E+02   6566.0 4.395E+03 1.440E+13 2.026E-01 2.458E-01 2.000E+05 2.994E-01 4.076E+04
1.42055121E+02   6870.7 4.488E+03 2.502E+13 3.517E-01 4.024E-01 2.000E+05 3.436E-01 7.827E+04
1.44298157E+02   7199.3 4.557E+03 4.290E+13 6.249E-01 6.646E-01 2.000E+05 3.903E-01 1.075E+05
1.45949036E+02   7558.2 4.608E+03 7.294E+13 1.149E+00 1.111E+00 2.000E+05 4.415E-01 2.945E+05
1.47134373E+02   7920.5 4.644E+03 1.180E+14 2.081E+00 1.504E+00 2.000E+05 5.707E-01 5.209E+05
1.48105128E+02   8169.4 4.673E+03 1.597E+14 3.092E+00 1.317E+00 2.000E+05 7.636E-01 5.740E+05
1.49028886E+02   8357.4 4.701E+03 1.979E+14 4.129E+00 1.088E+00 2.000E+05 8.457E-01 5.710E+05
1.49983113E+02   8510.1 4.731E+03 2.336E+14 5.194E+00 9.654E-01 2.000E+05 8.929E-01 5.764E+05
1.50999892E+02   8660.7 4.762E+03 2.731E+14 6.473E+00 8.834E-01 2.000E+05 9.217E-01 5.757E+05
1.52108759E+02   8792.3 4.796E+03 3.114E+14 7.793E+00 7.968E-01 2.000E+05 9.408E-01 5.743E+05
1.53334055E+02   8931.8 4.834E+03 3.556E+14 9.423E+00 7.514E-01 2.000E+05 9.540E-01 5.743E+05
1.54701434E+02   9059.5 4.876E+03 3.997E+14 1.115E+01 6.909E-01 2.000E+05 9.642E-01 5.736E+05
1.56234966E+02   9199.5 4.923E+03 4.517E+14 1.331E+01 6.586E-01 2.000E+05 9.714E-01 5.733E+05
1.57965197E+02   9329.7 4.977E+03 5.037E+14 1.560E+01 6.537E-01 2.000E+05 9.759E-01 5.737E+05
RADK 1.2119E+00
EGIN                    ITERATION  15 COMPLETED
EFF   5500.  GRAVITY 2.00000 LTE 
ITLE SDSC GRID  [-3.5]   VTURB 2.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE  .0003162 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
1.34497841E-03   4016.2 1.345E-01 3.440E+07 9.915E-05 1.153E-03 2.000E+05 0.000E+00 0.000E+00
1.80532241E-03   4027.1 1.805E-01 4.205E+07 9.408E-05 1.147E-03 2.000E+05 0.000E+00 0.000E+00
2.45996913E-03   4032.2 2.460E-01 5.032E+07 8.711E-05 1.138E-03 2.000E+05 0.000E+00 0.000E+00
3.39449033E-03   4042.3 3.394E-01 6.211E+07 8.216E-05 1.132E-03 2.000E+05 0.000E+00 0.000E+00
4.71399048E-03   4054.0 4.714E-01 7.751E+07 7.809E-05 1.127E-03 2.000E+05 0.000E+00 0.000E+00
6.55136621E-03   4068.6 6.551E-01 9.808E+07 7.533E-05 1.123E-03 2.000E+05 0.000E+00 0.000E+00
9.07117685E-03   4085.9 9.071E-01 1.254E+08 7.381E-05 1.121E-03 2.000E+05 0.000E+00 0.000E+00
1.24697892E-02   4105.9 1.247E+00 1.617E+08 7.360E-05 1.120E-03 2.000E+05 0.000E+00 0.000E+00
1.69744731E-02   4128.3 1.697E+00 2.097E+08 7.463E-05 1.120E-03 2.000E+05 0.000E+00 0.000E+00
2.28489030E-02   4152.5 2.285E+00 2.724E+08 7.689E-05 1.120E-03 2.000E+05 0.000E+00 0.000E+00
3.03953327E-02   4178.0 3.039E+00 3.532E+08 8.034E-05 1.122E-03 2.000E+05 0.000E+00 0.000E+00
3.99696351E-02   4203.8 3.997E+00 4.557E+08 8.488E-05 1.125E-03 2.000E+05 0.000E+00 0.000E+00
5.19988806E-02   4229.3 5.200E+00 5.829E+08 9.044E-05 1.130E-03 2.000E+05 0.000E+00 0.000E+00
6.70050494E-02   4253.9 6.700E+00 7.380E+08 9.694E-05 1.135E-03 2.000E+05 0.000E+00 0.000E+00
8.56284680E-02   4277.2 8.562E+00 9.241E+08 1.044E-04 1.143E-03 2.000E+05 0.000E+00 0.000E+00
1.08657018E-01   4298.8 1.087E+01 1.144E+09 1.127E-04 1.152E-03 2.000E+05 0.000E+00 0.000E+00
1.37057014E-01   4318.8 1.371E+01 1.400E+09 1.220E-04 1.164E-03 2.000E+05 0.000E+00 0.000E+00
1.72010501E-01   4337.0 1.720E+01 1.695E+09 1.323E-04 1.177E-03 2.000E+05 0.000E+00 0.000E+00
2.14959016E-01   4353.6 2.149E+01 2.033E+09 1.437E-04 1.193E-03 2.000E+05 0.000E+00 0.000E+00
2.67642110E-01   4368.7 2.676E+01 2.418E+09 1.563E-04 1.212E-03 2.000E+05 0.000E+00 0.000E+00
3.32155812E-01   4382.5 3.321E+01 2.852E+09 1.704E-04 1.234E-03 2.000E+05 0.000E+00 0.000E+00
4.11029573E-01   4394.9 4.110E+01 3.342E+09 1.860E-04 1.259E-03 2.000E+05 0.000E+00 0.000E+00
5.07321052E-01   4406.3 5.073E+01 3.890E+09 2.033E-04 1.287E-03 2.000E+05 0.000E+00 0.000E+00
6.24747321E-01   4416.5 6.247E+01 4.502E+09 2.224E-04 1.319E-03 2.000E+05 0.000E+00 0.000E+00
7.67831264E-01   4425.6 7.678E+01 5.182E+09 2.435E-04 1.354E-03 2.000E+05 0.000E+00 0.000E+00
9.42032734E-01   4433.9 9.420E+01 5.937E+09 2.668E-04 1.394E-03 2.000E+05 0.000E+00 0.000E+00
1.15401845E+00   4441.3 1.154E+02 6.772E+09 2.924E-04 1.438E-03 2.000E+05 0.000E+00 0.000E+00
1.41178290E+00   4448.2 1.412E+02 7.703E+09 3.209E-04 1.488E-03 2.000E+05 0.000E+00 0.000E+00
1.72485567E+00   4454.7 1.725E+02 8.740E+09 3.525E-04 1.543E-03 2.000E+05 0.000E+00 0.000E+00
2.10455571E+00   4461.1 2.104E+02 9.906E+09 3.879E-04 1.605E-03 2.000E+05 0.000E+00 0.000E+00
2.56447891E+00   4467.2 2.564E+02 1.121E+10 4.272E-04 1.675E-03 2.000E+05 0.000E+00 0.000E+00
3.12065072E+00   4473.6 3.121E+02 1.268E+10 4.716E-04 1.753E-03 2.000E+05 0.000E+00 0.000E+00
3.79228755E+00   4479.8 3.792E+02 1.434E+10 5.210E-04 1.841E-03 2.000E+05 0.000E+00 0.000E+00
4.60191763E+00   4486.6 4.602E+02 1.623E+10 5.771E-04 1.941E-03 2.000E+05 0.000E+00 0.000E+00
5.57583672E+00   4493.8 5.576E+02 1.838E+10 6.403E-04 2.054E-03 2.000E+05 0.000E+00 0.000E+00
6.74443418E+00   4501.7 6.744E+02 2.086E+10 7.127E-04 2.183E-03 2.000E+05 0.000E+00 0.000E+00
8.14300271E+00   4510.3 8.143E+02 2.371E+10 7.951E-04 2.330E-03 2.000E+05 0.000E+00 0.000E+00
9.81108734E+00   4520.3 9.811E+02 2.707E+10 8.908E-04 2.501E-03 2.000E+05 0.000E+00 0.000E+00
1.17930736E+01   4531.5 1.179E+03 3.100E+10 1.002E-03 2.700E-03 2.000E+05 0.000E+00 0.000E+00
1.41362668E+01   4544.6 1.414E+03 3.572E+10 1.133E-03 2.936E-03 2.000E+05 0.000E+00 0.000E+00
1.68898405E+01   4560.1 1.689E+03 4.146E+10 1.290E-03 3.218E-03 2.000E+05 0.000E+00 0.000E+00
2.01023555E+01   4578.6 2.010E+03 4.854E+10 1.481E-03 3.560E-03 2.000E+05 0.000E+00 0.000E+00
2.38160149E+01   4600.9 2.382E+03 5.752E+10 1.717E-03 3.985E-03 2.000E+05 0.000E+00 0.000E+00
2.80613585E+01   4627.9 2.806E+03 6.911E+10 2.015E-03 4.519E-03 2.000E+05 0.000E+00 0.000E+00
3.28506722E+01   4660.8 3.285E+03 8.447E+10 2.399E-03 5.208E-03 2.000E+05 0.000E+00 0.000E+00
3.81677674E+01   4701.0 3.817E+03 1.055E+11 2.908E-03 6.116E-03 2.000E+05 0.000E+00 0.000E+00
4.39591309E+01   4750.2 4.396E+03 1.350E+11 3.598E-03 7.345E-03 2.000E+05 0.000E+00 0.000E+00
5.01193589E+01   4811.7 5.011E+03 1.789E+11 4.580E-03 9.087E-03 2.000E+05 1.953E-14 0.000E+00
5.64643200E+01   4891.7 5.645E+03 2.496E+11 6.081E-03 1.175E-02 2.000E+05 5.242E-09 0.000E+00
6.23217080E+01   5045.6 6.230E+03 4.311E+11 9.618E-03 1.787E-02 2.000E+05 6.050E-06 0.000E+00
6.70251654E+01   5238.5 6.701E+03 8.005E+11 1.610E-02 2.862E-02 2.000E+05 2.281E-03 0.000E+00
7.09547960E+01   5398.5 7.094E+03 1.298E+12 2.409E-02 4.058E-02 2.000E+05 5.731E-02 0.000E+00
7.48645547E+01   5481.1 7.485E+03 1.671E+12 2.978E-02 4.703E-02 2.000E+05 1.140E-01 0.000E+00
7.91534287E+01   5553.5 7.914E+03 2.081E+12 3.584E-02 5.314E-02 2.000E+05 1.568E-01 0.000E+00
8.37755145E+01   5661.7 8.375E+03 2.821E+12 4.636E-02 6.552E-02 2.000E+05 1.812E-01 5.548E+02
8.82821772E+01   5829.0 8.826E+03 4.347E+12 6.693E-02 9.120E-02 2.000E+05 2.087E-01 3.722E+03
9.23126483E+01   6035.5 9.228E+03 7.121E+12 1.025E-01 1.348E-01 2.000E+05 2.396E-01 1.140E+04
9.57070346E+01   6285.6 9.567E+03 1.232E+13 1.664E-01 2.084E-01 2.000E+05 2.761E-01 2.832E+04
9.85234204E+01   6539.5 9.848E+03 2.054E+13 2.657E-01 3.144E-01 2.000E+05 3.162E-01 5.793E+04
