EFF  40000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-1.5]   VTURB 2.0 KM/S                                        
2.08154409E-04  26836.0 1.993E+01 2.711E+12 3.781E-01 4.141E+03 2.000E+05
2.73570314E-04  27125.4 2.620E+01 3.526E+12 3.865E-01 4.178E+03 2.000E+05
3.58805666E-04  27423.1 3.436E+01 4.575E+12 3.960E-01 4.245E+03 2.000E+05
4.69583523E-04  27734.2 4.496E+01 5.920E+12 4.067E-01 4.301E+03 2.000E+05
6.13220131E-04  28056.3 5.870E+01 7.641E+12 4.189E-01 4.394E+03 2.000E+05
7.99016060E-04  28404.4 7.646E+01 9.834E+12 4.322E-01 4.408E+03 2.000E+05
1.03882008E-03  28760.6 9.939E+01 1.263E+13 4.471E-01 4.401E+03 2.000E+05
1.34753184E-03  29109.5 1.289E+02 1.618E+13 4.638E-01 4.412E+03 2.000E+05
1.74370909E-03  29452.2 1.668E+02 2.070E+13 4.827E-01 4.478E+03 2.000E+05
2.25044056E-03  29794.5 2.151E+02 2.640E+13 5.040E-01 4.583E+03 2.000E+05
2.89636028E-03  30137.2 2.767E+02 3.357E+13 5.282E-01 4.718E+03 2.000E+05
3.71686473E-03  30475.8 3.548E+02 4.257E+13 5.554E-01 4.869E+03 2.000E+05
4.75555672E-03  30797.3 4.536E+02 5.385E+13 5.860E-01 5.055E+03 2.000E+05
6.06583014E-03  31086.1 5.778E+02 6.794E+13 6.206E-01 5.330E+03 2.000E+05
7.71275330E-03  31347.3 7.334E+02 8.549E+13 6.595E-01 5.722E+03 2.000E+05
9.77525152E-03  31588.7 9.273E+02 1.072E+14 7.035E-01 6.242E+03 2.000E+05
1.23499826E-02  31830.2 1.168E+03 1.339E+14 7.526E-01 6.830E+03 2.000E+05
1.55533969E-02  32074.9 1.465E+03 1.667E+14 8.081E-01 7.528E+03 2.000E+05
1.95232337E-02  32335.7 1.831E+03 2.065E+14 8.713E-01 8.345E+03 2.000E+05
2.44234835E-02  32627.6 2.278E+03 2.546E+14 9.430E-01 9.259E+03 2.000E+05
3.04494844E-02  32963.7 2.821E+03 3.122E+14 1.024E+00 1.024E+04 2.000E+05
3.78321184E-02  33357.5 3.480E+03 3.806E+14 1.117E+00 1.126E+04 2.000E+05
4.68428915E-02  33820.8 4.275E+03 4.614E+14 1.223E+00 1.224E+04 2.000E+05
5.78041106E-02  34358.8 5.232E+03 5.563E+14 1.342E+00 1.317E+04 2.000E+05
7.10990107E-02  34975.0 6.380E+03 6.673E+14 1.478E+00 1.403E+04 2.000E+05
8.71857794E-02  35672.1 7.757E+03 7.968E+14 1.630E+00 1.477E+04 2.000E+05
1.06628967E-01  36446.6 9.408E+03 9.480E+14 1.799E+00 1.535E+04 2.000E+05
1.30104481E-01  37300.4 1.139E+04 1.124E+15 1.988E+00 1.581E+04 2.000E+05
1.58436823E-01  38235.4 1.377E+04 1.330E+15 2.195E+00 1.616E+04 2.000E+05
1.92712029E-01  39258.7 1.664E+04 1.570E+15 2.414E+00 1.641E+04 2.000E+05
2.34423081E-01  40379.9 2.012E+04 1.852E+15 2.635E+00 1.652E+04 2.000E+05
2.85690093E-01  41613.4 2.440E+04 2.186E+15 2.842E+00 1.651E+04 2.000E+05
3.49563754E-01  42988.3 2.974E+04 2.586E+15 3.019E+00 1.643E+04 2.000E+05
4.30406102E-01  44534.9 3.650E+04 3.071E+15 3.155E+00 1.629E+04 2.000E+05
5.34610180E-01  46290.8 4.523E+04 3.668E+15 3.234E+00 1.607E+04 2.000E+05
6.71575837E-01  48301.1 5.675E+04 4.417E+15 3.251E+00 1.579E+04 2.000E+05
8.55085073E-01  50616.5 7.223E+04 5.371E+15 3.207E+00 1.544E+04 2.000E+05
1.10575401E+00  53283.0 9.349E+04 6.608E+15 3.104E+00 1.496E+04 2.000E+05
1.45321599E+00  56339.5 1.231E+05 8.235E+15 2.969E+00 1.441E+04 2.000E+05
1.94099633E+00  59807.6 1.651E+05 1.040E+16 2.803E+00 1.367E+04 2.000E+05
2.63003007E+00  63683.6 2.248E+05 1.331E+16 2.651E+00 1.294E+04 2.000E+05
3.60049157E+00  67954.4 3.097E+05 1.718E+16 2.515E+00 1.223E+04 2.000E+05
4.95537928E+00  72601.9 4.290E+05 2.227E+16 2.418E+00 1.172E+04 2.000E+05
6.82410842E+00  77667.2 5.943E+05 2.885E+16 2.349E+00 1.135E+04 2.000E+05
9.37108644E+00  83145.4 8.204E+05 3.720E+16 2.313E+00 1.115E+04 2.000E+05
1.28063453E+01  89110.0 1.126E+06 4.763E+16 2.296E+00 1.106E+04 2.000E+05
1.73853934E+01  95537.6 1.533E+06 6.049E+16 2.310E+00 1.110E+04 2.000E+05
2.34470559E+01 102517.5 2.072E+06 7.617E+16 2.331E+00 1.121E+04 2.000E+05
3.14411053E+01 110057.7 2.781E+06 9.525E+16 2.360E+00 1.132E+04 2.000E+05
4.19651942E+01 118165.5 3.716E+06 1.185E+17 2.395E+00 1.105E+04 2.000E+05
RADK 4.7506E+03
EGIN                    ITERATION   6 COMPLETED
