EFF  42500.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-1.0]   VTURB 2.0 KM/S                                        
2.02248495E-04  27747.4 1.849E+01 2.453E+12 3.892E-01 8.227E+03 2.000E+05
2.65779523E-04  28114.5 2.432E+01 3.185E+12 3.980E-01 8.387E+03 2.000E+05
3.48587236E-04  28529.8 3.192E+01 4.123E+12 4.073E-01 8.101E+03 2.000E+05
4.56417840E-04  28954.8 4.185E+01 5.332E+12 4.174E-01 7.602E+03 2.000E+05
5.96527105E-04  29366.3 5.482E+01 6.891E+12 4.290E-01 7.266E+03 2.000E+05
7.78027501E-04  29774.2 7.168E+01 8.891E+12 4.423E-01 7.039E+03 2.000E+05
1.01241666E-03  30182.4 9.349E+01 1.145E+13 4.574E-01 6.896E+03 2.000E+05
1.31416008E-03  30589.8 1.216E+02 1.470E+13 4.745E-01 6.782E+03 2.000E+05
1.70131137E-03  30993.7 1.577E+02 1.882E+13 4.940E-01 6.731E+03 2.000E+05
2.19620405E-03  31396.2 2.039E+02 2.402E+13 5.163E-01 6.752E+03 2.000E+05
2.82666682E-03  31796.6 2.626E+02 3.057E+13 5.412E-01 6.767E+03 2.000E+05
3.62777189E-03  32182.8 3.373E+02 3.880E+13 5.686E-01 6.755E+03 2.000E+05
4.64276667E-03  32544.0 4.320E+02 4.913E+13 5.995E-01 6.803E+03 2.000E+05
5.92382095E-03  32876.9 5.512E+02 6.205E+13 6.347E-01 6.982E+03 2.000E+05
7.53415861E-03  33185.8 7.008E+02 7.811E+13 6.746E-01 7.293E+03 2.000E+05
9.55066799E-03  33478.2 8.873E+02 9.798E+13 7.196E-01 7.737E+03 2.000E+05
1.20665525E-02  33763.0 1.119E+03 1.224E+14 7.705E-01 8.293E+03 2.000E+05
1.51939932E-02  34049.4 1.404E+03 1.523E+14 8.280E-01 8.959E+03 2.000E+05
1.90674220E-02  34343.1 1.756E+03 1.887E+14 8.931E-01 9.746E+03 2.000E+05
2.38478388E-02  34654.1 2.185E+03 2.326E+14 9.666E-01 1.065E+04 2.000E+05
2.97276855E-02  34991.7 2.707E+03 2.854E+14 1.050E+00 1.166E+04 2.000E+05
3.69360307E-02  35368.8 3.340E+03 3.484E+14 1.143E+00 1.275E+04 2.000E+05
4.57524696E-02  35801.3 4.104E+03 4.231E+14 1.248E+00 1.376E+04 2.000E+05
5.65170834E-02  36288.0 5.027E+03 5.116E+14 1.364E+00 1.477E+04 2.000E+05
6.96359550E-02  36843.5 6.139E+03 6.160E+14 1.493E+00 1.574E+04 2.000E+05
8.56037440E-02  37479.9 7.477E+03 7.385E+14 1.637E+00 1.662E+04 2.000E+05
1.05036807E-01  38207.2 9.089E+03 8.822E+14 1.793E+00 1.737E+04 2.000E+05
1.28708551E-01  39034.0 1.104E+04 1.051E+15 1.961E+00 1.796E+04 2.000E+05
1.57609626E-01  39968.4 1.340E+04 1.249E+15 2.138E+00 1.840E+04 2.000E+05
1.93082947E-01  41014.3 1.629E+04 1.483E+15 2.314E+00 1.863E+04 2.000E+05
2.36991287E-01  42190.8 1.986E+04 1.761E+15 2.482E+00 1.875E+04 2.000E+05
2.91923740E-01  43520.0 2.432E+04 2.095E+15 2.630E+00 1.875E+04 2.000E+05
3.61518719E-01  45026.0 2.998E+04 2.500E+15 2.750E+00 1.866E+04 2.000E+05
4.50864184E-01  46730.4 3.726E+04 2.997E+15 2.839E+00 1.847E+04 2.000E+05
5.67187455E-01  48671.4 4.675E+04 3.615E+15 2.886E+00 1.824E+04 2.000E+05
7.21115684E-01  50887.9 5.936E+04 4.393E+15 2.885E+00 1.792E+04 2.000E+05
9.28675657E-01  53433.2 7.645E+04 5.390E+15 2.828E+00 1.746E+04 2.000E+05
1.21282970E+00  56347.5 9.998E+04 6.687E+15 2.737E+00 1.695E+04 2.000E+05
1.60762899E+00  59663.7 1.329E+05 8.398E+15 2.605E+00 1.618E+04 2.000E+05
2.16229072E+00  63406.6 1.796E+05 1.068E+16 2.474E+00 1.541E+04 2.000E+05
2.94179274E+00  67560.5 2.459E+05 1.372E+16 2.348E+00 1.460E+04 2.000E+05
4.03268585E+00  72116.2 3.395E+05 1.775E+16 2.248E+00 1.392E+04 2.000E+05
5.54054068E+00  77071.3 4.696E+05 2.297E+16 2.184E+00 1.347E+04 2.000E+05
7.59718019E+00  82457.6 6.479E+05 2.962E+16 2.146E+00 1.320E+04 2.000E+05
1.03761550E+01  88299.0 8.893E+05 3.797E+16 2.127E+00 1.307E+04 2.000E+05
1.40859711E+01  94632.7 1.212E+06 4.828E+16 2.138E+00 1.310E+04 2.000E+05
1.89961764E+01 101489.8 1.638E+06 6.086E+16 2.158E+00 1.322E+04 2.000E+05
2.54767300E+01 108904.5 2.200E+06 7.616E+16 2.183E+00 1.336E+04 2.000E+05
3.40133482E+01 116941.6 2.939E+06 9.475E+16 2.209E+00 1.350E+04 2.000E+05
4.52773107E+01 125559.4 3.916E+06 1.176E+17 2.233E+00 1.310E+04 2.000E+05
RADK 5.9670E+03
EGIN                    ITERATION   6 COMPLETED
