EFF  45000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-1.0]   VTURB 2.0 KM/S                                        
2.00460030E-04  28940.3 1.784E+01 2.293E+12 3.903E-01 1.019E+04 2.000E+05
2.63940036E-04  29359.8 2.355E+01 2.986E+12 3.975E-01 9.711E+03 2.000E+05
3.46976024E-04  29786.3 3.107E+01 3.885E+12 4.056E-01 9.315E+03 2.000E+05
4.55365821E-04  30220.3 4.092E+01 5.047E+12 4.148E-01 8.888E+03 2.000E+05
5.96496620E-04  30650.0 5.380E+01 6.545E+12 4.254E-01 8.593E+03 2.000E+05
7.79719212E-04  31082.7 7.057E+01 8.469E+12 4.376E-01 8.407E+03 2.000E+05
1.01686439E-03  31525.1 9.230E+01 1.093E+13 4.515E-01 8.335E+03 2.000E+05
1.32297363E-03  31982.2 1.204E+02 1.405E+13 4.670E-01 8.093E+03 2.000E+05
1.71699388E-03  32425.5 1.567E+02 1.804E+13 4.846E-01 7.879E+03 2.000E+05
2.22246289E-03  32852.4 2.033E+02 2.311E+13 5.046E-01 7.760E+03 2.000E+05
2.86862817E-03  33268.8 2.629E+02 2.952E+13 5.273E-01 7.711E+03 2.000E+05
3.69171476E-03  33674.7 3.388E+02 3.759E+13 5.530E-01 7.707E+03 2.000E+05
4.73599149E-03  34063.1 4.352E+02 4.772E+13 5.824E-01 7.755E+03 2.000E+05
6.05498969E-03  34423.9 5.568E+02 6.040E+13 6.163E-01 7.926E+03 2.000E+05
7.71342215E-03  34758.4 7.092E+02 7.617E+13 6.550E-01 8.234E+03 2.000E+05
9.78960227E-03  35072.3 8.993E+02 9.567E+13 6.991E-01 8.690E+03 2.000E+05
1.23780848E-02  35377.5 1.135E+03 1.196E+14 7.492E-01 9.276E+03 2.000E+05
1.55931628E-02  35684.8 1.425E+03 1.489E+14 8.057E-01 9.943E+03 2.000E+05
1.95735206E-02  35996.5 1.782E+03 1.845E+14 8.691E-01 1.071E+04 2.000E+05
2.44869003E-02  36319.1 2.219E+03 2.275E+14 9.401E-01 1.159E+04 2.000E+05
3.05361321E-02  36661.0 2.751E+03 2.794E+14 1.019E+00 1.258E+04 2.000E+05
3.79668151E-02  37034.7 3.396E+03 3.414E+14 1.108E+00 1.365E+04 2.000E+05
4.70745348E-02  37454.5 4.178E+03 4.153E+14 1.207E+00 1.474E+04 2.000E+05
5.82188146E-02  37929.2 5.121E+03 5.028E+14 1.316E+00 1.586E+04 2.000E+05
7.18449507E-02  38475.2 6.260E+03 6.063E+14 1.435E+00 1.695E+04 2.000E+05
8.85110570E-02  39106.9 7.635E+03 7.282E+14 1.564E+00 1.796E+04 2.000E+05
1.08929610E-01  39840.4 9.301E+03 8.717E+14 1.700E+00 1.883E+04 2.000E+05
1.34012220E-01  40679.6 1.133E+04 1.041E+15 1.842E+00 1.947E+04 2.000E+05
1.64953256E-01  41638.6 1.381E+04 1.242E+15 1.986E+00 1.995E+04 2.000E+05
2.03381143E-01  42736.4 1.688E+04 1.481E+15 2.124E+00 2.028E+04 2.000E+05
2.51538472E-01  43992.5 2.072E+04 1.768E+15 2.249E+00 2.044E+04 2.000E+05
3.12535442E-01  45425.4 2.557E+04 2.115E+15 2.355E+00 2.044E+04 2.000E+05
3.90718328E-01  47054.4 3.179E+04 2.542E+15 2.436E+00 2.031E+04 2.000E+05
4.92126544E-01  48913.1 3.988E+04 3.070E+15 2.490E+00 2.012E+04 2.000E+05
6.25511168E-01  51031.0 5.056E+04 3.732E+15 2.504E+00 1.983E+04 2.000E+05
8.04005283E-01  53458.5 6.491E+04 4.575E+15 2.476E+00 1.939E+04 2.000E+05
1.04632874E+00  56242.1 8.450E+04 5.663E+15 2.417E+00 1.891E+04 2.000E+05
1.38039348E+00  59413.9 1.117E+05 7.088E+15 2.318E+00 1.816E+04 2.000E+05
1.84627466E+00  63009.6 1.500E+05 8.977E+15 2.215E+00 1.741E+04 2.000E+05
2.49727811E+00  67026.8 2.041E+05 1.148E+16 2.113E+00 1.659E+04 2.000E+05
3.40571027E+00  71456.7 2.802E+05 1.479E+16 2.025E+00 1.583E+04 2.000E+05
4.66039775E+00  76292.5 3.862E+05 1.909E+16 1.969E+00 1.532E+04 2.000E+05
6.37099194E+00  81548.6 5.314E+05 2.457E+16 1.935E+00 1.499E+04 2.000E+05
8.67927251E+00  87259.4 7.278E+05 3.145E+16 1.922E+00 1.485E+04 2.000E+05
1.17640331E+01  93453.0 9.905E+05 3.996E+16 1.926E+00 1.484E+04 2.000E+05
1.58511011E+01 100166.7 1.338E+06 5.037E+16 1.945E+00 1.498E+04 2.000E+05
2.12428636E+01 107442.4 1.796E+06 6.303E+16 1.967E+00 1.512E+04 2.000E+05
2.83477815E+01 115299.7 2.399E+06 7.843E+16 1.991E+00 1.533E+04 2.000E+05
3.77257313E+01 123830.3 3.192E+06 9.719E+16 2.008E+00 1.541E+04 2.000E+05
5.01254941E+01 132956.4 4.243E+06 1.203E+17 2.027E+00 1.500E+04 2.000E+05
RADK 7.4390E+03
EGIN                    ITERATION   6 COMPLETED
