EFF  40000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-2.0]   VTURB 2.0 KM/S                                        
2.10117185E-04  27239.7 2.038E+01 2.740E+12 3.725E-01 3.165E+03 2.000E+05
2.76530394E-04  27514.7 2.681E+01 3.567E+12 3.805E-01 3.249E+03 2.000E+05
3.63130333E-04  27814.2 3.519E+01 4.631E+12 3.896E-01 3.329E+03 2.000E+05
4.75758858E-04  28131.5 4.607E+01 5.995E+12 3.999E-01 3.388E+03 2.000E+05
6.21928107E-04  28471.2 6.019E+01 7.741E+12 4.113E-01 3.376E+03 2.000E+05
8.11181424E-04  28786.2 7.848E+01 9.982E+12 4.242E-01 3.407E+03 2.000E+05
1.05549953E-03  29089.4 1.021E+02 1.285E+13 4.388E-01 3.487E+03 2.000E+05
1.36996445E-03  29378.2 1.324E+02 1.650E+13 4.553E-01 3.603E+03 2.000E+05
1.77347016E-03  29664.1 1.713E+02 2.113E+13 4.739E-01 3.762E+03 2.000E+05
2.28958083E-03  29955.6 2.209E+02 2.698E+13 4.949E-01 3.952E+03 2.000E+05
2.94756401E-03  30255.6 2.840E+02 3.434E+13 5.184E-01 4.166E+03 2.000E+05
3.78368708E-03  30561.3 3.640E+02 4.357E+13 5.449E-01 4.389E+03 2.000E+05
4.84261402E-03  30858.1 4.652E+02 5.512E+13 5.747E-01 4.643E+03 2.000E+05
6.17900396E-03  31132.4 5.924E+02 6.956E+13 6.083E-01 4.965E+03 2.000E+05
7.85952835E-03  31385.8 7.517E+02 8.752E+13 6.462E-01 5.378E+03 2.000E+05
9.96513710E-03  31621.6 9.504E+02 1.098E+14 6.890E-01 5.901E+03 2.000E+05
1.25942771E-02  31856.2 1.197E+03 1.372E+14 7.370E-01 6.496E+03 2.000E+05
1.58649515E-02  32087.8 1.502E+03 1.707E+14 7.916E-01 7.226E+03 2.000E+05
1.99170913E-02  32334.8 1.876E+03 2.116E+14 8.537E-01 8.082E+03 2.000E+05
2.49174351E-02  32615.9 2.333E+03 2.608E+14 9.243E-01 9.037E+03 2.000E+05
3.10643882E-02  32945.2 2.889E+03 3.197E+14 1.004E+00 1.006E+04 2.000E+05
3.85925481E-02  33337.2 3.562E+03 3.897E+14 1.096E+00 1.109E+04 2.000E+05
4.77784706E-02  33801.0 4.374E+03 4.722E+14 1.199E+00 1.208E+04 2.000E+05
5.89501851E-02  34340.8 5.351E+03 5.691E+14 1.317E+00 1.300E+04 2.000E+05
7.24968181E-02  34958.9 6.523E+03 6.825E+14 1.450E+00 1.384E+04 2.000E+05
8.88814471E-02  35657.0 7.929E+03 8.146E+14 1.601E+00 1.456E+04 2.000E+05
1.08665112E-01  36431.9 9.613E+03 9.688E+14 1.769E+00 1.513E+04 2.000E+05
1.32521362E-01  37284.3 1.163E+04 1.148E+15 1.957E+00 1.557E+04 2.000E+05
1.61282804E-01  38215.6 1.406E+04 1.358E+15 2.163E+00 1.590E+04 2.000E+05
1.96048041E-01  39232.3 1.697E+04 1.602E+15 2.381E+00 1.612E+04 2.000E+05
2.38326334E-01  40344.7 2.052E+04 1.889E+15 2.600E+00 1.622E+04 2.000E+05
2.90266363E-01  41567.9 2.487E+04 2.229E+15 2.805E+00 1.619E+04 2.000E+05
3.54980074E-01  42932.1 3.030E+04 2.637E+15 2.979E+00 1.609E+04 2.000E+05
4.36974419E-01  44467.2 3.718E+04 3.132E+15 3.108E+00 1.594E+04 2.000E+05
5.42942019E-01  46217.6 4.610E+04 3.744E+15 3.175E+00 1.570E+04 2.000E+05
6.82743720E-01  48226.8 5.791E+04 4.514E+15 3.180E+00 1.541E+04 2.000E+05
8.70815633E-01  50550.3 7.385E+04 5.498E+15 3.124E+00 1.504E+04 2.000E+05
1.12857388E+00  53231.2 9.582E+04 6.779E+15 3.014E+00 1.455E+04 2.000E+05
1.48688167E+00  56304.8 1.265E+05 8.468E+15 2.877E+00 1.399E+04 2.000E+05
1.99035895E+00  59789.1 1.700E+05 1.072E+16 2.718E+00 1.327E+04 2.000E+05
2.70073252E+00  63674.8 2.319E+05 1.373E+16 2.574E+00 1.257E+04 2.000E+05
3.69880207E+00  67949.7 3.195E+05 1.773E+16 2.449E+00 1.191E+04 2.000E+05
5.08827630E+00  72596.6 4.423E+05 2.297E+16 2.361E+00 1.144E+04 2.000E+05
7.00051390E+00  77667.4 6.120E+05 2.971E+16 2.298E+00 1.109E+04 2.000E+05
9.60318374E+00  83136.7 8.437E+05 3.826E+16 2.266E+00 1.092E+04 2.000E+05
1.31085022E+01  89111.9 1.156E+06 4.891E+16 2.251E+00 1.084E+04 2.000E+05
1.77794035E+01  95527.7 1.572E+06 6.205E+16 2.265E+00 1.089E+04 2.000E+05
2.39617693E+01 102519.3 2.123E+06 7.806E+16 2.286E+00 1.100E+04 2.000E+05
3.21055391E+01 110049.9 2.847E+06 9.753E+16 2.317E+00 1.111E+04 2.000E+05
4.28248689E+01 118163.5 3.801E+06 1.213E+17 2.351E+00 1.087E+04 2.000E+05
RADK 4.7461E+03
EGIN                    ITERATION   6 COMPLETED
