TEFF  40000.  GRAVITY 4.50000 LTE 
TITLE SDSC GRID  [-0.1]   VTURB 2.0 KM/S                                        
 1.52727563E-04  24861.2 3.114E+00 4.570E+11 3.830E-01 1.068E+04 2.000E+05
 2.01309857E-04  25252.5 4.143E+00 5.990E+11 3.888E-01 1.016E+04 2.000E+05
 2.65188653E-04  25648.9 5.547E+00 7.904E+11 3.942E-01 9.113E+03 2.000E+05
 3.49096146E-04  26026.5 7.469E+00 1.050E+12 4.007E-01 8.389E+03 2.000E+05
 4.58990984E-04  26393.5 1.005E+01 1.394E+12 4.085E-01 7.898E+03 2.000E+05
 6.02591071E-04  26752.1 1.349E+01 1.846E+12 4.173E-01 7.453E+03 2.000E+05
 7.89749247E-04  27102.5 1.804E+01 2.438E+12 4.277E-01 7.194E+03 2.000E+05
 1.03285876E-03  27455.0 2.400E+01 3.203E+12 4.398E-01 7.062E+03 2.000E+05
 1.34752060E-03  27817.6 3.174E+01 4.181E+12 4.538E-01 7.023E+03 2.000E+05
 1.75371882E-03  28191.1 4.175E+01 5.430E+12 4.691E-01 6.913E+03 2.000E+05
 2.27840911E-03  28565.1 5.480E+01 7.038E+12 4.839E-01 6.579E+03 2.000E+05
 2.95536242E-03  28928.9 7.183E+01 9.111E+12 5.011E-01 6.385E+03 2.000E+05
 3.82547958E-03  29292.9 9.384E+01 1.176E+13 5.208E-01 6.280E+03 2.000E+05
 4.94049331E-03  29660.9 1.221E+02 1.512E+13 5.426E-01 6.191E+03 2.000E+05
 6.36468126E-03  30030.9 1.584E+02 1.937E+13 5.676E-01 6.157E+03 2.000E+05
 8.17632618E-03  30401.9 2.045E+02 2.471E+13 5.963E-01 6.188E+03 2.000E+05
 1.04710307E-02  30773.6 2.628E+02 3.138E+13 6.290E-01 6.289E+03 2.000E+05
 1.33659142E-02  31148.1 3.359E+02 3.964E+13 6.660E-01 6.449E+03 2.000E+05
 1.70061175E-02  31530.3 4.272E+02 4.981E+13 7.071E-01 6.630E+03 2.000E+05
 2.15788671E-02  31920.9 5.412E+02 6.236E+13 7.506E-01 6.763E+03 2.000E+05
 2.73169221E-02  32313.4 6.833E+02 7.780E+13 7.987E-01 6.943E+03 2.000E+05
 3.44959549E-02  32713.5 8.595E+02 9.671E+13 8.526E-01 7.202E+03 2.000E+05
 4.34504654E-02  33131.9 1.077E+03 1.197E+14 9.128E-01 7.519E+03 2.000E+05
 5.45890644E-02  33578.3 1.343E+03 1.474E+14 9.799E-01 7.881E+03 2.000E+05
 6.84027080E-02  34063.6 1.668E+03 1.806E+14 1.055E+00 8.299E+03 2.000E+05
 8.54827500E-02  34604.1 2.063E+03 2.201E+14 1.140E+00 8.751E+03 2.000E+05
 1.06546695E-01  35215.8 2.539E+03 2.667E+14 1.233E+00 9.219E+03 2.000E+05
 1.32523798E-01  35912.9 3.116E+03 3.215E+14 1.332E+00 9.609E+03 2.000E+05
 1.64653459E-01  36701.8 3.818E+03 3.864E+14 1.434E+00 9.889E+03 2.000E+05
 2.04483511E-01  37591.8 4.679E+03 4.633E+14 1.541E+00 1.014E+04 2.000E+05
 2.53991168E-01  38602.2 5.737E+03 5.547E+14 1.650E+00 1.035E+04 2.000E+05
 3.15842808E-01  39752.8 7.047E+03 6.633E+14 1.756E+00 1.051E+04 2.000E+05
 3.93593590E-01  41053.1 8.685E+03 7.934E+14 1.857E+00 1.059E+04 2.000E+05
 4.92132357E-01  42525.2 1.076E+04 9.502E+14 1.944E+00 1.062E+04 2.000E+05
 6.18153461E-01  44181.6 1.340E+04 1.141E+15 2.019E+00 1.064E+04 2.000E+05
 7.81179354E-01  46070.4 1.683E+04 1.376E+15 2.068E+00 1.054E+04 2.000E+05
 9.94341897E-01  48169.8 2.134E+04 1.669E+15 2.100E+00 1.043E+04 2.000E+05
 1.27646405E+00  50572.5 2.734E+04 2.038E+15 2.100E+00 1.026E+04 2.000E+05
 1.65648974E+00  53263.4 3.552E+04 2.515E+15 2.062E+00 9.948E+03 2.000E+05
 2.17517940E+00  56322.4 4.683E+04 3.136E+15 2.005E+00 9.685E+03 2.000E+05
 2.89134492E+00  59756.5 6.268E+04 3.957E+15 1.923E+00 9.282E+03 2.000E+05
 3.89183816E+00  63611.9 8.525E+04 5.056E+15 1.831E+00 8.865E+03 2.000E+05
 5.29001053E+00  67866.3 1.174E+05 6.524E+15 1.753E+00 8.481E+03 2.000E+05
 7.23019724E+00  72528.6 1.626E+05 8.458E+15 1.690E+00 8.169E+03 2.000E+05
 9.90265318E+00  77602.0 2.256E+05 1.097E+16 1.644E+00 7.936E+03 2.000E+05
 1.35405389E+01  83105.8 3.121E+05 1.417E+16 1.621E+00 7.801E+03 2.000E+05
 1.84307279E+01  89066.9 4.286E+05 1.815E+16 1.617E+00 7.796E+03 2.000E+05
 2.49197046E+01  95531.1 5.831E+05 2.303E+16 1.633E+00 7.825E+03 2.000E+05
 3.34962866E+01 102499.5 7.869E+05 2.896E+16 1.645E+00 7.903E+03 2.000E+05
 4.48630820E+01 110062.5 1.056E+06 3.621E+16 1.655E+00 7.899E+03 2.000E+05
 5.98734441E+01 118165.6 1.414E+06 4.514E+16 1.678E+00 7.703E+03 2.000E+05
PRADK 4.6991E+03
BEGIN                    ITERATION   6 COMPLETED
