EFF  40000.  GRAVITY 4.50000 LTE 
ITLE SDSC GRID  [-1.5]   VTURB 2.0 KM/S                                        
2.16280703E-04  26283.4 6.036E+00 8.428E+11 3.553E-01 3.515E+03 2.000E+05
2.86242254E-04  26573.0 8.003E+00 1.105E+12 3.596E-01 3.488E+03 2.000E+05
3.78335615E-04  26871.3 1.059E+01 1.447E+12 3.646E-01 3.488E+03 2.000E+05
4.99310628E-04  27185.4 1.400E+01 1.891E+12 3.705E-01 3.476E+03 2.000E+05
6.57891846E-04  27508.0 1.846E+01 2.464E+12 3.774E-01 3.501E+03 2.000E+05
8.65253782E-04  27847.9 2.429E+01 3.204E+12 3.853E-01 3.559E+03 2.000E+05
1.13569696E-03  28218.3 3.186E+01 4.150E+12 3.945E-01 3.645E+03 2.000E+05
1.48784972E-03  28642.3 4.174E+01 5.361E+12 4.041E-01 3.515E+03 2.000E+05
1.94564336E-03  29040.1 5.463E+01 6.925E+12 4.151E-01 3.442E+03 2.000E+05
2.53900350E-03  29428.1 7.136E+01 8.931E+12 4.277E-01 3.412E+03 2.000E+05
3.30577924E-03  29808.6 9.299E+01 1.149E+13 4.420E-01 3.416E+03 2.000E+05
4.29361075E-03  30177.7 1.208E+02 1.476E+13 4.582E-01 3.443E+03 2.000E+05
5.56229236E-03  30537.0 1.566E+02 1.890E+13 4.765E-01 3.497E+03 2.000E+05
7.18593530E-03  30884.8 2.022E+02 2.413E+13 4.973E-01 3.582E+03 2.000E+05
9.25659595E-03  31214.1 2.601E+02 3.071E+13 5.209E-01 3.705E+03 2.000E+05
1.18883566E-02  31518.6 3.333E+02 3.897E+13 5.474E-01 3.884E+03 2.000E+05
1.52236666E-02  31806.8 4.255E+02 4.927E+13 5.766E-01 4.089E+03 2.000E+05
1.94393112E-02  32077.3 5.410E+02 6.208E+13 6.093E-01 4.359E+03 2.000E+05
2.47506084E-02  32343.6 6.849E+02 7.790E+13 6.459E-01 4.700E+03 2.000E+05
3.14210192E-02  32618.4 8.631E+02 9.730E+13 6.869E-01 5.108E+03 2.000E+05
3.97727171E-02  32915.7 1.083E+03 1.209E+14 7.326E-01 5.569E+03 2.000E+05
5.01970822E-02  33249.0 1.352E+03 1.494E+14 7.839E-01 6.067E+03 2.000E+05
6.31673263E-02  33630.1 1.679E+03 1.836E+14 8.414E-01 6.596E+03 2.000E+05
7.92554687E-02  34073.2 2.078E+03 2.243E+14 9.059E-01 7.132E+03 2.000E+05
9.91530924E-02  34591.2 2.560E+03 2.725E+14 9.781E-01 7.648E+03 2.000E+05
1.23697656E-01  35193.1 3.142E+03 3.292E+14 1.058E+00 8.128E+03 2.000E+05
1.53924673E-01  35890.4 3.846E+03 3.960E+14 1.147E+00 8.485E+03 2.000E+05
1.91134486E-01  36673.8 4.702E+03 4.748E+14 1.242E+00 8.764E+03 2.000E+05
2.36967642E-01  37555.6 5.744E+03 5.679E+14 1.343E+00 8.978E+03 2.000E+05
2.93564498E-01  38546.8 7.021E+03 6.782E+14 1.448E+00 9.123E+03 2.000E+05
3.63826532E-01  39663.6 8.599E+03 8.094E+14 1.550E+00 9.204E+03 2.000E+05
4.51792829E-01  40919.0 1.057E+04 9.669E+14 1.643E+00 9.207E+03 2.000E+05
5.63106314E-01  42335.4 1.307E+04 1.158E+15 1.721E+00 9.172E+03 2.000E+05
7.05728963E-01  43944.9 1.627E+04 1.391E+15 1.780E+00 9.109E+03 2.000E+05
8.91014977E-01  45773.6 2.045E+04 1.681E+15 1.814E+00 9.013E+03 2.000E+05
1.13529715E+00  47862.6 2.599E+04 2.045E+15 1.823E+00 8.883E+03 2.000E+05
1.46203604E+00  50255.5 3.345E+04 2.508E+15 1.805E+00 8.720E+03 2.000E+05
1.90602827E+00  52978.0 4.367E+04 3.107E+15 1.758E+00 8.477E+03 2.000E+05
2.51699506E+00  56081.6 5.790E+04 3.892E+15 1.695E+00 8.210E+03 2.000E+05
3.36704448E+00  59579.4 7.795E+04 4.934E+15 1.616E+00 7.854E+03 2.000E+05
4.55676705E+00  63481.9 1.065E+05 6.324E+15 1.542E+00 7.500E+03 2.000E+05
6.21524478E+00  67773.6 1.467E+05 8.165E+15 1.480E+00 7.182E+03 2.000E+05
8.50885189E+00  72450.2 2.031E+05 1.057E+16 1.433E+00 6.935E+03 2.000E+05
1.16515502E+01  77538.7 2.810E+05 1.367E+16 1.401E+00 6.767E+03 2.000E+05
1.59093046E+01  83044.7 3.870E+05 1.758E+16 1.387E+00 6.684E+03 2.000E+05
2.16215288E+01  89022.8 5.296E+05 2.243E+16 1.384E+00 6.663E+03 2.000E+05
2.92226921E+01  95479.0 7.192E+05 2.841E+16 1.391E+00 6.688E+03 2.000E+05
3.92896454E+01 102469.5 9.699E+05 3.569E+16 1.403E+00 6.750E+03 2.000E+05
5.25892129E+01 110027.7 1.300E+06 4.457E+16 1.416E+00 6.796E+03 2.000E+05
7.01490464E+01 118141.7 1.738E+06 5.547E+16 1.432E+00 6.635E+03 2.000E+05
RADK 4.7065E+03
EGIN                    ITERATION   6 COMPLETED
