EFF  40000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-2.5]   VTURB 2.0 KM/S                                        
2.10267375E-04  27872.2 2.055E+01 2.713E+12 3.699E-01 2.480E+03 2.000E+05
2.77202006E-04  28057.4 2.707E+01 3.547E+12 3.773E-01 2.581E+03 2.000E+05
3.64577260E-04  28305.0 3.558E+01 4.619E+12 3.859E-01 2.653E+03 2.000E+05
4.78348254E-04  28595.4 4.665E+01 5.993E+12 3.957E-01 2.685E+03 2.000E+05
6.26093182E-04  28859.9 6.103E+01 7.764E+12 4.069E-01 2.753E+03 2.000E+05
8.17391269E-04  29122.4 7.962E+01 1.003E+13 4.197E-01 2.848E+03 2.000E+05
1.06433866E-03  29383.6 1.036E+02 1.293E+13 4.342E-01 2.971E+03 2.000E+05
1.38215493E-03  29631.5 1.344E+02 1.663E+13 4.505E-01 3.124E+03 2.000E+05
1.78991271E-03  29885.1 1.739E+02 2.132E+13 4.690E-01 3.307E+03 2.000E+05
2.31142024E-03  30144.6 2.242E+02 2.725E+13 4.897E-01 3.517E+03 2.000E+05
2.97628370E-03  30411.2 2.883E+02 3.471E+13 5.131E-01 3.755E+03 2.000E+05
3.82116291E-03  30681.2 3.695E+02 4.408E+13 5.393E-01 4.013E+03 2.000E+05
4.89121086E-03  30939.4 4.721E+02 5.582E+13 5.687E-01 4.315E+03 2.000E+05
6.24175357E-03  31177.4 6.010E+02 7.048E+13 6.019E-01 4.692E+03 2.000E+05
7.94030276E-03  31402.3 7.625E+02 8.873E+13 6.393E-01 5.157E+03 2.000E+05
1.00688121E-02  31618.3 9.638E+02 1.113E+14 6.815E-01 5.721E+03 2.000E+05
1.27265219E-02  31845.0 1.214E+03 1.391E+14 7.291E-01 6.350E+03 2.000E+05
1.60323442E-02  32074.0 1.522E+03 1.731E+14 7.832E-01 7.096E+03 2.000E+05
2.01274248E-02  32321.2 1.901E+03 2.144E+14 8.448E-01 7.960E+03 2.000E+05
2.51798722E-02  32602.0 2.363E+03 2.643E+14 9.149E-01 8.921E+03 2.000E+05
3.13892961E-02  32930.5 2.925E+03 3.239E+14 9.945E-01 9.948E+03 2.000E+05
3.89918957E-02  33322.4 3.606E+03 3.946E+14 1.085E+00 1.098E+04 2.000E+05
4.82666269E-02  33786.3 4.427E+03 4.781E+14 1.188E+00 1.198E+04 2.000E+05
5.95441521E-02  34326.3 5.414E+03 5.760E+14 1.305E+00 1.291E+04 2.000E+05
7.32161370E-02  34944.7 6.599E+03 6.905E+14 1.437E+00 1.374E+04 2.000E+05
8.97479119E-02  35643.1 8.018E+03 8.240E+14 1.587E+00 1.445E+04 2.000E+05
1.09698503E-01  36418.3 9.719E+03 9.796E+14 1.755E+00 1.501E+04 2.000E+05
1.33740360E-01  37270.1 1.176E+04 1.161E+15 1.943E+00 1.545E+04 2.000E+05
1.62712691E-01  38199.1 1.420E+04 1.372E+15 2.148E+00 1.577E+04 2.000E+05
1.97717229E-01  39212.2 1.715E+04 1.619E+15 2.365E+00 1.598E+04 2.000E+05
2.40273286E-01  40319.5 2.072E+04 1.909E+15 2.584E+00 1.606E+04 2.000E+05
2.92549377E-01  41537.0 2.511E+04 2.252E+15 2.787E+00 1.603E+04 2.000E+05
3.57696315E-01  42895.0 3.058E+04 2.664E+15 2.959E+00 1.591E+04 2.000E+05
4.40317563E-01  44424.3 3.754E+04 3.165E+15 3.083E+00 1.574E+04 2.000E+05
5.47300338E-01  46171.9 4.656E+04 3.785E+15 3.142E+00 1.549E+04 2.000E+05
6.88817100E-01  48181.8 5.855E+04 4.567E+15 3.137E+00 1.518E+04 2.000E+05
8.79741579E-01  50510.4 7.478E+04 5.571E+15 3.073E+00 1.480E+04 2.000E+05
1.14196279E+00  53199.1 9.718E+04 6.880E+15 2.961E+00 1.431E+04 2.000E+05
1.50716282E+00  56285.2 1.286E+05 8.608E+15 2.821E+00 1.373E+04 2.000E+05
2.02058403E+00  59778.1 1.731E+05 1.091E+16 2.667E+00 1.304E+04 2.000E+05
2.74423330E+00  63670.1 2.363E+05 1.399E+16 2.528E+00 1.235E+04 2.000E+05
3.75931213E+00  67947.6 3.256E+05 1.806E+16 2.411E+00 1.173E+04 2.000E+05
5.16998700E+00  72593.6 4.504E+05 2.339E+16 2.327E+00 1.127E+04 2.000E+05
7.10898058E+00  77665.9 6.228E+05 3.023E+16 2.267E+00 1.094E+04 2.000E+05
9.74599031E+00  83132.9 8.579E+05 3.890E+16 2.237E+00 1.078E+04 2.000E+05
1.32948022E+01  89110.5 1.175E+06 4.969E+16 2.224E+00 1.071E+04 2.000E+05
1.80217423E+01  95521.4 1.597E+06 6.301E+16 2.238E+00 1.076E+04 2.000E+05
2.42739050E+01 102517.1 2.154E+06 7.921E+16 2.262E+00 1.088E+04 2.000E+05
3.24997981E+01 110044.9 2.887E+06 9.889E+16 2.295E+00 1.101E+04 2.000E+05
4.33200207E+01 118160.7 3.851E+06 1.229E+17 2.329E+00 1.077E+04 2.000E+05
RADK 4.7437E+03
EGIN                    ITERATION   6 COMPLETED
