TEFF  47500.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-3.0]   VTURB 2.0 KM/S                                        
 1.59206620E-04  32182.8 1.532E+01 1.794E+12 3.601E-01 3.900E+03 2.000E+05
 2.11015405E-04  32339.7 2.029E+01 2.364E+12 3.639E-01 3.952E+03 2.000E+05
 2.79295160E-04  32516.8 2.685E+01 3.110E+12 3.686E-01 4.017E+03 2.000E+05
 3.69064493E-04  32703.3 3.546E+01 4.083E+12 3.744E-01 4.095E+03 2.000E+05
 4.86765226E-04  32906.6 4.674E+01 5.347E+12 3.813E-01 4.186E+03 2.000E+05
 6.40616870E-04  33118.3 6.148E+01 6.984E+12 3.896E-01 4.297E+03 2.000E+05
 8.41051088E-04  33343.5 8.065E+01 9.096E+12 3.994E-01 4.431E+03 2.000E+05
 1.10124698E-03  33581.2 1.055E+02 1.181E+13 4.110E-01 4.589E+03 2.000E+05
 1.43778394E-03  33836.6 1.376E+02 1.528E+13 4.246E-01 4.770E+03 2.000E+05
 1.87141053E-03  34106.0 1.788E+02 1.969E+13 4.402E-01 4.982E+03 2.000E+05
 2.42810400E-03  34404.4 2.316E+02 2.528E+13 4.580E-01 5.217E+03 2.000E+05
 3.14014551E-03  34712.5 2.990E+02 3.233E+13 4.784E-01 5.482E+03 2.000E+05
 4.04753834E-03  35044.5 3.847E+02 4.119E+13 5.015E-01 5.763E+03 2.000E+05
 5.19897340E-03  35358.1 4.930E+02 5.230E+13 5.283E-01 6.101E+03 2.000E+05
 6.65333056E-03  35663.8 6.293E+02 6.615E+13 5.589E-01 6.496E+03 2.000E+05
 8.48181366E-03  35947.1 7.998E+02 8.338E+13 5.942E-01 6.980E+03 2.000E+05
 1.07695645E-02  36212.4 1.012E+03 1.047E+14 6.347E-01 7.575E+03 2.000E+05
 1.36206592E-02  36490.8 1.274E+03 1.307E+14 6.802E-01 8.240E+03 2.000E+05
 1.71610016E-02  36768.4 1.598E+03 1.626E+14 7.319E-01 9.015E+03 2.000E+05
 2.15410568E-02  37051.9 1.994E+03 2.013E+14 7.902E-01 9.912E+03 2.000E+05
 2.69424267E-02  37347.4 2.478E+03 2.480E+14 8.557E-01 1.094E+04 2.000E+05
 3.35847129E-02  37664.3 3.066E+03 3.041E+14 9.289E-01 1.209E+04 2.000E+05
 4.17369526E-02  38025.2 3.777E+03 3.711E+14 1.010E+00 1.330E+04 2.000E+05
 5.17292771E-02  38435.8 4.637E+03 4.506E+14 1.099E+00 1.456E+04 2.000E+05
 6.39686602E-02  38911.6 5.675E+03 5.449E+14 1.197E+00 1.581E+04 2.000E+05
 7.89662972E-02  39466.6 6.928E+03 6.561E+14 1.302E+00 1.699E+04 2.000E+05
 9.73751643E-02  40114.8 8.446E+03 7.875E+14 1.412E+00 1.804E+04 2.000E+05
 1.20046742E-01  40867.8 1.029E+04 9.429E+14 1.526E+00 1.890E+04 2.000E+05
 1.48108627E-01  41742.3 1.256E+04 1.127E+15 1.639E+00 1.956E+04 2.000E+05
 1.83081548E-01  42754.4 1.536E+04 1.348E+15 1.747E+00 2.005E+04 2.000E+05
 2.27060275E-01  43926.8 1.887E+04 1.613E+15 1.844E+00 2.034E+04 2.000E+05
 2.82994477E-01  45283.1 2.332E+04 1.936E+15 1.922E+00 2.044E+04 2.000E+05
 3.55036126E-01  46845.3 2.906E+04 2.334E+15 1.977E+00 2.037E+04 2.000E+05
 4.49033657E-01  48638.5 3.655E+04 2.829E+15 2.008E+00 2.018E+04 2.000E+05
 5.73262677E-01  50695.5 4.648E+04 3.454E+15 2.013E+00 1.991E+04 2.000E+05
 7.39761993E-01  53063.4 5.985E+04 4.250E+15 1.990E+00 1.954E+04 2.000E+05
 9.65827246E-01  55777.3 7.809E+04 5.278E+15 1.944E+00 1.906E+04 2.000E+05
 1.27602571E+00  58870.7 1.033E+05 6.615E+15 1.880E+00 1.848E+04 2.000E+05
 1.70525123E+00  62383.6 1.384E+05 8.366E+15 1.808E+00 1.782E+04 2.000E+05
 2.30012288E+00  66301.8 1.875E+05 1.066E+16 1.742E+00 1.713E+04 2.000E+05
 3.12191029E+00  70627.0 2.559E+05 1.366E+16 1.686E+00 1.648E+04 2.000E+05
 4.24857058E+00  75336.7 3.503E+05 1.753E+16 1.648E+00 1.599E+04 2.000E+05
 5.77870649E+00  80460.8 4.791E+05 2.245E+16 1.625E+00 1.567E+04 2.000E+05
 7.83758340E+00  86013.0 6.529E+05 2.862E+16 1.618E+00 1.554E+04 2.000E+05
 1.05830194E+01  92059.6 8.848E+05 3.624E+16 1.623E+00 1.555E+04 2.000E+05
 1.42166132E+01  98590.4 1.191E+06 4.556E+16 1.641E+00 1.571E+04 2.000E+05
 1.90023755E+01 105711.0 1.594E+06 5.686E+16 1.663E+00 1.590E+04 2.000E+05
 2.52967508E+01 113372.4 2.123E+06 7.060E+16 1.687E+00 1.613E+04 2.000E+05
 3.35953018E+01 121719.8 2.818E+06 8.730E+16 1.701E+00 1.628E+04 2.000E+05
 4.46100750E+01 130711.6 3.741E+06 1.079E+17 1.699E+00 1.618E+04 2.000E+05
 5.94214998E+01 140359.6 4.987E+06 1.340E+17 1.678E+00 1.559E+04 2.000E+05
PRADK 9.1458E+03
BEGIN                    ITERATION   6 COMPLETED
