TEFF  50000.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [+0.3]   VTURB 2.0 KM/S                                        
 1.37928591E-04  30548.5 7.603E+00 9.383E+11 4.264E-01 3.400E+04 2.000E+05
 1.81560088E-04  30997.0 1.054E+01 1.282E+12 4.332E-01 3.155E+04 2.000E+05
 2.38767143E-04  31434.4 1.452E+01 1.741E+12 4.411E-01 2.958E+04 2.000E+05
 3.13550053E-04  31865.6 1.984E+01 2.348E+12 4.507E-01 2.806E+04 2.000E+05
 4.11001759E-04  32295.8 2.693E+01 3.143E+12 4.618E-01 2.672E+04 2.000E+05
 5.37677552E-04  32725.1 3.629E+01 4.180E+12 4.742E-01 2.551E+04 2.000E+05
 7.01939287E-04  33146.0 4.862E+01 5.529E+12 4.883E-01 2.450E+04 2.000E+05
 9.14474976E-04  33558.9 6.475E+01 7.272E+12 5.037E-01 2.374E+04 2.000E+05
 1.18898025E-03  33971.1 8.577E+01 9.515E+12 5.205E-01 2.317E+04 2.000E+05
 1.54272344E-03  34394.4 1.130E+02 1.239E+13 5.394E-01 2.268E+04 2.000E+05
 1.99721576E-03  34831.6 1.483E+02 1.604E+13 5.607E-01 2.221E+04 2.000E+05
 2.57957167E-03  35280.9 1.937E+02 2.069E+13 5.842E-01 2.178E+04 2.000E+05
 3.32323003E-03  35741.5 2.521E+02 2.657E+13 6.114E-01 2.137E+04 2.000E+05
 4.26858380E-03  36209.6 3.266E+02 3.398E+13 6.428E-01 2.103E+04 2.000E+05
 5.46471553E-03  36681.2 4.212E+02 4.326E+13 6.789E-01 2.082E+04 2.000E+05
 6.97289685E-03  37156.8 5.407E+02 5.483E+13 7.188E-01 2.069E+04 2.000E+05
 8.87013823E-03  37637.0 6.912E+02 6.920E+13 7.628E-01 2.063E+04 2.000E+05
 1.12513104E-02  38123.0 8.802E+02 8.699E+13 8.115E-01 2.066E+04 2.000E+05
 1.42315557E-02  38616.9 1.117E+03 1.089E+14 8.660E-01 2.078E+04 2.000E+05
 1.79491532E-02  39120.1 1.411E+03 1.359E+14 9.271E-01 2.104E+04 2.000E+05
 2.25753502E-02  39637.5 1.775E+03 1.687E+14 9.944E-01 2.139E+04 2.000E+05
 2.83190527E-02  40171.3 2.225E+03 2.087E+14 1.070E+00 2.182E+04 2.000E+05
 3.54310825E-02  40723.7 2.779E+03 2.572E+14 1.153E+00 2.237E+04 2.000E+05
 4.42163536E-02  41302.8 3.458E+03 3.155E+14 1.246E+00 2.308E+04 2.000E+05
 5.50487769E-02  41921.7 4.287E+03 3.854E+14 1.348E+00 2.393E+04 2.000E+05
 6.84085329E-02  42596.8 5.297E+03 4.687E+14 1.457E+00 2.483E+04 2.000E+05
 8.49202451E-02  43344.2 6.530E+03 5.679E+14 1.570E+00 2.575E+04 2.000E+05
 1.05389730E-01  44183.3 8.040E+03 6.861E+14 1.685E+00 2.665E+04 2.000E+05
 1.30884277E-01  45130.9 9.900E+03 8.272E+14 1.800E+00 2.741E+04 2.000E+05
 1.62759603E-01  46198.5 1.220E+04 9.962E+14 1.917E+00 2.812E+04 2.000E+05
 2.02796495E-01  47421.7 1.507E+04 1.199E+15 2.028E+00 2.874E+04 2.000E+05
 2.53454738E-01  48830.2 1.866E+04 1.442E+15 2.129E+00 2.920E+04 2.000E+05
 3.18153787E-01  50453.6 2.324E+04 1.738E+15 2.211E+00 2.941E+04 2.000E+05
 4.01991394E-01  52306.8 2.917E+04 2.105E+15 2.258E+00 2.908E+04 2.000E+05
 5.11890051E-01  54420.0 3.698E+04 2.565E+15 2.289E+00 2.877E+04 2.000E+05
 6.57201848E-01  56842.1 4.736E+04 3.146E+15 2.297E+00 2.836E+04 2.000E+05
 8.51605212E-01  59588.2 6.136E+04 3.888E+15 2.275E+00 2.762E+04 2.000E+05
 1.11547692E+00  62711.6 8.057E+04 4.851E+15 2.221E+00 2.676E+04 2.000E+05
 1.47599244E+00  66245.5 1.071E+05 6.106E+15 2.168E+00 2.599E+04 2.000E+05
 1.96983371E+00  70197.3 1.439E+05 7.740E+15 2.105E+00 2.513E+04 2.000E+05
 2.64566375E+00  74629.2 1.947E+05 9.850E+15 2.058E+00 2.454E+04 2.000E+05
 3.57067293E+00  79486.9 2.649E+05 1.258E+16 1.999E+00 2.372E+04 2.000E+05
 4.82201919E+00  84828.2 3.604E+05 1.604E+16 1.999E+00 2.360E+04 2.000E+05
 6.49098046E+00  90647.6 4.880E+05 2.032E+16 1.998E+00 2.357E+04 2.000E+05
 8.70405833E+00  96984.9 6.570E+05 2.558E+16 2.021E+00 2.369E+04 2.000E+05
 1.16279577E+01 103873.3 8.798E+05 3.198E+16 2.035E+00 2.386E+04 2.000E+05
 1.54964255E+01 111333.7 1.174E+06 3.982E+16 2.053E+00 2.390E+04 2.000E+05
 2.05933984E+01 119425.9 1.561E+06 4.935E+16 2.085E+00 2.442E+04 2.000E+05
 2.73034909E+01 128149.8 2.067E+06 6.091E+16 2.107E+00 2.458E+04 2.000E+05
 3.61344429E+01 137622.8 2.732E+06 7.494E+16 2.140E+00 2.499E+04 2.000E+05
 4.77692354E+01 147763.5 3.610E+06 9.224E+16 2.160E+00 2.403E+04 2.000E+05
PRADK 1.1364E+04
BEGIN                    ITERATION   6 COMPLETED
