EFF  40000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-5.0]   VTURB 2.0 KM/S                                        
2.11364918E-04  29372.3 2.077E+01 2.635E+12 3.659E-01 1.821E+03 2.000E+05
2.79114276E-04  29467.0 2.742E+01 3.461E+12 3.723E-01 1.867E+03 2.000E+05
3.67747911E-04  29575.1 3.611E+01 4.534E+12 3.801E-01 1.926E+03 2.000E+05
4.83316032E-04  29706.0 4.744E+01 5.921E+12 3.894E-01 1.996E+03 2.000E+05
6.33487525E-04  29834.2 6.215E+01 7.710E+12 4.003E-01 2.086E+03 2.000E+05
8.27942806E-04  29965.0 8.118E+01 1.001E+13 4.129E-01 2.198E+03 2.000E+05
1.07888847E-03  30106.1 1.057E+02 1.295E+13 4.274E-01 2.337E+03 2.000E+05
1.40165396E-03  30241.6 1.372E+02 1.671E+13 4.438E-01 2.507E+03 2.000E+05
1.81546925E-03  30410.5 1.775E+02 2.147E+13 4.623E-01 2.702E+03 2.000E+05
2.34438585E-03  30595.7 2.289E+02 2.748E+13 4.830E-01 2.923E+03 2.000E+05
3.01831240E-03  30796.5 2.942E+02 3.507E+13 5.063E-01 3.173E+03 2.000E+05
3.87429389E-03  30999.3 3.770E+02 4.459E+13 5.324E-01 3.456E+03 2.000E+05
4.95796848E-03  31185.1 4.814E+02 5.655E+13 5.617E-01 3.801E+03 2.000E+05
6.32529721E-03  31353.0 6.127E+02 7.151E+13 5.946E-01 4.231E+03 2.000E+05
8.04461011E-03  31518.0 7.769E+02 9.011E+13 6.316E-01 4.751E+03 2.000E+05
1.01988844E-02  31688.6 9.814E+02 1.131E+14 6.734E-01 5.366E+03 2.000E+05
1.28880091E-02  31879.4 1.235E+03 1.414E+14 7.207E-01 6.061E+03 2.000E+05
1.62315202E-02  32086.6 1.548E+03 1.759E+14 7.745E-01 6.860E+03 2.000E+05
2.03717717E-02  32320.0 1.931E+03 2.179E+14 8.357E-01 7.763E+03 2.000E+05
2.54779746E-02  32592.5 2.400E+03 2.684E+14 9.054E-01 8.755E+03 2.000E+05
3.17513351E-02  32916.3 2.969E+03 3.288E+14 9.845E-01 9.804E+03 2.000E+05
3.94298474E-02  33307.5 3.657E+03 4.004E+14 1.075E+00 1.085E+04 2.000E+05
4.87945878E-02  33771.2 4.487E+03 4.847E+14 1.177E+00 1.185E+04 2.000E+05
6.01794446E-02  34311.2 5.485E+03 5.837E+14 1.293E+00 1.277E+04 2.000E+05
7.39773076E-02  34929.1 6.683E+03 6.995E+14 1.424E+00 1.360E+04 2.000E+05
9.06569480E-02  35626.2 8.118E+03 8.344E+14 1.573E+00 1.431E+04 2.000E+05
1.10776366E-01  36400.2 9.836E+03 9.917E+14 1.741E+00 1.487E+04 2.000E+05
1.35008839E-01  37249.9 1.189E+04 1.175E+15 1.928E+00 1.531E+04 2.000E+05
1.64196810E-01  38175.2 1.436E+04 1.388E+15 2.132E+00 1.562E+04 2.000E+05
1.99450366E-01  39182.7 1.733E+04 1.637E+15 2.349E+00 1.582E+04 2.000E+05
2.42298285E-01  40283.8 2.093E+04 1.930E+15 2.566E+00 1.590E+04 2.000E+05
2.94928761E-01  41494.4 2.536E+04 2.277E+15 2.768E+00 1.585E+04 2.000E+05
3.60527479E-01  42844.1 3.089E+04 2.693E+15 2.937E+00 1.572E+04 2.000E+05
4.43810905E-01  44365.6 3.791E+04 3.200E+15 3.055E+00 1.553E+04 2.000E+05
5.51881014E-01  46107.4 4.706E+04 3.830E+15 3.105E+00 1.525E+04 2.000E+05
6.95269767E-01  48110.5 5.923E+04 4.627E+15 3.091E+00 1.493E+04 2.000E+05
8.89637446E-01  50458.1 7.581E+04 5.653E+15 3.013E+00 1.451E+04 2.000E+05
1.15728968E+00  53148.7 9.876E+04 6.998E+15 2.897E+00 1.400E+04 2.000E+05
1.53083046E+00  56246.2 1.310E+05 8.775E+15 2.753E+00 1.343E+04 2.000E+05
2.05691014E+00  59761.3 1.767E+05 1.114E+16 2.602E+00 1.274E+04 2.000E+05
2.79795697E+00  63653.8 2.417E+05 1.431E+16 2.469E+00 1.207E+04 2.000E+05
3.83593122E+00  67943.6 3.333E+05 1.849E+16 2.359E+00 1.148E+04 2.000E+05
5.27585415E+00  72584.3 4.610E+05 2.394E+16 2.281E+00 1.105E+04 2.000E+05
7.25198084E+00  77661.8 6.372E+05 3.093E+16 2.226E+00 1.074E+04 2.000E+05
9.93530517E+00  83121.5 8.769E+05 3.977E+16 2.201E+00 1.060E+04 2.000E+05
1.35399582E+01  89109.1 1.199E+06 5.073E+16 2.191E+00 1.054E+04 2.000E+05
1.83345489E+01  95507.7 1.628E+06 6.426E+16 2.209E+00 1.062E+04 2.000E+05
2.46660490E+01 102516.3 2.193E+06 8.065E+16 2.235E+00 1.075E+04 2.000E+05
3.29809121E+01 110033.5 2.935E+06 1.006E+17 2.272E+00 1.089E+04 2.000E+05
4.39102902E+01 118156.4 3.910E+06 1.247E+17 2.307E+00 1.067E+04 2.000E+05
RADK 4.7433E+03
EGIN                    ITERATION   6 COMPLETED
