TEFF  40000.  GRAVITY 4.50000 LTE 
TITLE SDSC GRID  [-0.3]   VTURB 2.0 KM/S                                        
 1.54934651E-04  24982.7 3.423E+00 4.999E+11 3.762E-01 9.298E+03 2.000E+05
 2.04456193E-04  25359.6 4.542E+00 6.540E+11 3.811E-01 8.737E+03 2.000E+05
 2.69633923E-04  25744.0 6.057E+00 8.599E+11 3.863E-01 8.026E+03 2.000E+05
 3.55269912E-04  26126.1 8.102E+00 1.134E+12 3.925E-01 7.499E+03 2.000E+05
 4.67498615E-04  26508.6 1.084E+01 1.496E+12 3.999E-01 7.073E+03 2.000E+05
 6.14242247E-04  26888.2 1.447E+01 1.971E+12 4.083E-01 6.681E+03 2.000E+05
 8.05601110E-04  27259.0 1.927E+01 2.590E+12 4.182E-01 6.432E+03 2.000E+05
 1.05433596E-03  27628.3 2.555E+01 3.391E+12 4.297E-01 6.302E+03 2.000E+05
 1.37658953E-03  28001.2 3.372E+01 4.417E+12 4.429E-01 6.246E+03 2.000E+05
 1.79355140E-03  28380.4 4.435E+01 5.735E+12 4.563E-01 6.012E+03 2.000E+05
 2.33292248E-03  28748.4 5.824E+01 7.436E+12 4.708E-01 5.766E+03 2.000E+05
 3.02889615E-03  29107.6 7.628E+01 9.624E+12 4.874E-01 5.633E+03 2.000E+05
 3.92376479E-03  29466.4 9.957E+01 1.241E+13 5.063E-01 5.575E+03 2.000E+05
 5.07102064E-03  29828.4 1.295E+02 1.595E+13 5.273E-01 5.523E+03 2.000E+05
 6.53698685E-03  30192.0 1.677E+02 2.042E+13 5.513E-01 5.527E+03 2.000E+05
 8.40257850E-03  30555.6 2.164E+02 2.603E+13 5.789E-01 5.584E+03 2.000E+05
 1.07670406E-02  30916.2 2.778E+02 3.303E+13 6.102E-01 5.708E+03 2.000E+05
 1.37527284E-02  31278.2 3.549E+02 4.172E+13 6.454E-01 5.875E+03 2.000E+05
 1.75112088E-02  31643.4 4.513E+02 5.245E+13 6.845E-01 6.075E+03 2.000E+05
 2.22381852E-02  32015.8 5.717E+02 6.568E+13 7.257E-01 6.228E+03 2.000E+05
 2.81731478E-02  32386.4 7.218E+02 8.198E+13 7.722E-01 6.463E+03 2.000E+05
 3.55988803E-02  32766.6 9.074E+02 1.019E+14 8.242E-01 6.773E+03 2.000E+05
 4.48629994E-02  33167.6 1.136E+03 1.261E+14 8.822E-01 7.131E+03 2.000E+05
 5.63876791E-02  33598.7 1.416E+03 1.552E+14 9.470E-01 7.539E+03 2.000E+05
 7.06801646E-02  34073.3 1.757E+03 1.900E+14 1.020E+00 7.993E+03 2.000E+05
 8.83535292E-02  34607.9 2.170E+03 2.314E+14 1.101E+00 8.470E+03 2.000E+05
 1.10150499E-01  35217.7 2.669E+03 2.801E+14 1.192E+00 8.951E+03 2.000E+05
 1.37028119E-01  35915.5 3.273E+03 3.374E+14 1.287E+00 9.339E+03 2.000E+05
 1.70248548E-01  36705.5 4.008E+03 4.053E+14 1.387E+00 9.623E+03 2.000E+05
 2.11386565E-01  37596.3 4.908E+03 4.857E+14 1.493E+00 9.873E+03 2.000E+05
 2.62462151E-01  38606.4 6.013E+03 5.810E+14 1.600E+00 1.007E+04 2.000E+05
 3.26198831E-01  39754.3 7.382E+03 6.945E+14 1.705E+00 1.022E+04 2.000E+05
 4.06260629E-01  41049.5 9.092E+03 8.303E+14 1.803E+00 1.028E+04 2.000E+05
 5.07655457E-01  42511.7 1.125E+04 9.943E+14 1.890E+00 1.030E+04 2.000E+05
 6.37303903E-01  44162.4 1.402E+04 1.194E+15 1.962E+00 1.030E+04 2.000E+05
 8.05029339E-01  46035.3 1.760E+04 1.440E+15 2.010E+00 1.020E+04 2.000E+05
 1.02451359E+00  48131.6 2.232E+04 1.747E+15 2.038E+00 1.008E+04 2.000E+05
 1.31534247E+00  50521.1 2.861E+04 2.135E+15 2.036E+00 9.922E+03 2.000E+05
 1.70754528E+00  53215.5 3.718E+04 2.634E+15 1.996E+00 9.623E+03 2.000E+05
 2.24359966E+00  56273.9 4.904E+04 3.287E+15 1.938E+00 9.362E+03 2.000E+05
 2.98521193E+00  59719.2 6.570E+04 4.150E+15 1.855E+00 8.957E+03 2.000E+05
 4.02307406E+00  63577.9 8.945E+04 5.307E+15 1.765E+00 8.549E+03 2.000E+05
 5.47415049E+00  67842.0 1.232E+05 6.851E+15 1.689E+00 8.178E+03 2.000E+05
 7.48928404E+00  72511.1 1.708E+05 8.886E+15 1.627E+00 7.869E+03 2.000E+05
 1.02656328E+01  77588.0 2.371E+05 1.153E+16 1.582E+00 7.644E+03 2.000E+05
 1.40427560E+01  83097.3 3.279E+05 1.489E+16 1.562E+00 7.520E+03 2.000E+05
 1.91175391E+01  89060.6 4.503E+05 1.907E+16 1.558E+00 7.512E+03 2.000E+05
 2.58560014E+01  95523.3 6.127E+05 2.420E+16 1.572E+00 7.536E+03 2.000E+05
 3.47681302E+01 102496.2 8.270E+05 3.044E+16 1.584E+00 7.609E+03 2.000E+05
 4.65685457E+01 110057.0 1.110E+06 3.805E+16 1.595E+00 7.621E+03 2.000E+05
 6.21470097E+01 118162.4 1.486E+06 4.743E+16 1.616E+00 7.432E+03 2.000E+05
PRADK 4.7040E+03
BEGIN                    ITERATION   6 COMPLETED
