TEFF  42500.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-3.0]   VTURB 2.0 KM/S                                        
 1.58460783E-04  30060.9 1.546E+01 1.928E+12 3.635E-01 2.535E+03 2.000E+05
 2.09711312E-04  30198.7 2.045E+01 2.537E+12 3.684E-01 2.583E+03 2.000E+05
 2.77038682E-04  30338.0 2.701E+01 3.331E+12 3.745E-01 2.646E+03 2.000E+05
 3.65232642E-04  30487.0 3.559E+01 4.363E+12 3.818E-01 2.725E+03 2.000E+05
 4.80376384E-04  30652.3 4.679E+01 5.698E+12 3.906E-01 2.820E+03 2.000E+05
 6.30178269E-04  30820.6 6.134E+01 7.420E+12 4.010E-01 2.941E+03 2.000E+05
 8.24364550E-04  31000.8 8.017E+01 9.630E+12 4.133E-01 3.092E+03 2.000E+05
 1.07520380E-03  31194.2 1.045E+02 1.246E+13 4.274E-01 3.274E+03 2.000E+05
 1.39813113E-03  31422.7 1.357E+02 1.604E+13 4.434E-01 3.470E+03 2.000E+05
 1.81248099E-03  31674.1 1.756E+02 2.059E+13 4.615E-01 3.685E+03 2.000E+05
 2.34261298E-03  31973.1 2.266E+02 2.630E+13 4.817E-01 3.883E+03 2.000E+05
 3.01852724E-03  32257.0 2.915E+02 3.352E+13 5.047E-01 4.118E+03 2.000E+05
 3.87725874E-03  32552.3 3.737E+02 4.256E+13 5.306E-01 4.369E+03 2.000E+05
 4.96435837E-03  32823.2 4.775E+02 5.390E+13 5.600E-01 4.680E+03 2.000E+05
 6.33513866E-03  33072.9 6.079E+02 6.804E+13 5.934E-01 5.072E+03 2.000E+05
 8.05715533E-03  33308.6 7.710E+02 8.560E+13 6.310E-01 5.556E+03 2.000E+05
 1.02126313E-02  33535.3 9.739E+02 1.073E+14 6.733E-01 6.141E+03 2.000E+05
 1.29013251E-02  33769.6 1.225E+03 1.339E+14 7.210E-01 6.812E+03 2.000E+05
 1.62434005E-02  34007.4 1.535E+03 1.665E+14 7.749E-01 7.595E+03 2.000E+05
 2.03827076E-02  34256.0 1.916E+03 2.062E+14 8.357E-01 8.500E+03 2.000E+05
 2.54914353E-02  34526.7 2.381E+03 2.540E+14 9.045E-01 9.522E+03 2.000E+05
 3.17747543E-02  34830.3 2.946E+03 3.114E+14 9.823E-01 1.065E+04 2.000E+05
 3.94770250E-02  35187.7 3.629E+03 3.798E+14 1.070E+00 1.180E+04 2.000E+05
 4.88891581E-02  35607.2 4.454E+03 4.607E+14 1.170E+00 1.292E+04 2.000E+05
 6.03597997E-02  36093.4 5.447E+03 5.562E+14 1.281E+00 1.396E+04 2.000E+05
 7.43048647E-02  36650.9 6.639E+03 6.684E+14 1.407E+00 1.493E+04 2.000E+05
 9.12291849E-02  37289.1 8.072E+03 7.999E+14 1.547E+00 1.577E+04 2.000E+05
 1.11756619E-01  38013.5 9.793E+03 9.537E+14 1.700E+00 1.645E+04 2.000E+05
 1.36675936E-01  38831.2 1.187E+04 1.134E+15 1.866E+00 1.695E+04 2.000E+05
 1.67018493E-01  39747.9 1.438E+04 1.345E+15 2.038E+00 1.729E+04 2.000E+05
 2.04198733E-01  40772.6 1.745E+04 1.596E+15 2.209E+00 1.744E+04 2.000E+05
 2.50189915E-01  41922.4 2.125E+04 1.894E+15 2.369E+00 1.747E+04 2.000E+05
 3.07783730E-01  43221.6 2.601E+04 2.253E+15 2.505E+00 1.739E+04 2.000E+05
 3.81018006E-01  44701.6 3.206E+04 2.690E+15 2.606E+00 1.724E+04 2.000E+05
 4.75808961E-01  46394.7 3.992E+04 3.232E+15 2.661E+00 1.698E+04 2.000E+05
 6.00701190E-01  48339.5 5.030E+04 3.914E+15 2.672E+00 1.669E+04 2.000E+05
 7.68111105E-01  50588.9 6.428E+04 4.784E+15 2.637E+00 1.633E+04 2.000E+05
 9.96242878E-01  53183.6 8.342E+04 5.909E+15 2.562E+00 1.587E+04 2.000E+05
 1.31123115E+00  56159.3 1.100E+05 7.382E+15 2.460E+00 1.532E+04 2.000E+05
 1.75090753E+00  59546.6 1.474E+05 9.330E+15 2.343E+00 1.465E+04 2.000E+05
 2.36701294E+00  63337.4 2.002E+05 1.192E+16 2.230E+00 1.395E+04 2.000E+05
 3.22788099E+00  67521.4 2.746E+05 1.533E+16 2.135E+00 1.330E+04 2.000E+05
 4.42151891E+00  72088.6 3.784E+05 1.979E+16 2.062E+00 1.277E+04 2.000E+05
 6.05997707E+00  77040.8 5.216E+05 2.553E+16 2.014E+00 1.243E+04 2.000E+05
 8.28594557E+00  82443.0 7.169E+05 3.278E+16 1.986E+00 1.220E+04 2.000E+05
 1.12802982E+01  88264.0 9.799E+05 4.185E+16 1.979E+00 1.215E+04 2.000E+05
 1.52689507E+01  94627.6 1.330E+06 5.300E+16 1.988E+00 1.219E+04 2.000E+05
 2.05413717E+01 101455.5 1.793E+06 6.662E+16 2.013E+00 1.233E+04 2.000E+05
 2.74826652E+01 108904.4 2.401E+06 8.310E+16 2.041E+00 1.251E+04 2.000E+05
 3.66022216E+01 116925.5 3.198E+06 1.031E+17 2.070E+00 1.265E+04 2.000E+05
 4.86449996E+01 125559.1 4.252E+06 1.277E+17 2.086E+00 1.231E+04 2.000E+05
PRADK 5.9360E+03
BEGIN                    ITERATION   6 COMPLETED
