EFF  42500.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-1.5]   VTURB 2.0 KM/S                                        
2.06075363E-04  28063.5 1.943E+01 2.554E+12 3.800E-01 5.959E+03 2.000E+05
2.71213362E-04  28440.3 2.556E+01 3.317E+12 3.877E-01 5.866E+03 2.000E+05
3.56267831E-04  28824.1 3.358E+01 4.302E+12 3.963E-01 5.690E+03 2.000E+05
4.67105761E-04  29207.9 4.404E+01 5.571E+12 4.060E-01 5.507E+03 2.000E+05
6.11169033E-04  29581.6 5.766E+01 7.204E+12 4.171E-01 5.417E+03 2.000E+05
7.97861052E-04  29955.1 7.532E+01 9.296E+12 4.299E-01 5.394E+03 2.000E+05
1.03905311E-03  30333.2 9.814E+01 1.196E+13 4.444E-01 5.424E+03 2.000E+05
1.34969203E-03  30715.3 1.275E+02 1.536E+13 4.608E-01 5.465E+03 2.000E+05
1.74847077E-03  31100.3 1.652E+02 1.965E+13 4.795E-01 5.552E+03 2.000E+05
2.25861607E-03  31494.9 2.133E+02 2.507E+13 5.006E-01 5.679E+03 2.000E+05
2.90928051E-03  31902.2 2.747E+02 3.188E+13 5.240E-01 5.740E+03 2.000E+05
3.73689187E-03  32294.6 3.527E+02 4.044E+13 5.502E-01 5.786E+03 2.000E+05
4.78589045E-03  32654.6 4.515E+02 5.119E+13 5.800E-01 5.902E+03 2.000E+05
6.11011775E-03  32980.4 5.759E+02 6.464E+13 6.139E-01 6.132E+03 2.000E+05
7.77502529E-03  33278.0 7.319E+02 8.137E+13 6.524E-01 6.480E+03 2.000E+05
9.86016960E-03  33552.8 9.264E+02 1.021E+14 6.959E-01 6.955E+03 2.000E+05
1.24619186E-02  33817.3 1.168E+03 1.276E+14 7.451E-01 7.544E+03 2.000E+05
1.56962891E-02  34078.2 1.466E+03 1.588E+14 8.006E-01 8.259E+03 2.000E+05
1.97024976E-02  34345.0 1.831E+03 1.967E+14 8.634E-01 9.108E+03 2.000E+05
2.46474574E-02  34631.1 2.278E+03 2.426E+14 9.344E-01 1.008E+04 2.000E+05
3.07307815E-02  34948.5 2.822E+03 2.977E+14 1.014E+00 1.116E+04 2.000E+05
3.81899024E-02  35312.9 3.480E+03 3.633E+14 1.105E+00 1.228E+04 2.000E+05
4.73100857E-02  35737.7 4.275E+03 4.412E+14 1.206E+00 1.335E+04 2.000E+05
5.84359364E-02  36222.3 5.234E+03 5.332E+14 1.320E+00 1.437E+04 2.000E+05
7.19802287E-02  36777.5 6.387E+03 6.415E+14 1.447E+00 1.533E+04 2.000E+05
8.84436110E-02  37413.6 7.773E+03 7.685E+14 1.589E+00 1.619E+04 2.000E+05
1.08448341E-01  38139.0 9.442E+03 9.174E+14 1.743E+00 1.691E+04 2.000E+05
1.32774256E-01  38961.2 1.146E+04 1.092E+15 1.910E+00 1.746E+04 2.000E+05
1.62430346E-01  39887.8 1.390E+04 1.297E+15 2.085E+00 1.785E+04 2.000E+05
1.98794297E-01  40923.9 1.688E+04 1.539E+15 2.259E+00 1.804E+04 2.000E+05
2.43774823E-01  42087.9 2.057E+04 1.827E+15 2.423E+00 1.812E+04 2.000E+05
3.00045404E-01  43402.9 2.517E+04 2.173E+15 2.567E+00 1.809E+04 2.000E+05
3.71409019E-01  44896.1 3.102E+04 2.593E+15 2.680E+00 1.797E+04 2.000E+05
4.63284952E-01  46593.9 3.857E+04 3.111E+15 2.755E+00 1.776E+04 2.000E+05
5.83437960E-01  48534.5 4.846E+04 3.757E+15 2.788E+00 1.752E+04 2.000E+05
7.43210077E-01  50761.5 6.167E+04 4.574E+15 2.773E+00 1.719E+04 2.000E+05
9.59584100E-01  53326.6 7.964E+04 5.626E+15 2.708E+00 1.673E+04 2.000E+05
1.25684953E+00  56263.9 1.045E+05 6.997E+15 2.613E+00 1.621E+04 2.000E+05
1.67068062E+00  59610.7 1.393E+05 8.808E+15 2.485E+00 1.549E+04 2.000E+05
2.25190634E+00  63372.6 1.886E+05 1.122E+16 2.362E+00 1.475E+04 2.000E+05
3.06717630E+00  67541.2 2.585E+05 1.443E+16 2.248E+00 1.400E+04 2.000E+05
4.20377523E+00  72100.0 3.566E+05 1.865E+16 2.162E+00 1.339E+04 2.000E+05
5.76990616E+00  77058.5 4.926E+05 2.410E+16 2.105E+00 1.298E+04 2.000E+05
7.90208462E+00  82446.0 6.784E+05 3.102E+16 2.072E+00 1.274E+04 2.000E+05
1.07772085E+01  88286.7 9.295E+05 3.969E+16 2.058E+00 1.264E+04 2.000E+05
1.46125974E+01  94625.7 1.265E+06 5.038E+16 2.067E+00 1.267E+04 2.000E+05
1.96897887E+01 101477.7 1.708E+06 6.344E+16 2.087E+00 1.279E+04 2.000E+05
2.63895303E+01 108902.1 2.291E+06 7.932E+16 2.112E+00 1.294E+04 2.000E+05
3.52118464E+01 116936.6 3.059E+06 9.861E+16 2.138E+00 1.307E+04 2.000E+05
4.68529344E+01 125558.4 4.073E+06 1.223E+17 2.160E+00 1.271E+04 2.000E+05
RADK 5.9531E+03
EGIN                    ITERATION   6 COMPLETED
