TEFF  40000.  GRAVITY 4.50000 LTE 
TITLE SDSC GRID  [-0.2]   VTURB 2.0 KM/S                                        
 1.53852866E-04  24918.6 3.273E+00 4.792E+11 3.795E-01 9.986E+03 2.000E+05
 2.02915533E-04  25304.1 4.347E+00 6.273E+11 3.848E-01 9.435E+03 2.000E+05
 2.67458960E-04  25696.6 5.808E+00 8.260E+11 3.901E-01 8.560E+03 2.000E+05
 3.52256385E-04  26078.1 7.792E+00 1.093E+12 3.965E-01 7.931E+03 2.000E+05
 4.63352178E-04  26454.3 1.045E+01 1.446E+12 4.041E-01 7.464E+03 2.000E+05
 6.08564397E-04  26823.0 1.399E+01 1.910E+12 4.126E-01 7.042E+03 2.000E+05
 7.97874722E-04  27182.5 1.867E+01 2.516E+12 4.228E-01 6.789E+03 2.000E+05
 1.04386630E-03  27541.9 2.480E+01 3.300E+12 4.346E-01 6.663E+03 2.000E+05
 1.36240303E-03  27908.8 3.276E+01 4.303E+12 4.482E-01 6.620E+03 2.000E+05
 1.77409050E-03  28285.5 4.309E+01 5.587E+12 4.625E-01 6.445E+03 2.000E+05
 2.30627633E-03  28656.7 5.656E+01 7.243E+12 4.771E-01 6.156E+03 2.000E+05
 2.99294595E-03  29018.0 7.411E+01 9.375E+12 4.940E-01 5.993E+03 2.000E+05
 3.87569870E-03  29379.8 9.677E+01 1.209E+13 5.133E-01 5.913E+03 2.000E+05
 5.00718904E-03  29745.3 1.259E+02 1.555E+13 5.347E-01 5.841E+03 2.000E+05
 6.45273539E-03  30111.8 1.632E+02 1.991E+13 5.592E-01 5.826E+03 2.000E+05
 8.29196511E-03  30478.9 2.106E+02 2.539E+13 5.872E-01 5.872E+03 2.000E+05
 1.06223380E-02  30845.0 2.705E+02 3.223E+13 6.193E-01 5.985E+03 2.000E+05
 1.35636823E-02  31213.6 3.457E+02 4.071E+13 6.553E-01 6.149E+03 2.000E+05
 1.72641653E-02  31587.3 4.396E+02 5.117E+13 6.954E-01 6.342E+03 2.000E+05
 2.19157125E-02  31969.3 5.568E+02 6.406E+13 7.376E-01 6.480E+03 2.000E+05
 2.77548080E-02  32350.5 7.030E+02 7.995E+13 7.849E-01 6.689E+03 2.000E+05
 3.50603739E-02  32740.6 8.842E+02 9.938E+13 8.378E-01 6.975E+03 2.000E+05
 4.41737174E-02  33150.1 1.107E+03 1.230E+14 8.968E-01 7.313E+03 2.000E+05
 5.55102744E-02  33588.6 1.381E+03 1.514E+14 9.628E-01 7.699E+03 2.000E+05
 6.95691945E-02  34068.4 1.714E+03 1.855E+14 1.037E+00 8.137E+03 2.000E+05
 8.69530345E-02  34605.7 2.118E+03 2.259E+14 1.120E+00 8.602E+03 2.000E+05
 1.08392336E-01  35216.5 2.606E+03 2.736E+14 1.212E+00 9.078E+03 2.000E+05
 1.34831168E-01  35914.0 3.197E+03 3.297E+14 1.309E+00 9.469E+03 2.000E+05
 1.67521505E-01  36703.6 3.916E+03 3.961E+14 1.410E+00 9.749E+03 2.000E+05
 2.08025501E-01  37594.0 4.797E+03 4.748E+14 1.516E+00 1.000E+04 2.000E+05
 2.58342139E-01  38604.2 5.879E+03 5.683E+14 1.624E+00 1.020E+04 2.000E+05
 3.21167197E-01  39754.0 7.219E+03 6.794E+14 1.729E+00 1.036E+04 2.000E+05
 4.00113989E-01  41051.8 8.895E+03 8.124E+14 1.829E+00 1.043E+04 2.000E+05
 5.00130134E-01  42518.9 1.101E+04 9.729E+14 1.916E+00 1.046E+04 2.000E+05
 6.28029715E-01  44173.9 1.372E+04 1.168E+15 1.989E+00 1.046E+04 2.000E+05
 7.93476268E-01  46054.0 1.723E+04 1.409E+15 2.038E+00 1.036E+04 2.000E+05
 1.00986252E+00  48150.8 2.184E+04 1.709E+15 2.068E+00 1.025E+04 2.000E+05
 1.29639684E+00  50546.4 2.799E+04 2.088E+15 2.067E+00 1.009E+04 2.000E+05
 1.68264659E+00  53240.1 3.637E+04 2.576E+15 2.028E+00 9.779E+03 2.000E+05
 2.21026694E+00  56298.9 4.796E+04 3.213E+15 1.970E+00 9.514E+03 2.000E+05
 2.93941500E+00  59736.3 6.423E+04 4.056E+15 1.888E+00 9.111E+03 2.000E+05
 3.95881389E+00  63593.1 8.740E+04 5.185E+15 1.797E+00 8.703E+03 2.000E+05
 5.38405557E+00  67855.1 1.204E+05 6.691E+15 1.719E+00 8.323E+03 2.000E+05
 7.36279846E+00  72518.1 1.668E+05 8.677E+15 1.657E+00 8.012E+03 2.000E+05
 1.00885555E+01  77593.4 2.315E+05 1.126E+16 1.612E+00 7.783E+03 2.000E+05
 1.37988704E+01  83102.7 3.202E+05 1.454E+16 1.589E+00 7.651E+03 2.000E+05
 1.87852773E+01  89062.1 4.398E+05 1.863E+16 1.586E+00 7.645E+03 2.000E+05
 2.54034347E+01  95527.4 5.984E+05 2.363E+16 1.601E+00 7.673E+03 2.000E+05
 3.41527256E+01 102496.7 8.076E+05 2.972E+16 1.613E+00 7.749E+03 2.000E+05
 4.57427557E+01 110059.9 1.084E+06 3.716E+16 1.623E+00 7.753E+03 2.000E+05
 6.10453613E+01 118163.7 1.451E+06 4.632E+16 1.646E+00 7.561E+03 2.000E+05
PRADK 4.7017E+03
BEGIN                    ITERATION   6 COMPLETED
