TEFF  40000.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-0.3]   VTURB 2.0 KM/S                                        
 1.46781970E-04  25570.1 1.292E+01 1.837E+12 4.045E-01 1.080E+04 2.000E+05
 1.92660409E-04  25917.3 1.703E+01 2.390E+12 4.130E-01 1.015E+04 2.000E+05
 2.52488940E-04  26267.6 2.242E+01 3.106E+12 4.229E-01 9.689E+03 2.000E+05
 3.30257128E-04  26624.2 2.946E+01 4.027E+12 4.346E-01 9.384E+03 2.000E+05
 4.31040554E-04  26990.4 3.861E+01 5.208E+12 4.478E-01 9.050E+03 2.000E+05
 5.61282805E-04  27356.9 5.047E+01 6.720E+12 4.627E-01 8.762E+03 2.000E+05
 7.29066323E-04  27720.1 6.580E+01 8.649E+12 4.797E-01 8.577E+03 2.000E+05
 9.44454595E-04  28081.2 8.550E+01 1.110E+13 4.991E-01 8.519E+03 2.000E+05
 1.22061549E-03  28442.8 1.108E+02 1.420E+13 5.189E-01 8.249E+03 2.000E+05
 1.57463356E-03  28793.7 1.433E+02 1.815E+13 5.403E-01 7.984E+03 2.000E+05
 2.02707333E-03  29139.2 1.850E+02 2.316E+13 5.649E-01 7.871E+03 2.000E+05
 2.60284048E-03  29487.4 2.380E+02 2.945E+13 5.931E-01 7.849E+03 2.000E+05
 3.33245458E-03  29837.4 3.053E+02 3.733E+13 6.254E-01 7.904E+03 2.000E+05
 4.25349529E-03  30186.7 3.901E+02 4.715E+13 6.618E-01 7.975E+03 2.000E+05
 5.41193968E-03  30526.6 4.966E+02 5.937E+13 7.030E-01 8.135E+03 2.000E+05
 6.86324068E-03  30857.8 6.297E+02 7.448E+13 7.497E-01 8.408E+03 2.000E+05
 8.67422467E-03  31185.4 7.952E+02 9.307E+13 8.027E-01 8.790E+03 2.000E+05
 1.09247526E-02  31513.1 9.999E+02 1.158E+14 8.629E-01 9.293E+03 2.000E+05
 1.37181579E-02  31854.1 1.253E+03 1.435E+14 9.265E-01 9.711E+03 2.000E+05
 1.71828597E-02  32195.2 1.565E+03 1.774E+14 9.977E-01 1.023E+04 2.000E+05
 2.14647565E-02  32547.2 1.948E+03 2.184E+14 1.079E+00 1.090E+04 2.000E+05
 2.67352827E-02  32922.9 2.415E+03 2.678E+14 1.171E+00 1.169E+04 2.000E+05
 3.31987228E-02  33336.9 2.983E+03 3.268E+14 1.275E+00 1.258E+04 2.000E+05
 4.10956607E-02  33803.7 3.669E+03 3.968E+14 1.394E+00 1.351E+04 2.000E+05
 5.07104732E-02  34334.1 4.496E+03 4.791E+14 1.530E+00 1.444E+04 2.000E+05
 6.23812350E-02  34936.5 5.489E+03 5.756E+14 1.683E+00 1.535E+04 2.000E+05
 7.65177310E-02  35619.0 6.680E+03 6.882E+14 1.853E+00 1.618E+04 2.000E+05
 9.36766310E-02  36382.4 8.113E+03 8.200E+14 2.031E+00 1.678E+04 2.000E+05
 1.14545000E-01  37231.7 9.844E+03 9.748E+14 2.228E+00 1.732E+04 2.000E+05
 1.39903098E-01  38173.6 1.193E+04 1.156E+15 2.446E+00 1.778E+04 2.000E+05
 1.70746131E-01  39217.2 1.446E+04 1.368E+15 2.677E+00 1.816E+04 2.000E+05
 2.08445594E-01  40373.6 1.754E+04 1.617E+15 2.909E+00 1.841E+04 2.000E+05
 2.54971818E-01  41656.6 2.134E+04 1.912E+15 3.125E+00 1.851E+04 2.000E+05
 3.13118506E-01  43090.6 2.608E+04 2.265E+15 3.314E+00 1.851E+04 2.000E+05
 3.86782501E-01  44702.3 3.208E+04 2.692E+15 3.466E+00 1.845E+04 2.000E+05
 4.81223600E-01  46516.7 3.979E+04 3.215E+15 3.586E+00 1.830E+04 2.000E+05
 6.03883226E-01  48557.5 4.982E+04 3.861E+15 3.654E+00 1.810E+04 2.000E+05
 7.65978139E-01  50879.6 6.313E+04 4.673E+15 3.654E+00 1.776E+04 2.000E+05
 9.84441487E-01  53511.2 8.115E+04 5.714E+15 3.583E+00 1.725E+04 2.000E+05
 1.28375333E+00  56517.7 1.060E+05 7.070E+15 3.463E+00 1.672E+04 2.000E+05
 1.70050245E+00  59922.6 1.409E+05 8.864E+15 3.286E+00 1.589E+04 2.000E+05
 2.28830993E+00  63756.4 1.906E+05 1.127E+16 3.105E+00 1.510E+04 2.000E+05
 3.11907927E+00  67997.6 2.615E+05 1.450E+16 2.928E+00 1.421E+04 2.000E+05
 4.28910582E+00  72645.1 3.623E+05 1.881E+16 2.786E+00 1.350E+04 2.000E+05
 5.91734544E+00  77700.5 5.036E+05 2.444E+16 2.688E+00 1.299E+04 2.000E+05
 8.14915157E+00  83192.4 6.982E+05 3.165E+16 2.632E+00 1.268E+04 2.000E+05
 1.11865612E+01  89140.1 9.638E+05 4.077E+16 2.583E+00 1.248E+04 2.000E+05
 1.52463028E+01  95585.3 1.319E+06 5.204E+16 2.612E+00 1.253E+04 2.000E+05
 2.06090284E+01 102542.8 1.788E+06 6.574E+16 2.634E+00 1.266E+04 2.000E+05
 2.76901303E+01 110089.8 2.406E+06 8.241E+16 2.663E+00 1.273E+04 2.000E+05
 3.70235392E+01 118188.2 3.222E+06 1.028E+17 2.697E+00 1.233E+04 2.000E+05
PRADK 4.7408E+03
BEGIN                    ITERATION   6 COMPLETED
