EFF  42500.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-2.0]   VTURB 2.0 KM/S                                        
2.07714216E-04  28561.3 1.996E+01 2.589E+12 3.745E-01 4.168E+03 2.000E+05
2.73869959E-04  28857.2 2.630E+01 3.375E+12 3.815E-01 4.181E+03 2.000E+05
3.60346812E-04  29177.9 3.458E+01 4.389E+12 3.897E-01 4.188E+03 2.000E+05
4.73104377E-04  29516.6 4.539E+01 5.694E+12 3.990E-01 4.183E+03 2.000E+05
6.19716289E-04  29848.2 5.943E+01 7.373E+12 4.098E-01 4.225E+03 2.000E+05
8.09756560E-04  30184.6 7.763E+01 9.522E+12 4.222E-01 4.306E+03 2.000E+05
1.05533895E-03  30525.8 1.011E+02 1.226E+13 4.364E-01 4.423E+03 2.000E+05
1.37168198E-03  30876.2 1.313E+02 1.575E+13 4.524E-01 4.545E+03 2.000E+05
1.77785053E-03  31231.6 1.701E+02 2.016E+13 4.707E-01 4.701E+03 2.000E+05
2.29762088E-03  31597.4 2.196E+02 2.573E+13 4.913E-01 4.887E+03 2.000E+05
2.96078248E-03  31984.6 2.826E+02 3.272E+13 5.141E-01 5.002E+03 2.000E+05
3.80437998E-03  32352.2 3.627E+02 4.151E+13 5.399E-01 5.138E+03 2.000E+05
4.87332176E-03  32690.7 4.640E+02 5.255E+13 5.693E-01 5.337E+03 2.000E+05
6.22256147E-03  32997.6 5.915E+02 6.634E+13 6.026E-01 5.632E+03 2.000E+05
7.91861890E-03  33278.0 7.512E+02 8.349E+13 6.404E-01 6.032E+03 2.000E+05
1.00426237E-02  33538.6 9.503E+02 1.047E+14 6.832E-01 6.549E+03 2.000E+05
1.26928687E-02  33793.4 1.197E+03 1.308E+14 7.314E-01 7.167E+03 2.000E+05
1.59875396E-02  34046.3 1.502E+03 1.628E+14 7.859E-01 7.906E+03 2.000E+05
2.00687108E-02  34305.2 1.876E+03 2.016E+14 8.475E-01 8.776E+03 2.000E+05
2.51062042E-02  34583.4 2.333E+03 2.486E+14 9.171E-01 9.769E+03 2.000E+05
3.13032596E-02  34893.1 2.888E+03 3.050E+14 9.958E-01 1.087E+04 2.000E+05
3.89013003E-02  35252.9 3.561E+03 3.722E+14 1.085E+00 1.201E+04 2.000E+05
4.81882258E-02  35674.5 4.373E+03 4.518E+14 1.185E+00 1.310E+04 2.000E+05
5.95099932E-02  36158.9 5.351E+03 5.458E+14 1.298E+00 1.414E+04 2.000E+05
7.32831485E-02  36714.5 6.527E+03 6.563E+14 1.424E+00 1.510E+04 2.000E+05
9.00121414E-02  37351.2 7.939E+03 7.858E+14 1.564E+00 1.595E+04 2.000E+05
1.10320062E-01  38076.0 9.638E+03 9.375E+14 1.718E+00 1.665E+04 2.000E+05
1.34993838E-01  38896.1 1.169E+04 1.115E+15 1.884E+00 1.717E+04 2.000E+05
1.65050628E-01  39818.3 1.417E+04 1.324E+15 2.058E+00 1.754E+04 2.000E+05
2.01888623E-01  40849.3 1.721E+04 1.570E+15 2.230E+00 1.770E+04 2.000E+05
2.47436556E-01  42005.6 2.095E+04 1.864E+15 2.392E+00 1.776E+04 2.000E+05
3.04449234E-01  43312.4 2.564E+04 2.217E+15 2.533E+00 1.771E+04 2.000E+05
3.76842161E-01  44803.2 3.160E+04 2.647E+15 2.639E+00 1.757E+04 2.000E+05
4.70263312E-01  46492.9 3.932E+04 3.177E+15 2.706E+00 1.735E+04 2.000E+05
5.92876681E-01  48443.8 4.947E+04 3.841E+15 2.727E+00 1.706E+04 2.000E+05
7.56547653E-01  50664.1 6.306E+04 4.686E+15 2.707E+00 1.677E+04 2.000E+05
9.78840406E-01  53273.2 8.162E+04 5.772E+15 2.629E+00 1.627E+04 2.000E+05
1.28496546E+00  56200.0 1.073E+05 7.197E+15 2.539E+00 1.575E+04 2.000E+05
1.71159317E+00  59588.6 1.434E+05 9.072E+15 2.410E+00 1.506E+04 2.000E+05
2.31029667E+00  63352.7 1.945E+05 1.157E+16 2.295E+00 1.432E+04 2.000E+05
3.14886256E+00  67532.5 2.667E+05 1.489E+16 2.190E+00 1.365E+04 2.000E+05
4.31471554E+00  72105.3 3.677E+05 1.923E+16 2.110E+00 1.306E+04 2.000E+05
5.91730977E+00  77049.1 5.074E+05 2.483E+16 2.059E+00 1.270E+04 2.000E+05
8.09685664E+00  82462.3 6.979E+05 3.191E+16 2.027E+00 1.245E+04 2.000E+05
1.10314385E+01  88267.3 9.550E+05 4.079E+16 2.019E+00 1.239E+04 2.000E+05
1.49435099E+01  94648.9 1.298E+06 5.169E+16 2.025E+00 1.241E+04 2.000E+05
2.01239727E+01 101448.6 1.751E+06 6.508E+16 2.049E+00 1.255E+04 2.000E+05
2.69483194E+01 108928.3 2.347E+06 8.123E+16 2.071E+00 1.270E+04 2.000E+05
3.59380875E+01 116918.3 3.132E+06 1.010E+17 2.101E+00 1.282E+04 2.000E+05
4.77682070E+01 125546.7 4.165E+06 1.251E+17 2.119E+00 1.249E+04 2.000E+05
RADK 5.9425E+03
EGIN                    ITERATION  10 COMPLETED
