TEFF  42500.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-0.3]   VTURB 2.0 KM/S                                        
 1.46286182E-04  26953.2 1.225E+01 1.668E+12 4.039E-01 1.433E+04 2.000E+05
 1.92210128E-04  27341.2 1.620E+01 2.176E+12 4.127E-01 1.387E+04 2.000E+05
 2.52043349E-04  27753.8 2.136E+01 2.829E+12 4.231E-01 1.352E+04 2.000E+05
 3.29725373E-04  28194.7 2.809E+01 3.666E+12 4.352E-01 1.328E+04 2.000E+05
 4.30559873E-04  28647.0 3.690E+01 4.746E+12 4.466E-01 1.192E+04 2.000E+05
 5.61444115E-04  29057.7 4.850E+01 6.154E+12 4.595E-01 1.094E+04 2.000E+05
 7.30784602E-04  29443.3 6.364E+01 7.973E+12 4.744E-01 1.032E+04 2.000E+05
 9.49110945E-04  29815.6 8.327E+01 1.030E+13 4.915E-01 9.948E+03 2.000E+05
 1.22962618E-03  30181.8 1.086E+02 1.327E+13 5.109E-01 9.717E+03 2.000E+05
 1.58884595E-03  30546.0 1.410E+02 1.704E+13 5.329E-01 9.563E+03 2.000E+05
 2.04710984E-03  30911.3 1.825E+02 2.179E+13 5.582E-01 9.533E+03 2.000E+05
 2.62929097E-03  31280.1 2.351E+02 2.775E+13 5.871E-01 9.602E+03 2.000E+05
 3.36578414E-03  31651.8 3.016E+02 3.519E+13 6.199E-01 9.777E+03 2.000E+05
 4.29633268E-03  32031.9 3.856E+02 4.447E+13 6.540E-01 9.681E+03 2.000E+05
 5.47039216E-03  32401.3 4.917E+02 5.605E+13 6.926E-01 9.697E+03 2.000E+05
 6.94592561E-03  32761.7 6.248E+02 7.045E+13 7.363E-01 9.844E+03 2.000E+05
 8.79325732E-03  33115.3 7.911E+02 8.824E+13 7.856E-01 1.012E+04 2.000E+05
 1.10975729E-02  33465.2 9.978E+02 1.101E+14 8.413E-01 1.052E+04 2.000E+05
 1.39618324E-02  33818.7 1.253E+03 1.369E+14 9.041E-01 1.098E+04 2.000E+05
 1.75088049E-02  34174.4 1.568E+03 1.694E+14 9.755E-01 1.158E+04 2.000E+05
 2.18843204E-02  34539.8 1.953E+03 2.088E+14 1.056E+00 1.232E+04 2.000E+05
 2.72626235E-02  34923.9 2.423E+03 2.562E+14 1.148E+00 1.319E+04 2.000E+05
 3.38509622E-02  35338.2 2.991E+03 3.127E+14 1.251E+00 1.419E+04 2.000E+05
 4.19099848E-02  35801.2 3.679E+03 3.798E+14 1.364E+00 1.509E+04 2.000E+05
 5.17658215E-02  36310.9 4.511E+03 4.595E+14 1.488E+00 1.597E+04 2.000E+05
 6.38050312E-02  36880.6 5.517E+03 5.539E+14 1.625E+00 1.688E+04 2.000E+05
 7.84975979E-02  37525.3 6.732E+03 6.651E+14 1.776E+00 1.775E+04 2.000E+05
 9.64321471E-02  38258.8 8.200E+03 7.960E+14 1.940E+00 1.854E+04 2.000E+05
 1.18360688E-01  39094.9 9.978E+03 9.498E+14 2.113E+00 1.922E+04 2.000E+05
 1.45222765E-01  40043.8 1.214E+04 1.131E+15 2.298E+00 1.976E+04 2.000E+05
 1.78267098E-01  41108.5 1.479E+04 1.344E+15 2.482E+00 2.011E+04 2.000E+05
 2.19251542E-01  42311.3 1.805E+04 1.598E+15 2.656E+00 2.034E+04 2.000E+05
 2.70597537E-01  43671.3 2.214E+04 1.902E+15 2.813E+00 2.043E+04 2.000E+05
 3.35640823E-01  45209.6 2.732E+04 2.270E+15 2.945E+00 2.039E+04 2.000E+05
 4.18924494E-01  46940.5 3.395E+04 2.721E+15 3.052E+00 2.025E+04 2.000E+05
 5.26732641E-01  48903.0 4.256E+04 3.277E+15 3.125E+00 2.007E+04 2.000E+05
 6.68365362E-01  51119.6 5.390E+04 3.973E+15 3.146E+00 1.973E+04 2.000E+05
 8.57965220E-01  53648.5 6.917E+04 4.860E+15 3.106E+00 1.922E+04 2.000E+05
 1.11570270E+00  56524.3 9.006E+04 6.007E+15 3.028E+00 1.871E+04 2.000E+05
 1.47193215E+00  59799.9 1.192E+05 7.514E+15 2.894E+00 1.787E+04 2.000E+05
 1.97059657E+00  63493.7 1.603E+05 9.522E+15 2.754E+00 1.709E+04 2.000E+05
 2.67071023E+00  67613.5 2.187E+05 1.220E+16 2.613E+00 1.621E+04 2.000E+05
 3.65408525E+00  72154.1 3.015E+05 1.576E+16 2.485E+00 1.538E+04 2.000E+05
 5.02089624E+00  77104.1 4.176E+05 2.043E+16 2.405E+00 1.484E+04 2.000E+05
 6.89084514E+00  82487.6 5.772E+05 2.639E+16 2.357E+00 1.450E+04 2.000E+05
 9.42819647E+00  88331.0 7.945E+05 3.392E+16 2.324E+00 1.430E+04 2.000E+05
 1.28238071E+01  94658.5 1.086E+06 4.325E+16 2.336E+00 1.430E+04 2.000E+05
 1.73164826E+01 101514.6 1.470E+06 5.462E+16 2.359E+00 1.444E+04 2.000E+05
 2.32426701E+01 108922.4 1.977E+06 6.844E+16 2.387E+00 1.458E+04 2.000E+05
 3.10513197E+01 116954.7 2.643E+06 8.523E+16 2.414E+00 1.473E+04 2.000E+05
 4.13635723E+01 125570.9 3.525E+06 1.059E+17 2.437E+00 1.420E+04 2.000E+05
PRADK 5.9765E+03
BEGIN                    ITERATION   6 COMPLETED
