TEFF  40000.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-0.2]   VTURB 2.0 KM/S                                        
 1.45314409E-04  25519.1 1.263E+01 1.799E+12 4.093E-01 1.171E+04 2.000E+05
 1.90650933E-04  25869.2 1.665E+01 2.341E+12 4.179E-01 1.092E+04 2.000E+05
 2.49759455E-04  26218.5 2.193E+01 3.044E+12 4.281E-01 1.037E+04 2.000E+05
 3.26565704E-04  26570.5 2.883E+01 3.949E+12 4.401E-01 1.001E+04 2.000E+05
 4.26057531E-04  26929.3 3.780E+01 5.111E+12 4.537E-01 9.652E+03 2.000E+05
 5.54569034E-04  27287.7 4.944E+01 6.598E+12 4.690E-01 9.345E+03 2.000E+05
 7.20045378E-04  27642.8 6.445E+01 8.494E+12 4.865E-01 9.160E+03 2.000E+05
 9.32371071E-04  27997.5 8.375E+01 1.090E+13 5.064E-01 9.111E+03 2.000E+05
 1.20429275E-03  28358.4 1.085E+02 1.394E+13 5.273E-01 8.927E+03 2.000E+05
 1.55265039E-03  28715.8 1.403E+02 1.781E+13 5.490E-01 8.584E+03 2.000E+05
 1.99788357E-03  29066.3 1.810E+02 2.271E+13 5.741E-01 8.412E+03 2.000E+05
 2.56440881E-03  29417.6 2.329E+02 2.888E+13 6.029E-01 8.351E+03 2.000E+05
 3.28213685E-03  29770.1 2.987E+02 3.660E+13 6.359E-01 8.380E+03 2.000E+05
 4.18783314E-03  30122.6 3.817E+02 4.623E+13 6.731E-01 8.436E+03 2.000E+05
 5.32650241E-03  30467.7 4.858E+02 5.819E+13 7.153E-01 8.576E+03 2.000E+05
 6.75243826E-03  30805.4 6.160E+02 7.298E+13 7.632E-01 8.830E+03 2.000E+05
 8.53097402E-03  31139.9 7.779E+02 9.117E+13 8.175E-01 9.195E+03 2.000E+05
 1.07401677E-02  31475.5 9.779E+02 1.134E+14 8.792E-01 9.683E+03 2.000E+05
 1.34804644E-02  31823.7 1.225E+03 1.405E+14 9.448E-01 1.009E+04 2.000E+05
 1.68785454E-02  32174.3 1.530E+03 1.735E+14 1.017E+00 1.057E+04 2.000E+05
 2.10788089E-02  32534.1 1.904E+03 2.137E+14 1.100E+00 1.120E+04 2.000E+05
 2.62493038E-02  32916.2 2.361E+03 2.619E+14 1.193E+00 1.196E+04 2.000E+05
 3.25904130E-02  33334.2 2.916E+03 3.196E+14 1.300E+00 1.283E+04 2.000E+05
 4.03385103E-02  33802.4 3.588E+03 3.881E+14 1.421E+00 1.374E+04 2.000E+05
 4.97730106E-02  34332.3 4.398E+03 4.687E+14 1.559E+00 1.466E+04 2.000E+05
 6.12260535E-02  34932.5 5.370E+03 5.632E+14 1.714E+00 1.556E+04 2.000E+05
 7.51007225E-02  35611.9 6.535E+03 6.735E+14 1.888E+00 1.640E+04 2.000E+05
 9.19495944E-02  36372.1 7.938E+03 8.028E+14 2.068E+00 1.700E+04 2.000E+05
 1.12455616E-01  37218.2 9.634E+03 9.546E+14 2.267E+00 1.755E+04 2.000E+05
 1.37393937E-01  38158.3 1.168E+04 1.133E+15 2.486E+00 1.801E+04 2.000E+05
 1.67748935E-01  39201.7 1.417E+04 1.341E+15 2.719E+00 1.841E+04 2.000E+05
 2.04871166E-01  40360.2 1.719E+04 1.585E+15 2.954E+00 1.868E+04 2.000E+05
 2.50708828E-01  41646.4 2.091E+04 1.875E+15 3.171E+00 1.879E+04 2.000E+05
 3.08024959E-01  43086.5 2.557E+04 2.222E+15 3.361E+00 1.880E+04 2.000E+05
 3.80673389E-01  44704.7 3.147E+04 2.641E+15 3.513E+00 1.875E+04 2.000E+05
 4.73809572E-01  46528.4 3.904E+04 3.154E+15 3.637E+00 1.861E+04 2.000E+05
 5.94659056E-01  48572.7 4.889E+04 3.788E+15 3.711E+00 1.843E+04 2.000E+05
 7.54211136E-01  50902.5 6.193E+04 4.583E+15 3.713E+00 1.808E+04 2.000E+05
 9.69003422E-01  53534.3 7.958E+04 5.602E+15 3.646E+00 1.756E+04 2.000E+05
 1.26293157E+00  56541.8 1.039E+05 6.927E+15 3.528E+00 1.703E+04 2.000E+05
 1.67167247E+00  59936.8 1.380E+05 8.680E+15 3.353E+00 1.620E+04 2.000E+05
 2.24751774E+00  63765.6 1.865E+05 1.103E+16 3.170E+00 1.541E+04 2.000E+05
 3.06112775E+00  68006.0 2.557E+05 1.418E+16 2.990E+00 1.451E+04 2.000E+05
 4.20739264E+00  72653.4 3.541E+05 1.838E+16 2.843E+00 1.376E+04 2.000E+05
 5.80301860E+00  77701.2 4.922E+05 2.389E+16 2.743E+00 1.325E+04 2.000E+05
 7.99078359E+00  83196.6 6.824E+05 3.093E+16 2.684E+00 1.293E+04 2.000E+05
 1.09706812E+01  89138.3 9.422E+05 3.986E+16 2.632E+00 1.271E+04 2.000E+05
 1.49555101E+01  95590.3 1.290E+06 5.089E+16 2.661E+00 1.276E+04 2.000E+05
 2.02190276E+01 102540.7 1.749E+06 6.431E+16 2.683E+00 1.290E+04 2.000E+05
 2.71704989E+01 110093.3 2.354E+06 8.063E+16 2.712E+00 1.297E+04 2.000E+05
 3.63366229E+01 118189.3 3.154E+06 1.006E+17 2.745E+00 1.253E+04 2.000E+05
PRADK 4.7376E+03
BEGIN                    ITERATION   6 COMPLETED
