EFF  50000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-2.5]   VTURB 2.0 KM/S                                        
2.09894076E-04  32401.7 1.987E+01 2.311E+12 3.658E-01 5.505E+03 2.000E+05
2.77850887E-04  32651.4 2.629E+01 3.033E+12 3.702E-01 5.577E+03 2.000E+05
3.67269578E-04  32912.5 3.472E+01 3.974E+12 3.756E-01 5.663E+03 2.000E+05
4.84642808E-04  33189.6 4.579E+01 5.196E+12 3.821E-01 5.761E+03 2.000E+05
6.38299604E-04  33480.9 6.026E+01 6.777E+12 3.897E-01 5.878E+03 2.000E+05
8.38885780E-04  33791.7 7.913E+01 8.815E+12 3.987E-01 6.014E+03 2.000E+05
1.09994554E-03  34119.9 1.036E+02 1.143E+13 4.091E-01 6.167E+03 2.000E+05
1.43869944E-03  34485.0 1.354E+02 1.478E+13 4.210E-01 6.319E+03 2.000E+05
1.87689085E-03  34864.2 1.764E+02 1.904E+13 4.347E-01 6.494E+03 2.000E+05
2.44185192E-03  35265.0 2.292E+02 2.445E+13 4.503E-01 6.688E+03 2.000E+05
3.16789630E-03  35683.3 2.969E+02 3.129E+13 4.681E-01 6.884E+03 2.000E+05
4.09772046E-03  36111.1 3.834E+02 3.993E+13 4.883E-01 7.079E+03 2.000E+05
5.28336892E-03  36513.4 4.934E+02 5.082E+13 5.118E-01 7.325E+03 2.000E+05
6.78777148E-03  36888.9 6.326E+02 6.448E+13 5.392E-01 7.643E+03 2.000E+05
8.68671713E-03  37229.7 8.075E+02 8.154E+13 5.712E-01 8.062E+03 2.000E+05
1.10708462E-02  37541.7 1.026E+03 1.027E+14 6.082E-01 8.598E+03 2.000E+05
1.40494600E-02  37844.7 1.297E+03 1.288E+14 6.506E-01 9.237E+03 2.000E+05
1.77543941E-02  38142.1 1.632E+03 1.607E+14 6.989E-01 9.999E+03 2.000E+05
2.23439918E-02  38439.1 2.043E+03 1.996E+14 7.537E-01 1.090E+04 2.000E+05
2.80094789E-02  38745.8 2.545E+03 2.465E+14 8.154E-01 1.193E+04 2.000E+05
3.49839560E-02  39075.1 3.155E+03 3.029E+14 8.842E-01 1.311E+04 2.000E+05
4.35554718E-02  39450.3 3.894E+03 3.703E+14 9.598E-01 1.436E+04 2.000E+05
5.40823573E-02  39879.2 4.789E+03 4.504E+14 1.042E+00 1.567E+04 2.000E+05
6.70172358E-02  40379.6 5.871E+03 5.454E+14 1.130E+00 1.694E+04 2.000E+05
8.29359722E-02  40960.6 7.183E+03 6.579E+14 1.224E+00 1.817E+04 2.000E+05
1.02579376E-01  41639.2 8.779E+03 7.913E+14 1.320E+00 1.931E+04 2.000E+05
1.26925736E-01  42436.9 1.073E+04 9.495E+14 1.416E+00 2.028E+04 2.000E+05
1.57281231E-01  43371.0 1.314E+04 1.138E+15 1.510E+00 2.106E+04 2.000E+05
1.95414121E-01  44461.1 1.614E+04 1.365E+15 1.596E+00 2.165E+04 2.000E+05
2.43772041E-01  45726.0 1.991E+04 1.639E+15 1.670E+00 2.201E+04 2.000E+05
3.05783967E-01  47193.2 2.474E+04 1.974E+15 1.727E+00 2.216E+04 2.000E+05
3.86228937E-01  48888.2 3.101E+04 2.389E+15 1.765E+00 2.212E+04 2.000E+05
4.91807108E-01  50828.9 3.924E+04 2.909E+15 1.784E+00 2.195E+04 2.000E+05
6.32098499E-01  53056.8 5.021E+04 3.567E+15 1.779E+00 2.165E+04 2.000E+05
8.20869169E-01  55615.9 6.504E+04 4.408E+15 1.753E+00 2.125E+04 2.000E+05
1.07772268E+00  58534.7 8.533E+04 5.496E+15 1.710E+00 2.072E+04 2.000E+05
1.43042304E+00  61862.8 1.134E+05 6.913E+15 1.655E+00 2.009E+04 2.000E+05
1.91680272E+00  65600.7 1.524E+05 8.763E+15 1.601E+00 1.942E+04 2.000E+05
2.58686427E+00  69762.6 2.067E+05 1.117E+16 1.551E+00 1.875E+04 2.000E+05
3.50502211E+00  74319.8 2.816E+05 1.429E+16 1.516E+00 1.818E+04 2.000E+05
4.75269271E+00  79284.5 3.839E+05 1.826E+16 1.494E+00 1.778E+04 2.000E+05
6.43228438E+00  84675.8 5.222E+05 2.326E+16 1.486E+00 1.759E+04 2.000E+05
8.67439783E+00  90526.0 7.070E+05 2.945E+16 1.490E+00 1.757E+04 2.000E+05
1.16455911E+01  96888.8 9.518E+05 3.704E+16 1.504E+00 1.769E+04 2.000E+05
1.55637682E+01 103778.0 1.274E+06 4.629E+16 1.524E+00 1.790E+04 2.000E+05
2.07200807E+01 111272.1 1.697E+06 5.749E+16 1.543E+00 1.811E+04 2.000E+05
2.75137515E+01 119350.6 2.252E+06 7.116E+16 1.560E+00 1.831E+04 2.000E+05
3.65193244E+01 128137.0 2.988E+06 8.792E+16 1.562E+00 1.833E+04 2.000E+05
4.85730513E+01 137607.9 3.974E+06 1.089E+17 1.547E+00 1.804E+04 2.000E+05
6.48944551E+01 147753.7 5.317E+06 1.357E+17 1.518E+00 1.737E+04 2.000E+05
RADK 1.1221E+04
EGIN                    ITERATION   6 COMPLETED
