EFF  45000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-2.0]   VTURB 2.0 KM/S                                        
2.06791144E-04  29614.3 1.971E+01 2.486E+12 3.746E-01 4.906E+03 2.000E+05
2.72989365E-04  29894.8 2.600E+01 3.247E+12 3.809E-01 4.977E+03 2.000E+05
3.59685721E-04  30195.4 3.424E+01 4.232E+12 3.883E-01 5.050E+03 2.000E+05
4.72937432E-04  30532.5 4.499E+01 5.498E+12 3.969E-01 5.110E+03 2.000E+05
6.20461261E-04  30876.0 5.898E+01 7.127E+12 4.069E-01 5.210E+03 2.000E+05
8.12060869E-04  31243.1 7.713E+01 9.210E+12 4.184E-01 5.345E+03 2.000E+05
1.06014399E-03  31628.8 1.006E+02 1.187E+13 4.315E-01 5.518E+03 2.000E+05
1.38064499E-03  32074.1 1.309E+02 1.523E+13 4.458E-01 5.495E+03 2.000E+05
1.79354789E-03  32493.0 1.699E+02 1.952E+13 4.623E-01 5.535E+03 2.000E+05
2.32353176E-03  32906.6 2.199E+02 2.495E+13 4.811E-01 5.614E+03 2.000E+05
3.00134665E-03  33312.6 2.839E+02 3.182E+13 5.026E-01 5.728E+03 2.000E+05
3.86493884E-03  33705.9 3.652E+02 4.046E+13 5.270E-01 5.868E+03 2.000E+05
4.96058871E-03  34074.7 4.683E+02 5.130E+13 5.552E-01 6.067E+03 2.000E+05
6.34421847E-03  34410.0 5.980E+02 6.486E+13 5.876E-01 6.361E+03 2.000E+05
8.08339421E-03  34715.5 7.605E+02 8.171E+13 6.247E-01 6.766E+03 2.000E+05
1.02597835E-02  34996.4 9.629E+02 1.026E+14 6.671E-01 7.301E+03 2.000E+05
1.29722802E-02  35271.8 1.213E+03 1.282E+14 7.150E-01 7.942E+03 2.000E+05
1.63405719E-02  35547.7 1.522E+03 1.594E+14 7.692E-01 8.692E+03 2.000E+05
2.05096706E-02  35831.3 1.901E+03 1.974E+14 8.299E-01 9.534E+03 2.000E+05
2.56541229E-02  36124.9 2.364E+03 2.433E+14 8.982E-01 1.050E+04 2.000E+05
3.19835400E-02  36440.5 2.927E+03 2.985E+14 9.747E-01 1.159E+04 2.000E+05
3.97510201E-02  36796.6 3.609E+03 3.645E+14 1.060E+00 1.273E+04 2.000E+05
4.92612404E-02  37201.2 4.433E+03 4.429E+14 1.156E+00 1.390E+04 2.000E+05
6.08836711E-02  37666.4 5.427E+03 5.356E+14 1.262E+00 1.506E+04 2.000E+05
7.50729948E-02  38205.6 6.624E+03 6.450E+14 1.379E+00 1.616E+04 2.000E+05
9.23965051E-02  38831.6 8.067E+03 7.736E+14 1.506E+00 1.714E+04 2.000E+05
1.13576790E-01  39557.2 9.813E+03 9.249E+14 1.640E+00 1.797E+04 2.000E+05
1.39554404E-01  40393.0 1.194E+04 1.103E+15 1.780E+00 1.855E+04 2.000E+05
1.71581281E-01  41345.3 1.454E+04 1.315E+15 1.919E+00 1.895E+04 2.000E+05
2.11367739E-01  42434.7 1.776E+04 1.567E+15 2.050E+00 1.920E+04 2.000E+05
2.61294362E-01  43681.9 2.179E+04 1.871E+15 2.167E+00 1.929E+04 2.000E+05
3.24715181E-01  45110.1 2.691E+04 2.240E+15 2.260E+00 1.925E+04 2.000E+05
4.06416277E-01  46744.8 3.351E+04 2.696E+15 2.324E+00 1.907E+04 2.000E+05
5.13093992E-01  48606.7 4.216E+04 3.264E+15 2.358E+00 1.887E+04 2.000E+05
6.54615544E-01  50770.3 5.366E+04 3.981E+15 2.352E+00 1.853E+04 2.000E+05
8.45030794E-01  53214.5 6.921E+04 4.901E+15 2.316E+00 1.813E+04 2.000E+05
1.10516426E+00  56061.4 9.058E+04 6.089E+15 2.245E+00 1.762E+04 2.000E+05
1.46478674E+00  59276.3 1.203E+05 7.652E+15 2.155E+00 1.695E+04 2.000E+05
1.96602335E+00  62922.6 1.621E+05 9.715E+15 2.059E+00 1.625E+04 2.000E+05
2.66479755E+00  66977.6 2.209E+05 1.244E+16 1.972E+00 1.551E+04 2.000E+05
3.63469920E+00  71418.2 3.032E+05 1.601E+16 1.903E+00 1.489E+04 2.000E+05
4.96738714E+00  76274.2 4.170E+05 2.061E+16 1.856E+00 1.443E+04 2.000E+05
6.77887959E+00  81520.8 5.722E+05 2.647E+16 1.830E+00 1.417E+04 2.000E+05
9.21844780E+00  87249.3 7.818E+05 3.378E+16 1.820E+00 1.406E+04 2.000E+05
1.24720214E+01  93428.8 1.061E+06 4.283E+16 1.827E+00 1.408E+04 2.000E+05
1.67834977E+01 100159.0 1.432E+06 5.389E+16 1.844E+00 1.421E+04 2.000E+05
2.24657496E+01 107425.1 1.919E+06 6.734E+16 1.867E+00 1.437E+04 2.000E+05
2.99491161E+01 115293.3 2.559E+06 8.367E+16 1.891E+00 1.458E+04 2.000E+05
3.98165904E+01 123826.3 3.401E+06 1.036E+17 1.907E+00 1.465E+04 2.000E+05
5.29288012E+01 132957.0 4.523E+06 1.283E+17 1.909E+00 1.419E+04 2.000E+05
RADK 7.4016E+03
EGIN                    ITERATION  10 COMPLETED
