EFF  40000.  GRAVITY 4.50000 LTE 
ITLE SDSC GRID  [-2.5]   VTURB 2.0 KM/S                                        
2.15971212E-04  27390.7 6.382E+00 8.639E+11 3.514E-01 2.165E+03 2.000E+05
2.86833594E-04  27558.6 8.468E+00 1.138E+12 3.545E-01 2.220E+03 2.000E+05
3.80371114E-04  27759.1 1.121E+01 1.495E+12 3.586E-01 2.279E+03 2.000E+05
5.03537648E-04  27999.8 1.483E+01 1.957E+12 3.636E-01 2.334E+03 2.000E+05
6.65316874E-04  28263.7 1.956E+01 2.557E+12 3.695E-01 2.387E+03 2.000E+05
8.77307722E-04  28585.0 2.575E+01 3.329E+12 3.765E-01 2.408E+03 2.000E+05
1.15443027E-03  28883.8 3.385E+01 4.329E+12 3.845E-01 2.443E+03 2.000E+05
1.51578367E-03  29208.5 4.438E+01 5.614E+12 3.937E-01 2.474E+03 2.000E+05
1.98566566E-03  29514.4 5.807E+01 7.267E+12 4.044E-01 2.530E+03 2.000E+05
2.59484582E-03  29818.3 7.577E+01 9.383E+12 4.165E-01 2.605E+03 2.000E+05
3.38218971E-03  30122.5 9.858E+01 1.208E+13 4.304E-01 2.699E+03 2.000E+05
4.39664759E-03  30425.1 1.279E+02 1.551E+13 4.461E-01 2.806E+03 2.000E+05
5.69960116E-03  30731.3 1.653E+02 1.985E+13 4.639E-01 2.929E+03 2.000E+05
7.36765063E-03  31032.9 2.131E+02 2.532E+13 4.840E-01 3.072E+03 2.000E+05
9.49601605E-03  31320.0 2.737E+02 3.221E+13 5.066E-01 3.247E+03 2.000E+05
1.22026052E-02  31588.6 3.502E+02 4.084E+13 5.321E-01 3.464E+03 2.000E+05
1.56341923E-02  31851.4 4.464E+02 5.160E+13 5.604E-01 3.709E+03 2.000E+05
1.99716917E-02  32099.2 5.668E+02 6.497E+13 5.922E-01 4.014E+03 2.000E+05
2.54362733E-02  32345.7 7.166E+02 8.147E+13 6.278E-01 4.384E+03 2.000E+05
3.22993031E-02  32600.6 9.020E+02 1.017E+14 6.676E-01 4.821E+03 2.000E+05
4.08914649E-02  32881.3 1.130E+03 1.263E+14 7.122E-01 5.311E+03 2.000E+05
5.16144139E-02  33201.1 1.409E+03 1.559E+14 7.621E-01 5.841E+03 2.000E+05
6.49536615E-02  33573.6 1.749E+03 1.914E+14 8.183E-01 6.396E+03 2.000E+05
8.14955371E-02  34012.3 2.162E+03 2.337E+14 8.812E-01 6.946E+03 2.000E+05
1.01947363E-01  34528.7 2.661E+03 2.836E+14 9.517E-01 7.465E+03 2.000E+05
1.27164494E-01  35129.6 3.264E+03 3.424E+14 1.030E+00 7.931E+03 2.000E+05
1.58195800E-01  35826.4 3.993E+03 4.116E+14 1.117E+00 8.284E+03 2.000E+05
1.96346887E-01  36608.8 4.878E+03 4.932E+14 1.212E+00 8.552E+03 2.000E+05
2.43267346E-01  37485.9 5.956E+03 5.896E+14 1.313E+00 8.751E+03 2.000E+05
3.01118571E-01  38468.0 7.275E+03 7.037E+14 1.417E+00 8.877E+03 2.000E+05
3.72844313E-01  39571.0 8.904E+03 8.396E+14 1.519E+00 8.938E+03 2.000E+05
4.62601393E-01  40811.0 1.094E+04 1.003E+15 1.609E+00 8.927E+03 2.000E+05
5.76303759E-01  42213.3 1.352E+04 1.201E+15 1.683E+00 8.876E+03 2.000E+05
7.22378793E-01  43812.1 1.685E+04 1.445E+15 1.735E+00 8.798E+03 2.000E+05
9.12915536E-01  45639.3 2.121E+04 1.748E+15 1.761E+00 8.690E+03 2.000E+05
1.16536116E+00  47734.9 2.702E+04 2.131E+15 1.759E+00 8.545E+03 2.000E+05
1.50474273E+00  50137.4 3.488E+04 2.621E+15 1.734E+00 8.368E+03 2.000E+05
1.96759205E+00  52886.7 4.570E+04 3.257E+15 1.684E+00 8.138E+03 2.000E+05
2.60624344E+00  56016.2 6.079E+04 4.091E+15 1.620E+00 7.865E+03 2.000E+05
3.49494530E+00  59537.6 8.205E+04 5.196E+15 1.548E+00 7.540E+03 2.000E+05
4.73524847E+00  63456.4 1.121E+05 6.664E+15 1.481E+00 7.212E+03 2.000E+05
6.45899506E+00  67758.1 1.545E+05 8.598E+15 1.426E+00 6.919E+03 2.000E+05
8.83653828E+00  72436.5 2.135E+05 1.112E+16 1.384E+00 6.698E+03 2.000E+05
1.20870837E+01  77531.6 2.948E+05 1.434E+16 1.356E+00 6.543E+03 2.000E+05
1.64874326E+01  83029.7 4.054E+05 1.841E+16 1.342E+00 6.468E+03 2.000E+05
2.23903832E+01  89018.9 5.539E+05 2.347E+16 1.339E+00 6.446E+03 2.000E+05
3.02400177E+01  95461.1 7.514E+05 2.968E+16 1.348E+00 6.483E+03 2.000E+05
4.06226587E+01 102466.8 1.012E+06 3.725E+16 1.362E+00 6.552E+03 2.000E+05
5.43131871E+01 110016.1 1.355E+06 4.644E+16 1.377E+00 6.607E+03 2.000E+05
7.23911095E+01 118137.6 1.808E+06 5.773E+16 1.391E+00 6.457E+03 2.000E+05
RADK 4.6994E+03
EGIN                    ITERATION   6 COMPLETED
