EFF  47500.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-5.0]   VTURB 2.0 KM/S                                        
2.13361595E-04  33173.7 2.061E+01 2.342E+12 3.590E-01 3.527E+03 2.000E+05
2.82607782E-04  33291.8 2.728E+01 3.090E+12 3.633E-01 3.583E+03 2.000E+05
3.73732748E-04  33429.5 3.607E+01 4.066E+12 3.686E-01 3.649E+03 2.000E+05
4.93326355E-04  33589.6 4.758E+01 5.337E+12 3.751E-01 3.727E+03 2.000E+05
6.49800459E-04  33756.0 6.264E+01 6.989E+12 3.829E-01 3.823E+03 2.000E+05
8.53788142E-04  33926.5 8.225E+01 9.127E+12 3.924E-01 3.943E+03 2.000E+05
1.11868483E-03  34102.8 1.077E+02 1.188E+13 4.038E-01 4.090E+03 2.000E+05
1.46130675E-03  34304.1 1.405E+02 1.541E+13 4.171E-01 4.264E+03 2.000E+05
1.90268972E-03  34524.2 1.827E+02 1.990E+13 4.325E-01 4.470E+03 2.000E+05
2.46910610E-03  34780.9 2.368E+02 2.558E+13 4.502E-01 4.701E+03 2.000E+05
3.19322271E-03  35048.8 3.057E+02 3.276E+13 4.706E-01 4.963E+03 2.000E+05
4.11536665E-03  35343.2 3.932E+02 4.177E+13 4.937E-01 5.247E+03 2.000E+05
5.28451250E-03  35615.1 5.038E+02 5.309E+13 5.206E-01 5.584E+03 2.000E+05
6.75901249E-03  35860.7 6.427E+02 6.722E+13 5.519E-01 6.002E+03 2.000E+05
8.60846249E-03  36077.0 8.160E+02 8.479E+13 5.882E-01 6.535E+03 2.000E+05
1.09167304E-02  36286.2 1.031E+03 1.064E+14 6.297E-01 7.184E+03 2.000E+05
1.37878948E-02  36524.4 1.296E+03 1.329E+14 6.760E-01 7.903E+03 2.000E+05
1.73482570E-02  36771.7 1.623E+03 1.651E+14 7.282E-01 8.727E+03 2.000E+05
2.17486284E-02  37034.4 2.022E+03 2.042E+14 7.868E-01 9.666E+03 2.000E+05
2.71714109E-02  37316.1 2.509E+03 2.513E+14 8.525E-01 1.073E+04 2.000E+05
3.38368171E-02  37622.8 3.100E+03 3.078E+14 9.259E-01 1.191E+04 2.000E+05
4.20147352E-02  37976.6 3.816E+03 3.752E+14 1.007E+00 1.314E+04 2.000E+05
5.20360160E-02  38380.8 4.679E+03 4.553E+14 1.096E+00 1.442E+04 2.000E+05
6.43082543E-02  38851.6 5.722E+03 5.500E+14 1.194E+00 1.569E+04 2.000E+05
7.93433643E-02  39402.3 6.980E+03 6.619E+14 1.299E+00 1.688E+04 2.000E+05
9.77949736E-02  40047.0 8.503E+03 7.939E+14 1.409E+00 1.793E+04 2.000E+05
1.20516370E-01  40797.2 1.036E+04 9.501E+14 1.523E+00 1.879E+04 2.000E+05
1.48641134E-01  41668.4 1.263E+04 1.136E+15 1.636E+00 1.944E+04 2.000E+05
1.83698894E-01  42676.7 1.545E+04 1.357E+15 1.743E+00 1.991E+04 2.000E+05
2.27803922E-01  43845.8 1.897E+04 1.625E+15 1.838E+00 2.019E+04 2.000E+05
2.83941054E-01  45199.0 2.345E+04 1.950E+15 1.914E+00 2.028E+04 2.000E+05
3.56309604E-01  46760.9 2.922E+04 2.351E+15 1.967E+00 2.019E+04 2.000E+05
4.50864105E-01  48555.8 3.678E+04 2.851E+15 1.995E+00 2.000E+04 2.000E+05
5.76038831E-01  50619.0 4.681E+04 3.483E+15 1.996E+00 1.972E+04 2.000E+05
7.44072201E-01  52995.3 6.033E+04 4.290E+15 1.971E+00 1.934E+04 2.000E+05
9.72537236E-01  55721.6 7.881E+04 5.331E+15 1.922E+00 1.885E+04 2.000E+05
1.28646906E+00  58830.5 1.044E+05 6.689E+15 1.858E+00 1.829E+04 2.000E+05
1.72099279E+00  62358.4 1.400E+05 8.467E+15 1.786E+00 1.762E+04 2.000E+05
2.32333361E+00  66287.6 1.899E+05 1.080E+16 1.721E+00 1.693E+04 2.000E+05
3.15506799E+00  70620.2 2.593E+05 1.384E+16 1.666E+00 1.630E+04 2.000E+05
4.29445199E+00  75331.4 3.549E+05 1.776E+16 1.630E+00 1.582E+04 2.000E+05
5.84046384E+00  80456.7 4.853E+05 2.275E+16 1.609E+00 1.551E+04 2.000E+05
7.91876970E+00  86008.3 6.611E+05 2.898E+16 1.604E+00 1.541E+04 2.000E+05
1.06869715E+01  92056.9 8.952E+05 3.667E+16 1.611E+00 1.543E+04 2.000E+05
1.43474612E+01  98583.9 1.205E+06 4.607E+16 1.630E+00 1.559E+04 2.000E+05
1.91651209E+01 105707.7 1.611E+06 5.745E+16 1.652E+00 1.580E+04 2.000E+05
2.54978222E+01 113365.3 2.143E+06 7.128E+16 1.677E+00 1.603E+04 2.000E+05
3.38447562E+01 121721.5 2.843E+06 8.807E+16 1.692E+00 1.618E+04 2.000E+05
4.49245598E+01 130709.0 3.772E+06 1.088E+17 1.689E+00 1.607E+04 2.000E+05
5.98386983E+01 140360.6 5.028E+06 1.351E+17 1.665E+00 1.548E+04 2.000E+05
RADK 9.1405E+03
EGIN                    ITERATION   6 COMPLETED
