EFF  50000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-2.0]   VTURB 2.0 KM/S                                        
2.07394632E-04  31522.9 1.934E+01 2.309E+12 3.713E-01 7.038E+03 2.000E+05
2.74308572E-04  31850.9 2.556E+01 3.019E+12 3.762E-01 7.094E+03 2.000E+05
3.62291773E-04  32202.4 3.373E+01 3.941E+12 3.819E-01 7.131E+03 2.000E+05
4.77729148E-04  32570.0 4.445E+01 5.134E+12 3.886E-01 7.171E+03 2.000E+05
6.28825682E-04  32954.5 5.847E+01 6.674E+12 3.963E-01 7.223E+03 2.000E+05
8.26104324E-04  33360.8 7.677E+01 8.656E+12 4.053E-01 7.283E+03 2.000E+05
1.08301850E-03  33785.9 1.006E+02 1.120E+13 4.155E-01 7.348E+03 2.000E+05
1.41671470E-03  34241.3 1.315E+02 1.444E+13 4.272E-01 7.389E+03 2.000E+05
1.84888713E-03  34704.5 1.715E+02 1.859E+13 4.405E-01 7.454E+03 2.000E+05
2.40685720E-03  35179.7 2.231E+02 2.386E+13 4.557E-01 7.540E+03 2.000E+05
3.12493473E-03  35659.5 2.895E+02 3.054E+13 4.729E-01 7.637E+03 2.000E+05
4.04572835E-03  36136.1 3.745E+02 3.898E+13 4.928E-01 7.731E+03 2.000E+05
5.22135052E-03  36586.3 4.829E+02 4.965E+13 5.159E-01 7.875E+03 2.000E+05
6.71497193E-03  37001.3 6.203E+02 6.305E+13 5.428E-01 8.097E+03 2.000E+05
8.60242453E-03  37371.3 7.935E+02 7.984E+13 5.744E-01 8.433E+03 2.000E+05
1.09741142E-02  37699.0 1.010E+03 1.007E+14 6.112E-01 8.912E+03 2.000E+05
1.39381742E-02  38004.3 1.279E+03 1.265E+14 6.537E-01 9.525E+03 2.000E+05
1.76249215E-02  38299.7 1.611E+03 1.581E+14 7.023E-01 1.027E+04 2.000E+05
2.21920478E-02  38595.4 2.019E+03 1.965E+14 7.574E-01 1.116E+04 2.000E+05
2.78307663E-02  38902.7 2.517E+03 2.429E+14 8.192E-01 1.219E+04 2.000E+05
3.47747957E-02  39234.1 3.123E+03 2.987E+14 8.879E-01 1.334E+04 2.000E+05
4.33111214E-02  39609.6 3.857E+03 3.654E+14 9.637E-01 1.458E+04 2.000E+05
5.37959206E-02  40038.7 4.746E+03 4.447E+14 1.046E+00 1.586E+04 2.000E+05
6.66783648E-02  40535.5 5.821E+03 5.389E+14 1.135E+00 1.714E+04 2.000E+05
8.25298090E-02  41113.6 7.124E+03 6.504E+14 1.229E+00 1.838E+04 2.000E+05
1.02087216E-01  41789.5 8.709E+03 7.824E+14 1.326E+00 1.952E+04 2.000E+05
1.26320596E-01  42584.6 1.065E+04 9.391E+14 1.423E+00 2.051E+04 2.000E+05
1.56517894E-01  43516.1 1.303E+04 1.126E+15 1.518E+00 2.131E+04 2.000E+05
1.94417510E-01  44603.2 1.600E+04 1.349E+15 1.607E+00 2.193E+04 2.000E+05
2.42427594E-01  45862.9 1.974E+04 1.620E+15 1.683E+00 2.230E+04 2.000E+05
3.03892687E-01  47321.6 2.451E+04 1.950E+15 1.744E+00 2.247E+04 2.000E+05
3.83471160E-01  49006.3 3.068E+04 2.358E+15 1.786E+00 2.246E+04 2.000E+05
4.87745890E-01  50938.9 3.877E+04 2.868E+15 1.807E+00 2.229E+04 2.000E+05
6.26148175E-01  53154.2 4.955E+04 3.514E+15 1.804E+00 2.198E+04 2.000E+05
8.12054061E-01  55691.5 6.409E+04 4.338E+15 1.782E+00 2.159E+04 2.000E+05
1.06485583E+00  58598.4 8.398E+04 5.404E+15 1.737E+00 2.103E+04 2.000E+05
1.41197135E+00  61900.9 1.115E+05 6.793E+15 1.682E+00 2.039E+04 2.000E+05
1.89077854E+00  65629.0 1.498E+05 8.607E+15 1.625E+00 1.970E+04 2.000E+05
2.55098103E+00  69775.7 2.031E+05 1.097E+16 1.574E+00 1.901E+04 2.000E+05
3.45636105E+00  74333.6 2.767E+05 1.404E+16 1.537E+00 1.842E+04 2.000E+05
4.68783371E+00  79288.3 3.774E+05 1.795E+16 1.513E+00 1.802E+04 2.000E+05
6.34566703E+00  84684.7 5.135E+05 2.287E+16 1.506E+00 1.781E+04 2.000E+05
8.55923100E+00  90528.5 6.955E+05 2.897E+16 1.509E+00 1.779E+04 2.000E+05
1.14949178E+01  96896.1 9.367E+05 3.645E+16 1.521E+00 1.790E+04 2.000E+05
1.53690555E+01 103785.8 1.254E+06 4.557E+16 1.540E+00 1.809E+04 2.000E+05
2.04725197E+01 111270.6 1.672E+06 5.666E+16 1.559E+00 1.830E+04 2.000E+05
2.71969236E+01 119363.0 2.221E+06 7.015E+16 1.576E+00 1.849E+04 2.000E+05
3.61017037E+01 128118.0 2.946E+06 8.670E+16 1.581E+00 1.855E+04 2.000E+05
4.80011978E+01 137616.9 3.916E+06 1.073E+17 1.569E+00 1.832E+04 2.000E+05
6.40776419E+01 147755.3 5.235E+06 1.336E+17 1.543E+00 1.764E+04 2.000E+05
RADK 1.1232E+04
EGIN                    ITERATION  10 COMPLETED
