EFF  40000.  GRAVITY 4.50000 LTE 
ITLE SDSC GRID  [-2.0]   VTURB 2.0 KM/S                                        
2.17005151E-04  26671.6 6.286E+00 8.679E+11 3.516E-01 2.702E+03 2.000E+05
2.87731374E-04  26938.1 8.331E+00 1.139E+12 3.556E-01 2.735E+03 2.000E+05
3.80906086E-04  27220.3 1.102E+01 1.490E+12 3.602E-01 2.772E+03 2.000E+05
5.03404497E-04  27528.6 1.455E+01 1.946E+12 3.658E-01 2.800E+03 2.000E+05
6.64093654E-04  27848.9 1.918E+01 2.536E+12 3.723E-01 2.845E+03 2.000E+05
8.74365757E-04  28178.6 2.522E+01 3.297E+12 3.798E-01 2.914E+03 2.000E+05
1.14895863E-03  28553.6 3.311E+01 4.273E+12 3.882E-01 2.890E+03 2.000E+05
1.50686853E-03  28919.3 4.340E+01 5.532E+12 3.976E-01 2.866E+03 2.000E+05
1.97217993E-03  29267.0 5.678E+01 7.152E+12 4.084E-01 2.881E+03 2.000E+05
2.57536579E-03  29607.6 7.410E+01 9.228E+12 4.207E-01 2.925E+03 2.000E+05
3.35493326E-03  29945.7 9.645E+01 1.188E+13 4.347E-01 2.994E+03 2.000E+05
4.35939657E-03  30281.0 1.252E+02 1.524E+13 4.505E-01 3.077E+03 2.000E+05
5.64957665E-03  30619.2 1.619E+02 1.950E+13 4.685E-01 3.176E+03 2.000E+05
7.30132911E-03  30954.5 2.088E+02 2.487E+13 4.888E-01 3.291E+03 2.000E+05
9.40886693E-03  31274.5 2.684E+02 3.163E+13 5.117E-01 3.435E+03 2.000E+05
1.20887978E-02  31571.2 3.437E+02 4.011E+13 5.374E-01 3.623E+03 2.000E+05
1.54864664E-02  31850.1 4.384E+02 5.070E+13 5.660E-01 3.841E+03 2.000E+05
1.97812485E-02  32107.7 5.571E+02 6.386E+13 5.981E-01 4.128E+03 2.000E+05
2.51921996E-02  32360.0 7.049E+02 8.012E+13 6.340E-01 4.486E+03 2.000E+05
3.19878504E-02  32618.6 8.879E+02 1.001E+14 6.742E-01 4.914E+03 2.000E+05
4.04962963E-02  32901.6 1.113E+03 1.243E+14 7.191E-01 5.398E+03 2.000E+05
5.11157009E-02  33223.8 1.389E+03 1.536E+14 7.695E-01 5.920E+03 2.000E+05
6.43274767E-02  33598.3 1.725E+03 1.886E+14 8.261E-01 6.467E+03 2.000E+05
8.07134102E-02  34038.5 2.132E+03 2.303E+14 8.895E-01 7.012E+03 2.000E+05
1.00976218E-01  34555.5 2.625E+03 2.796E+14 9.605E-01 7.530E+03 2.000E+05
1.25966265E-01  35157.0 3.221E+03 3.377E+14 1.040E+00 8.000E+03 2.000E+05
1.56727556E-01  35854.1 3.942E+03 4.061E+14 1.127E+00 8.353E+03 2.000E+05
1.94562539E-01  36636.6 4.817E+03 4.867E+14 1.222E+00 8.625E+03 2.000E+05
2.41117607E-01  37515.4 5.882E+03 5.820E+14 1.323E+00 8.830E+03 2.000E+05
2.98547004E-01  38500.8 7.187E+03 6.948E+14 1.427E+00 8.962E+03 2.000E+05
3.69780514E-01  39609.0 8.798E+03 8.291E+14 1.529E+00 9.030E+03 2.000E+05
4.58924459E-01  40854.3 1.081E+04 9.903E+14 1.621E+00 9.026E+03 2.000E+05
5.71788689E-01  42261.9 1.336E+04 1.186E+15 1.697E+00 8.982E+03 2.000E+05
7.16613065E-01  43864.3 1.665E+04 1.426E+15 1.751E+00 8.913E+03 2.000E+05
9.05240237E-01  45697.0 2.094E+04 1.724E+15 1.780E+00 8.803E+03 2.000E+05
1.15453725E+00  47781.4 2.665E+04 2.100E+15 1.784E+00 8.671E+03 2.000E+05
1.48893399E+00  50184.2 3.435E+04 2.579E+15 1.761E+00 8.504E+03 2.000E+05
1.94442806E+00  52923.8 4.494E+04 3.200E+15 1.712E+00 8.264E+03 2.000E+05
2.57224569E+00  56038.1 5.969E+04 4.016E+15 1.649E+00 7.997E+03 2.000E+05
3.44575966E+00  59555.1 8.048E+04 5.095E+15 1.574E+00 7.660E+03 2.000E+05
4.66645810E+00  63462.6 1.099E+05 6.533E+15 1.504E+00 7.321E+03 2.000E+05
6.36499540E+00  67764.3 1.515E+05 8.431E+15 1.446E+00 7.019E+03 2.000E+05
8.71000733E+00  72438.3 2.095E+05 1.091E+16 1.403E+00 6.789E+03 2.000E+05
1.19184106E+01  77532.2 2.895E+05 1.408E+16 1.373E+00 6.629E+03 2.000E+05
1.62634704E+01  83035.3 3.983E+05 1.809E+16 1.359E+00 6.550E+03 2.000E+05
2.20919160E+01  89017.0 5.445E+05 2.307E+16 1.356E+00 6.528E+03 2.000E+05
2.98477292E+01  95468.8 7.390E+05 2.919E+16 1.364E+00 6.559E+03 2.000E+05
4.01140143E+01 102466.5 9.960E+05 3.665E+16 1.377E+00 6.623E+03 2.000E+05
5.36636675E+01 110020.4 1.334E+06 4.573E+16 1.391E+00 6.674E+03 2.000E+05
7.15576794E+01 118138.5 1.782E+06 5.689E+16 1.405E+00 6.519E+03 2.000E+05
RADK 4.7018E+03
EGIN                    ITERATION   6 COMPLETED
