EFF  40000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-1.0]   VTURB 2.0 KM/S                                        
2.03760932E-04  26385.7 1.910E+01 2.636E+12 3.878E-01 5.824E+03 2.000E+05
2.67514279E-04  26681.2 2.510E+01 3.427E+12 3.966E-01 5.837E+03 2.000E+05
3.50517824E-04  26997.9 3.292E+01 4.442E+12 4.068E-01 5.896E+03 2.000E+05
4.58315034E-04  27345.1 4.306E+01 5.739E+12 4.181E-01 5.888E+03 2.000E+05
5.97951984E-04  27714.1 5.620E+01 7.394E+12 4.311E-01 5.892E+03 2.000E+05
7.78291913E-04  28106.2 7.317E+01 9.497E+12 4.457E-01 5.913E+03 2.000E+05
1.01077895E-03  28524.3 9.507E+01 1.217E+13 4.612E-01 5.697E+03 2.000E+05
1.31003563E-03  28917.7 1.233E+02 1.557E+13 4.784E-01 5.481E+03 2.000E+05
1.69406198E-03  29284.9 1.596E+02 1.991E+13 4.980E-01 5.386E+03 2.000E+05
2.18506909E-03  29633.2 2.061E+02 2.541E+13 5.203E-01 5.393E+03 2.000E+05
2.81054231E-03  29970.0 2.653E+02 3.234E+13 5.457E-01 5.482E+03 2.000E+05
3.60439665E-03  30298.3 3.402E+02 4.103E+13 5.743E-01 5.627E+03 2.000E+05
4.60847039E-03  30617.5 4.349E+02 5.190E+13 6.065E-01 5.804E+03 2.000E+05
5.87396379E-03  30918.0 5.539E+02 6.545E+13 6.428E-01 6.066E+03 2.000E+05
7.46306220E-03  31202.6 7.029E+02 8.228E+13 6.839E-01 6.430E+03 2.000E+05
9.45101743E-03  31475.1 8.885E+02 1.031E+14 7.303E-01 6.911E+03 2.000E+05
1.19301374E-02  31747.8 1.119E+03 1.286E+14 7.818E-01 7.455E+03 2.000E+05
1.50140572E-02  32024.6 1.403E+03 1.599E+14 8.393E-01 8.065E+03 2.000E+05
1.88373337E-02  32311.0 1.753E+03 1.980E+14 9.045E-01 8.801E+03 2.000E+05
2.35583169E-02  32621.5 2.182E+03 2.440E+14 9.786E-01 9.644E+03 2.000E+05
2.93658491E-02  32969.1 2.704E+03 2.992E+14 1.063E+00 1.057E+04 2.000E+05
3.64838037E-02  33367.1 3.337E+03 3.649E+14 1.158E+00 1.156E+04 2.000E+05
4.51749853E-02  33829.7 4.101E+03 4.426E+14 1.267E+00 1.253E+04 2.000E+05
5.57508390E-02  34363.4 5.021E+03 5.340E+14 1.391E+00 1.347E+04 2.000E+05
6.85818769E-02  34974.7 6.125E+03 6.409E+14 1.531E+00 1.436E+04 2.000E+05
8.41139975E-02  35668.0 7.449E+03 7.655E+14 1.687E+00 1.514E+04 2.000E+05
1.02914565E-01  36441.1 9.038E+03 9.112E+14 1.858E+00 1.574E+04 2.000E+05
1.25666697E-01  37296.6 1.095E+04 1.081E+15 2.049E+00 1.623E+04 2.000E+05
1.53183578E-01  38237.1 1.325E+04 1.280E+15 2.258E+00 1.662E+04 2.000E+05
1.86526306E-01  39270.2 1.602E+04 1.512E+15 2.480E+00 1.691E+04 2.000E+05
2.27156047E-01  40405.4 1.940E+04 1.785E+15 2.703E+00 1.706E+04 2.000E+05
2.77150423E-01  41656.6 2.354E+04 2.108E+15 2.912E+00 1.708E+04 2.000E+05
3.39475788E-01  43050.6 2.871E+04 2.494E+15 3.094E+00 1.702E+04 2.000E+05
4.18309221E-01  44617.5 3.526E+04 2.962E+15 3.238E+00 1.691E+04 2.000E+05
5.19631537E-01  46387.2 4.369E+04 3.537E+15 3.333E+00 1.670E+04 2.000E+05
6.52164668E-01  48402.5 5.474E+04 4.253E+15 3.368E+00 1.645E+04 2.000E+05
8.28762429E-01  50711.7 6.953E+04 5.161E+15 3.341E+00 1.611E+04 2.000E+05
1.06886117E+00  53361.8 8.973E+04 6.334E+15 3.247E+00 1.562E+04 2.000E+05
1.40024049E+00  56394.1 1.178E+05 7.870E+15 3.118E+00 1.509E+04 2.000E+05
1.86446230E+00  59840.0 1.574E+05 9.912E+15 2.944E+00 1.432E+04 2.000E+05
2.52094875E+00  63700.3 2.139E+05 1.266E+16 2.780E+00 1.355E+04 2.000E+05
3.44807335E+00  67964.6 2.944E+05 1.633E+16 2.627E+00 1.278E+04 2.000E+05
4.74757546E+00  72613.1 4.082E+05 2.119E+16 2.517E+00 1.219E+04 2.000E+05
6.54595293E+00  77674.0 5.665E+05 2.750E+16 2.438E+00 1.178E+04 2.000E+05
9.00272588E+00  83160.6 7.836E+05 3.552E+16 2.395E+00 1.154E+04 2.000E+05
1.23251738E+01  89113.5 1.078E+06 4.559E+16 2.371E+00 1.144E+04 2.000E+05
1.67563858E+01  95556.5 1.470E+06 5.800E+16 2.388E+00 1.147E+04 2.000E+05
2.26195529E+01 102521.5 1.989E+06 7.313E+16 2.410E+00 1.159E+04 2.000E+05
3.03577401E+01 110070.9 2.673E+06 9.153E+16 2.437E+00 1.168E+04 2.000E+05
4.05481740E+01 118172.6 3.574E+06 1.140E+17 2.472E+00 1.138E+04 2.000E+05
RADK 4.7524E+03
EGIN                    ITERATION   6 COMPLETED
