EFF  47500.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-2.5]   VTURB 2.0 KM/S                                        
2.09200230E-04  31444.4 2.000E+01 2.394E+12 3.681E-01 4.571E+03 2.000E+05
2.76659827E-04  31661.7 2.644E+01 3.140E+12 3.733E-01 4.665E+03 2.000E+05
3.65265891E-04  31922.0 3.488E+01 4.108E+12 3.794E-01 4.746E+03 2.000E+05
4.81346273E-04  32181.8 4.593E+01 5.364E+12 3.868E-01 4.845E+03 2.000E+05
6.32969679E-04  32456.5 6.035E+01 6.985E+12 3.954E-01 4.965E+03 2.000E+05
8.30420375E-04  32751.6 7.910E+01 9.070E+12 4.055E-01 5.104E+03 2.000E+05
1.08671557E-03  33055.5 1.034E+02 1.174E+13 4.173E-01 5.262E+03 2.000E+05
1.41837881E-03  33405.5 1.348E+02 1.515E+13 4.306E-01 5.408E+03 2.000E+05
1.84618589E-03  33758.6 1.752E+02 1.948E+13 4.459E-01 5.579E+03 2.000E+05
2.39608598E-03  34133.0 2.271E+02 2.496E+13 4.634E-01 5.769E+03 2.000E+05
3.10044613E-03  34513.3 2.934E+02 3.189E+13 4.832E-01 5.980E+03 2.000E+05
3.99938996E-03  34902.6 3.778E+02 4.060E+13 5.059E-01 6.206E+03 2.000E+05
5.14185519E-03  35275.5 4.848E+02 5.154E+13 5.320E-01 6.480E+03 2.000E+05
6.58709733E-03  35629.8 6.197E+02 6.521E+13 5.621E-01 6.814E+03 2.000E+05
8.40672430E-03  35956.9 7.889E+02 8.223E+13 5.967E-01 7.227E+03 2.000E+05
1.06861920E-02  36251.6 9.998E+02 1.033E+14 6.367E-01 7.766E+03 2.000E+05
1.35286432E-02  36541.4 1.261E+03 1.292E+14 6.822E-01 8.398E+03 2.000E+05
1.70588277E-02  36824.9 1.583E+03 1.609E+14 7.340E-01 9.151E+03 2.000E+05
2.14263698E-02  37109.4 1.978E+03 1.994E+14 7.924E-01 1.004E+04 2.000E+05
2.68121043E-02  37404.6 2.460E+03 2.458E+14 8.582E-01 1.106E+04 2.000E+05
3.34354292E-02  37722.1 3.045E+03 3.017E+14 9.316E-01 1.221E+04 2.000E+05
4.15651411E-02  38084.1 3.754E+03 3.682E+14 1.013E+00 1.341E+04 2.000E+05
5.15305868E-02  38496.1 4.610E+03 4.474E+14 1.102E+00 1.466E+04 2.000E+05
6.37382486E-02  38973.0 5.644E+03 5.412E+14 1.200E+00 1.590E+04 2.000E+05
7.86985576E-02  39529.0 6.893E+03 6.519E+14 1.305E+00 1.708E+04 2.000E+05
9.70636917E-02  40177.5 8.406E+03 7.826E+14 1.416E+00 1.813E+04 2.000E+05
1.19682460E-01  40930.5 1.025E+04 9.373E+14 1.530E+00 1.900E+04 2.000E+05
1.47675747E-01  41806.2 1.250E+04 1.121E+15 1.644E+00 1.967E+04 2.000E+05
1.82551969E-01  42819.3 1.530E+04 1.340E+15 1.752E+00 2.017E+04 2.000E+05
2.26387307E-01  43992.7 1.879E+04 1.604E+15 1.850E+00 2.047E+04 2.000E+05
2.82097645E-01  45348.5 2.321E+04 1.924E+15 1.930E+00 2.059E+04 2.000E+05
3.53784422E-01  46909.5 2.891E+04 2.319E+15 1.988E+00 2.052E+04 2.000E+05
4.47195278E-01  48699.0 3.634E+04 2.810E+15 2.022E+00 2.035E+04 2.000E+05
5.70484610E-01  50749.8 4.618E+04 3.428E+15 2.030E+00 2.009E+04 2.000E+05
7.35537033E-01  53109.6 5.940E+04 4.215E+15 2.009E+00 1.972E+04 2.000E+05
9.59405820E-01  55813.8 7.742E+04 5.229E+15 1.964E+00 1.925E+04 2.000E+05
1.26644012E+00  58896.4 1.023E+05 6.549E+15 1.899E+00 1.866E+04 2.000E+05
1.69132816E+00  62399.3 1.370E+05 8.279E+15 1.827E+00 1.799E+04 2.000E+05
2.28037408E+00  66311.8 1.855E+05 1.055E+16 1.759E+00 1.728E+04 2.000E+05
3.09463779E+00  70629.9 2.532E+05 1.352E+16 1.701E+00 1.663E+04 2.000E+05
4.21160483E+00  75341.8 3.466E+05 1.735E+16 1.662E+00 1.613E+04 2.000E+05
5.72906533E+00  80460.3 4.742E+05 2.222E+16 1.638E+00 1.580E+04 2.000E+05
7.77136497E+00  86017.6 6.463E+05 2.833E+16 1.631E+00 1.567E+04 2.000E+05
1.04961576E+01  92058.3 8.761E+05 3.588E+16 1.635E+00 1.567E+04 2.000E+05
1.41047231E+01  98595.2 1.180E+06 4.513E+16 1.652E+00 1.581E+04 2.000E+05
1.88610967E+01 105711.1 1.580E+06 5.636E+16 1.673E+00 1.600E+04 2.000E+05
2.51193866E+01 113377.6 2.105E+06 7.001E+16 1.696E+00 1.622E+04 2.000E+05
3.33708681E+01 121716.9 2.796E+06 8.660E+16 1.711E+00 1.637E+04 2.000E+05
4.43188446E+01 130712.5 3.711E+06 1.071E+17 1.710E+00 1.629E+04 2.000E+05
5.90212772E+01 140358.2 4.946E+06 1.329E+17 1.692E+00 1.571E+04 2.000E+05
RADK 9.1502E+03
EGIN                    ITERATION   6 COMPLETED
