EFF  47500.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-0.5]   VTURB 2.0 KM/S                                        
1.93333156E-04  29994.0 1.543E+01 1.928E+12 4.037E-01 1.682E+04 2.000E+05
2.54778940E-04  30461.6 2.057E+01 2.533E+12 4.102E-01 1.569E+04 2.000E+05
3.35330334E-04  30925.9 2.741E+01 3.325E+12 4.177E-01 1.475E+04 2.000E+05
4.40701945E-04  31388.4 3.643E+01 4.356E+12 4.263E-01 1.401E+04 2.000E+05
5.78130077E-04  31850.2 4.829E+01 5.692E+12 4.366E-01 1.339E+04 2.000E+05
7.56806743E-04  32310.3 6.383E+01 7.417E+12 4.484E-01 1.278E+04 2.000E+05
9.88520417E-04  32762.4 8.410E+01 9.639E+12 4.616E-01 1.227E+04 2.000E+05
1.28822838E-03  33207.8 1.105E+02 1.249E+13 4.766E-01 1.183E+04 2.000E+05
1.67464751E-03  33643.6 1.446E+02 1.614E+13 4.938E-01 1.146E+04 2.000E+05
2.17112366E-03  34069.5 1.886E+02 2.079E+13 5.133E-01 1.121E+04 2.000E+05
2.80681507E-03  34486.7 2.451E+02 2.669E+13 5.356E-01 1.106E+04 2.000E+05
3.61796631E-03  34897.8 3.173E+02 3.414E+13 5.607E-01 1.100E+04 2.000E+05
4.64854773E-03  35300.6 4.090E+02 4.350E+13 5.899E-01 1.103E+04 2.000E+05
5.95150415E-03  35692.4 5.249E+02 5.520E+13 6.236E-01 1.118E+04 2.000E+05
7.59162517E-03  36075.1 6.703E+02 6.974E+13 6.619E-01 1.143E+04 2.000E+05
9.64862275E-03  36453.0 8.522E+02 8.772E+13 7.049E-01 1.178E+04 2.000E+05
1.22197773E-02  36829.6 1.078E+03 1.099E+14 7.533E-01 1.221E+04 2.000E+05
1.54216866E-02  37207.1 1.359E+03 1.370E+14 8.081E-01 1.273E+04 2.000E+05
1.93952907E-02  37586.3 1.704E+03 1.700E+14 8.696E-01 1.337E+04 2.000E+05
2.43125855E-02  37973.0 2.128E+03 2.102E+14 9.382E-01 1.412E+04 2.000E+05
3.03829637E-02  38372.4 2.647E+03 2.586E+14 1.015E+00 1.499E+04 2.000E+05
3.78617493E-02  38794.3 3.279E+03 3.168E+14 1.099E+00 1.599E+04 2.000E+05
4.70561551E-02  39258.3 4.046E+03 3.864E+14 1.193E+00 1.706E+04 2.000E+05
5.83459989E-02  39774.0 4.976E+03 4.691E+14 1.296E+00 1.819E+04 2.000E+05
7.22077073E-02  40357.1 6.102E+03 5.671E+14 1.407E+00 1.927E+04 2.000E+05
8.92462320E-02  41019.2 7.469E+03 6.832E+14 1.525E+00 2.031E+04 2.000E+05
1.10252655E-01  41779.8 9.132E+03 8.206E+14 1.647E+00 2.126E+04 2.000E+05
1.36249206E-01  42656.8 1.117E+04 9.835E+14 1.771E+00 2.208E+04 2.000E+05
1.68570944E-01  43668.6 1.367E+04 1.177E+15 1.894E+00 2.274E+04 2.000E+05
2.09031273E-01  44837.3 1.679E+04 1.409E+15 2.010E+00 2.321E+04 2.000E+05
2.60120328E-01  46171.3 2.071E+04 1.688E+15 2.113E+00 2.343E+04 2.000E+05
3.25238699E-01  47700.4 2.569E+04 2.028E+15 2.200E+00 2.350E+04 2.000E+05
4.09074996E-01  49450.8 3.211E+04 2.446E+15 2.267E+00 2.345E+04 2.000E+05
5.18433424E-01  51446.0 4.049E+04 2.967E+15 2.301E+00 2.316E+04 2.000E+05
6.63233991E-01  53722.6 5.165E+04 3.624E+15 2.301E+00 2.274E+04 2.000E+05
8.57492854E-01  56333.4 6.670E+04 4.465E+15 2.274E+00 2.229E+04 2.000E+05
1.12222562E+00  59305.0 8.737E+04 5.556E+15 2.207E+00 2.153E+04 2.000E+05
1.48760327E+00  62690.2 1.162E+05 6.990E+15 2.124E+00 2.075E+04 2.000E+05
1.99434156E+00  66500.2 1.566E+05 8.879E+15 2.042E+00 1.994E+04 2.000E+05
2.69910370E+00  70751.4 2.133E+05 1.137E+16 1.955E+00 1.905E+04 2.000E+05
3.67400838E+00  75423.3 2.926E+05 1.463E+16 1.898E+00 1.840E+04 2.000E+05
5.00740087E+00  80522.6 4.017E+05 1.882E+16 1.859E+00 1.794E+04 2.000E+05
6.80706767E+00  86070.0 5.496E+05 2.408E+16 1.850E+00 1.778E+04 2.000E+05
9.21294193E+00  92103.5 7.475E+05 3.061E+16 1.849E+00 1.772E+04 2.000E+05
1.24067962E+01  98639.1 1.010E+06 3.862E+16 1.865E+00 1.783E+04 2.000E+05
1.66217752E+01 105740.9 1.356E+06 4.836E+16 1.888E+00 1.801E+04 2.000E+05
2.21741175E+01 113414.3 1.811E+06 6.021E+16 1.910E+00 1.820E+04 2.000E+05
2.94952188E+01 121724.8 2.409E+06 7.463E+16 1.931E+00 1.844E+04 2.000E+05
3.91601343E+01 130714.4 3.196E+06 9.222E+16 1.947E+00 1.851E+04 2.000E+05
5.19546320E+01 140355.0 4.242E+06 1.140E+17 1.963E+00 1.804E+04 2.000E+05
RADK 9.2330E+03
EGIN                    ITERATION   6 COMPLETED
