EFF  45000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-0.5]   VTURB 2.0 KM/S                                        
1.93958068E-04  28789.8 1.612E+01 2.083E+12 4.057E-01 1.468E+04 2.000E+05
2.55001661E-04  29232.1 2.136E+01 2.721E+12 4.135E-01 1.365E+04 2.000E+05
3.34779440E-04  29670.9 2.829E+01 3.552E+12 4.224E-01 1.278E+04 2.000E+05
4.38828019E-04  30104.5 3.741E+01 4.632E+12 4.323E-01 1.199E+04 2.000E+05
5.74187368E-04  30528.5 4.937E+01 6.030E+12 4.438E-01 1.140E+04 2.000E+05
7.49729149E-04  30948.7 6.496E+01 7.829E+12 4.571E-01 1.100E+04 2.000E+05
9.76640209E-04  31373.5 8.518E+01 1.013E+13 4.722E-01 1.075E+04 2.000E+05
1.26902588E-03  31809.0 1.113E+02 1.306E+13 4.894E-01 1.045E+04 2.000E+05
1.64467923E-03  32237.5 1.450E+02 1.680E+13 5.087E-01 1.004E+04 2.000E+05
2.12576215E-03  32645.1 1.884E+02 2.155E+13 5.306E-01 9.789E+03 2.000E+05
2.73968149E-03  33038.0 2.438E+02 2.755E+13 5.554E-01 9.665E+03 2.000E+05
3.52042806E-03  33420.9 3.143E+02 3.512E+13 5.834E-01 9.649E+03 2.000E+05
4.50972738E-03  33795.2 4.037E+02 4.459E+13 6.151E-01 9.690E+03 2.000E+05
5.75840941E-03  34161.3 5.164E+02 5.642E+13 6.511E-01 9.848E+03 2.000E+05
7.32816192E-03  34520.5 6.577E+02 7.109E+13 6.920E-01 1.012E+04 2.000E+05
9.29397641E-03  34875.4 8.340E+02 8.921E+13 7.382E-01 1.051E+04 2.000E+05
1.17465933E-02  35228.7 1.053E+03 1.115E+14 7.904E-01 1.101E+04 2.000E+05
1.47946907E-02  35586.5 1.323E+03 1.387E+14 8.497E-01 1.158E+04 2.000E+05
1.85701356E-02  35950.5 1.656E+03 1.717E+14 9.160E-01 1.220E+04 2.000E+05
2.32337484E-02  36321.1 2.064E+03 2.118E+14 9.901E-01 1.293E+04 2.000E+05
2.89799272E-02  36705.3 2.561E+03 2.601E+14 1.073E+00 1.378E+04 2.000E+05
3.60455588E-02  37112.1 3.167E+03 3.181E+14 1.164E+00 1.475E+04 2.000E+05
4.47155748E-02  37560.5 3.902E+03 3.872E+14 1.267E+00 1.574E+04 2.000E+05
5.53360763E-02  38057.2 4.791E+03 4.694E+14 1.380E+00 1.680E+04 2.000E+05
6.83384505E-02  38620.6 5.866E+03 5.667E+14 1.503E+00 1.785E+04 2.000E+05
8.42650841E-02  39266.8 7.166E+03 6.815E+14 1.635E+00 1.886E+04 2.000E+05
1.03806849E-01  40011.6 8.742E+03 8.168E+14 1.775E+00 1.974E+04 2.000E+05
1.27848225E-01  40860.8 1.066E+04 9.767E+14 1.921E+00 2.043E+04 2.000E+05
1.57534134E-01  41829.3 1.302E+04 1.166E+15 2.070E+00 2.099E+04 2.000E+05
1.94415261E-01  42936.9 1.592E+04 1.391E+15 2.213E+00 2.139E+04 2.000E+05
2.40626558E-01  44204.1 1.955E+04 1.661E+15 2.345E+00 2.162E+04 2.000E+05
2.99088219E-01  45643.6 2.413E+04 1.988E+15 2.459E+00 2.166E+04 2.000E+05
3.73823454E-01  47275.8 2.999E+04 2.387E+15 2.552E+00 2.157E+04 2.000E+05
4.70378436E-01  49135.4 3.757E+04 2.879E+15 2.620E+00 2.143E+04 2.000E+05
5.96844002E-01  51244.7 4.752E+04 3.494E+15 2.647E+00 2.110E+04 2.000E+05
7.65335142E-01  53651.4 6.085E+04 4.275E+15 2.628E+00 2.064E+04 2.000E+05
9.93118599E-01  56406.7 7.899E+04 5.279E+15 2.576E+00 2.015E+04 2.000E+05
1.30616503E+00  59542.8 1.041E+05 6.593E+15 2.477E+00 1.934E+04 2.000E+05
1.74167161E+00  63097.6 1.394E+05 8.332E+15 2.371E+00 1.858E+04 2.000E+05
2.34970616E+00  67086.7 1.892E+05 1.064E+16 2.261E+00 1.772E+04 2.000E+05
3.19964457E+00  71492.9 2.595E+05 1.369E+16 2.160E+00 1.687E+04 2.000E+05
4.37814047E+00  76325.9 3.579E+05 1.768E+16 2.092E+00 1.627E+04 2.000E+05
5.98905592E+00  81571.0 4.931E+05 2.280E+16 2.054E+00 1.591E+04 2.000E+05
8.16673736E+00  87283.3 6.764E+05 2.923E+16 2.035E+00 1.573E+04 2.000E+05
1.10808932E+01  93472.6 9.221E+05 3.720E+16 2.038E+00 1.570E+04 2.000E+05
1.49421399E+01 100186.2 1.247E+06 4.695E+16 2.058E+00 1.585E+04 2.000E+05
2.00342117E+01 107452.7 1.675E+06 5.880E+16 2.083E+00 1.599E+04 2.000E+05
2.67429507E+01 115314.8 2.238E+06 7.319E+16 2.108E+00 1.621E+04 2.000E+05
3.56001069E+01 123829.8 2.980E+06 9.075E+16 2.126E+00 1.629E+04 2.000E+05
4.72881359E+01 132959.2 3.961E+06 1.123E+17 2.155E+00 1.589E+04 2.000E+05
RADK 7.4656E+03
EGIN                    ITERATION   6 COMPLETED
