TEFF  50000.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-0.1]   VTURB 2.0 KM/S                                        
 1.42226750E-04  30659.6 9.369E+00 1.151E+12 4.093E-01 2.720E+04 2.000E+05
 1.87735670E-04  31158.4 1.274E+01 1.540E+12 4.148E-01 2.495E+04 2.000E+05
 2.47569469E-04  31642.8 1.728E+01 2.057E+12 4.211E-01 2.318E+04 2.000E+05
 3.26004285E-04  32115.0 2.337E+01 2.741E+12 4.292E-01 2.170E+04 2.000E+05
 4.28530845E-04  32578.4 3.147E+01 3.638E+12 4.382E-01 2.048E+04 2.000E+05
 5.62252982E-04  33033.4 4.217E+01 4.809E+12 4.486E-01 1.948E+04 2.000E+05
 7.36233532E-04  33482.5 5.626E+01 6.330E+12 4.602E-01 1.860E+04 2.000E+05
 9.62130498E-04  33919.6 7.474E+01 8.300E+12 4.732E-01 1.784E+04 2.000E+05
 1.25477287E-03  34347.8 9.887E+01 1.084E+13 4.877E-01 1.727E+04 2.000E+05
 1.63266402E-03  34772.0 1.302E+02 1.411E+13 5.046E-01 1.686E+04 2.000E+05
 2.11899164E-03  35201.4 1.707E+02 1.827E+13 5.236E-01 1.657E+04 2.000E+05
 2.74290083E-03  35639.9 2.229E+02 2.355E+13 5.452E-01 1.634E+04 2.000E+05
 3.54011815E-03  36087.1 2.896E+02 3.022E+13 5.702E-01 1.614E+04 2.000E+05
 4.55432739E-03  36536.9 3.748E+02 3.862E+13 5.989E-01 1.601E+04 2.000E+05
 5.83945652E-03  36986.1 4.827E+02 4.914E+13 6.313E-01 1.598E+04 2.000E+05
 7.46246996E-03  37433.6 6.191E+02 6.227E+13 6.676E-01 1.603E+04 2.000E+05
 9.50601674E-03  37880.6 7.905E+02 7.857E+13 7.081E-01 1.617E+04 2.000E+05
 1.20716560E-02  38329.3 1.005E+03 9.874E+13 7.532E-01 1.639E+04 2.000E+05
 1.52801275E-02  38777.8 1.273E+03 1.236E+14 8.050E-01 1.674E+04 2.000E+05
 1.92777383E-02  39231.6 1.605E+03 1.540E+14 8.626E-01 1.721E+04 2.000E+05
 2.42465689E-02  39693.9 2.015E+03 1.911E+14 9.265E-01 1.779E+04 2.000E+05
 3.04055891E-02  40168.5 2.519E+03 2.360E+14 9.982E-01 1.848E+04 2.000E+05
 3.80200775E-02  40661.7 3.137E+03 2.903E+14 1.078E+00 1.929E+04 2.000E+05
 4.74071978E-02  41185.1 3.890E+03 3.555E+14 1.168E+00 2.025E+04 2.000E+05
 5.89628811E-02  41753.5 4.805E+03 4.332E+14 1.264E+00 2.129E+04 2.000E+05
 7.32024866E-02  42383.5 5.918E+03 5.256E+14 1.367E+00 2.236E+04 2.000E+05
 9.07850018E-02  43092.9 7.274E+03 6.354E+14 1.475E+00 2.341E+04 2.000E+05
 1.12564466E-01  43900.5 8.930E+03 7.660E+14 1.585E+00 2.441E+04 2.000E+05
 1.39650957E-01  44827.5 1.097E+04 9.213E+14 1.695E+00 2.530E+04 2.000E+05
 1.73497027E-01  45881.0 1.348E+04 1.107E+15 1.805E+00 2.600E+04 2.000E+05
 2.16053815E-01  47096.5 1.662E+04 1.330E+15 1.907E+00 2.657E+04 2.000E+05
 2.69982973E-01  48499.7 2.057E+04 1.598E+15 1.999E+00 2.696E+04 2.000E+05
 3.38934885E-01  50123.4 2.559E+04 1.925E+15 2.074E+00 2.717E+04 2.000E+05
 4.28386330E-01  51979.3 3.212E+04 2.330E+15 2.114E+00 2.686E+04 2.000E+05
 5.45881265E-01  54097.1 4.073E+04 2.840E+15 2.138E+00 2.656E+04 2.000E+05
 7.01780566E-01  56535.7 5.221E+04 3.484E+15 2.136E+00 2.616E+04 2.000E+05
 9.11521182E-01  59303.3 6.778E+04 4.311E+15 2.103E+00 2.543E+04 2.000E+05
 1.19765287E+00  62464.4 8.924E+04 5.389E+15 2.043E+00 2.460E+04 2.000E+05
 1.59054820E+00  66031.5 1.190E+05 6.800E+15 1.985E+00 2.385E+04 2.000E+05
 2.13189728E+00  70051.8 1.605E+05 8.643E+15 1.915E+00 2.295E+04 2.000E+05
 2.87647811E+00  74505.5 2.181E+05 1.104E+16 1.865E+00 2.229E+04 2.000E+05
 3.89802908E+00  79418.5 2.979E+05 1.415E+16 1.810E+00 2.153E+04 2.000E+05
 5.27904373E+00  84766.5 4.064E+05 1.809E+16 1.812E+00 2.141E+04 2.000E+05
 7.12133740E+00  90610.2 5.512E+05 2.295E+16 1.809E+00 2.134E+04 2.000E+05
 9.56739834E+00  96946.1 7.435E+05 2.893E+16 1.828E+00 2.144E+04 2.000E+05
 1.27991686E+01 103848.4 9.972E+05 3.622E+16 1.842E+00 2.160E+04 2.000E+05
 1.70663327E+01 111304.7 1.331E+06 4.512E+16 1.865E+00 2.176E+04 2.000E+05
 2.26826182E+01 119409.5 1.770E+06 5.591E+16 1.890E+00 2.214E+04 2.000E+05
 3.00885561E+01 128126.2 2.346E+06 6.907E+16 1.908E+00 2.229E+04 2.000E+05
 3.98672282E+01 137619.7 3.105E+06 8.510E+16 1.928E+00 2.253E+04 2.000E+05
 5.28039997E+01 147755.1 4.112E+06 1.050E+17 1.939E+00 2.171E+04 2.000E+05
PRADK 1.1337E+04
BEGIN                    ITERATION   6 COMPLETED
