TEFF  47500.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-0.3]   VTURB 2.0 KM/S                                        
 1.44287562E-04  29506.7 1.083E+01 1.376E+12 4.050E-01 2.080E+04 2.000E+05
 1.90236955E-04  29978.7 1.451E+01 1.816E+12 4.112E-01 1.910E+04 2.000E+05
 2.50542670E-04  30437.8 1.944E+01 2.396E+12 4.181E-01 1.768E+04 2.000E+05
 3.29547131E-04  30886.1 2.599E+01 3.158E+12 4.260E-01 1.659E+04 2.000E+05
 4.32828346E-04  31328.7 3.465E+01 4.151E+12 4.351E-01 1.577E+04 2.000E+05
 5.67432828E-04  31775.8 4.603E+01 5.438E+12 4.460E-01 1.510E+04 2.000E+05
 7.42257857E-04  32225.9 6.094E+01 7.100E+12 4.586E-01 1.441E+04 2.000E+05
 9.68709166E-04  32668.7 8.039E+01 9.240E+12 4.726E-01 1.380E+04 2.000E+05
 1.26130471E-03  33101.9 1.057E+02 1.199E+13 4.884E-01 1.328E+04 2.000E+05
 1.63814716E-03  33523.1 1.385E+02 1.551E+13 5.066E-01 1.287E+04 2.000E+05
 2.12181038E-03  33935.9 1.807E+02 1.999E+13 5.272E-01 1.262E+04 2.000E+05
 2.74054681E-03  34345.1 2.348E+02 2.567E+13 5.504E-01 1.246E+04 2.000E+05
 3.52956457E-03  34754.9 3.039E+02 3.283E+13 5.765E-01 1.239E+04 2.000E+05
 4.53181945E-03  35164.6 3.917E+02 4.182E+13 6.066E-01 1.239E+04 2.000E+05
 5.79920874E-03  35570.5 5.027E+02 5.305E+13 6.410E-01 1.249E+04 2.000E+05
 7.39458808E-03  35970.2 6.421E+02 6.700E+13 6.805E-01 1.268E+04 2.000E+05
 9.39527870E-03  36368.1 8.166E+02 8.426E+13 7.247E-01 1.297E+04 2.000E+05
 1.18967182E-02  36766.1 1.034E+03 1.055E+14 7.741E-01 1.334E+04 2.000E+05
 1.50128730E-02  37166.5 1.303E+03 1.315E+14 8.302E-01 1.379E+04 2.000E+05
 1.88815634E-02  37570.4 1.636E+03 1.633E+14 8.929E-01 1.435E+04 2.000E+05
 2.36718107E-02  37980.6 2.044E+03 2.019E+14 9.628E-01 1.503E+04 2.000E+05
 2.95893710E-02  38403.1 2.545E+03 2.485E+14 1.040E+00 1.582E+04 2.000E+05
 3.68869860E-02  38846.2 3.156E+03 3.046E+14 1.126E+00 1.675E+04 2.000E+05
 4.58665452E-02  39328.3 3.898E+03 3.718E+14 1.222E+00 1.776E+04 2.000E+05
 5.68988236E-02  39860.2 4.800E+03 4.517E+14 1.326E+00 1.884E+04 2.000E+05
 7.04488994E-02  40454.8 5.892E+03 5.465E+14 1.440E+00 1.989E+04 2.000E+05
 8.71085721E-02  41126.4 7.218E+03 6.588E+14 1.560E+00 2.091E+04 2.000E+05
 1.07653592E-01  41893.9 8.832E+03 7.918E+14 1.683E+00 2.186E+04 2.000E+05
 1.33088473E-01  42776.2 1.081E+04 9.495E+14 1.810E+00 2.269E+04 2.000E+05
 1.64716017E-01  43791.8 1.324E+04 1.137E+15 1.936E+00 2.338E+04 2.000E+05
 2.04298360E-01  44961.7 1.626E+04 1.361E+15 2.055E+00 2.387E+04 2.000E+05
 2.54253627E-01  46296.0 2.006E+04 1.631E+15 2.162E+00 2.412E+04 2.000E+05
 3.17865848E-01  47823.9 2.488E+04 1.960E+15 2.254E+00 2.422E+04 2.000E+05
 3.99657404E-01  49573.6 3.108E+04 2.363E+15 2.325E+00 2.420E+04 2.000E+05
 5.06215642E-01  51564.7 3.917E+04 2.864E+15 2.362E+00 2.389E+04 2.000E+05
 6.47096574E-01  53836.0 4.993E+04 3.497E+15 2.368E+00 2.346E+04 2.000E+05
 8.35720221E-01  56432.9 6.441E+04 4.304E+15 2.344E+00 2.301E+04 2.000E+05
 1.09231755E+00  59395.5 8.426E+04 5.350E+15 2.279E+00 2.221E+04 2.000E+05
 1.44594365E+00  62756.2 1.119E+05 6.726E+15 2.196E+00 2.142E+04 2.000E+05
 1.93576269E+00  66553.2 1.506E+05 8.536E+15 2.114E+00 2.062E+04 2.000E+05
 2.61639050E+00  70779.2 2.050E+05 1.092E+16 2.024E+00 1.969E+04 2.000E+05
 3.55832915E+00  75448.9 2.810E+05 1.405E+16 1.964E+00 1.903E+04 2.000E+05
 4.84820173E+00  80534.6 3.858E+05 1.807E+16 1.920E+00 1.853E+04 2.000E+05
 6.58991709E+00  86084.3 5.278E+05 2.313E+16 1.912E+00 1.837E+04 2.000E+05
 8.91830327E+00  92107.5 7.180E+05 2.940E+16 1.911E+00 1.831E+04 2.000E+05
 1.20103302E+01  98653.9 9.705E+05 3.710E+16 1.926E+00 1.841E+04 2.000E+05
 1.60914827E+01 105739.4 1.303E+06 4.648E+16 1.950E+00 1.859E+04 2.000E+05
 2.14681075E+01 113426.9 1.740E+06 5.787E+16 1.972E+00 1.878E+04 2.000E+05
 2.85552033E+01 121715.9 2.315E+06 7.173E+16 1.996E+00 1.905E+04 2.000E+05
 3.79101360E+01 130720.8 3.072E+06 8.862E+16 2.013E+00 1.913E+04 2.000E+05
 5.02729635E+01 140354.0 4.074E+06 1.095E+17 2.033E+00 1.866E+04 2.000E+05
PRADK 9.2457E+03
BEGIN                    ITERATION   6 COMPLETED
