EFF  42500.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-5.0]   VTURB 2.0 KM/S                                        
2.11563721E-04  30829.0 2.069E+01 2.520E+12 3.644E-01 2.312E+03 2.000E+05
2.79672512E-04  30954.3 2.734E+01 3.314E+12 3.700E-01 2.361E+03 2.000E+05
3.68957865E-04  31077.7 3.605E+01 4.348E+12 3.770E-01 2.424E+03 2.000E+05
4.85602981E-04  31201.0 4.743E+01 5.691E+12 3.855E-01 2.504E+03 2.000E+05
6.37430973E-04  31323.2 6.222E+01 7.428E+12 3.957E-01 2.608E+03 2.000E+05
8.34273104E-04  31459.9 8.138E+01 9.659E+12 4.077E-01 2.740E+03 2.000E+05
1.08847482E-03  31610.7 1.061E+02 1.251E+13 4.218E-01 2.900E+03 2.000E+05
1.41574160E-03  31845.7 1.378E+02 1.613E+13 4.374E-01 3.056E+03 2.000E+05
1.83572193E-03  32076.5 1.785E+02 2.072E+13 4.554E-01 3.237E+03 2.000E+05
2.37266766E-03  32319.4 2.304E+02 2.652E+13 4.758E-01 3.445E+03 2.000E+05
3.05666585E-03  32563.7 2.964E+02 3.382E+13 4.990E-01 3.684E+03 2.000E+05
3.92481933E-03  32808.4 3.799E+02 4.299E+13 5.252E-01 3.956E+03 2.000E+05
5.02249155E-03  33028.4 4.851E+02 5.448E+13 5.550E-01 4.294E+03 2.000E+05
6.40493558E-03  33226.4 6.171E+02 6.881E+13 5.887E-01 4.720E+03 2.000E+05
8.13972259E-03  33415.7 7.820E+02 8.659E+13 6.266E-01 5.243E+03 2.000E+05
1.03094219E-02  33603.1 9.869E+02 1.085E+14 6.691E-01 5.872E+03 2.000E+05
1.30144734E-02  33811.1 1.241E+03 1.355E+14 7.168E-01 6.581E+03 2.000E+05
1.63758006E-02  34030.3 1.553E+03 1.683E+14 7.706E-01 7.396E+03 2.000E+05
2.05378706E-02  34266.8 1.937E+03 2.083E+14 8.313E-01 8.324E+03 2.000E+05
2.56736269E-02  34528.4 2.405E+03 2.565E+14 8.998E-01 9.365E+03 2.000E+05
3.19890616E-02  34824.4 2.973E+03 3.144E+14 9.774E-01 1.051E+04 2.000E+05
3.97295552E-02  35176.6 3.661E+03 3.832E+14 1.065E+00 1.167E+04 2.000E+05
4.91868423E-02  35591.5 4.491E+03 4.647E+14 1.164E+00 1.281E+04 2.000E+05
6.07100567E-02  36074.6 5.490E+03 5.608E+14 1.276E+00 1.387E+04 2.000E+05
7.47165011E-02  36630.1 6.689E+03 6.736E+14 1.401E+00 1.484E+04 2.000E+05
9.17115728E-02  37266.8 8.128E+03 8.058E+14 1.540E+00 1.568E+04 2.000E+05
1.12319183E-01  37989.6 9.858E+03 9.604E+14 1.694E+00 1.637E+04 2.000E+05
1.37330516E-01  38805.2 1.194E+04 1.142E+15 1.859E+00 1.686E+04 2.000E+05
1.67779671E-01  39718.5 1.447E+04 1.354E+15 2.031E+00 1.719E+04 2.000E+05
2.05085286E-01  40739.1 1.756E+04 1.606E+15 2.202E+00 1.734E+04 2.000E+05
2.51226320E-01  41884.4 2.137E+04 1.906E+15 2.361E+00 1.736E+04 2.000E+05
3.09017182E-01  43179.0 2.615E+04 2.267E+15 2.496E+00 1.728E+04 2.000E+05
3.82542709E-01  44655.1 3.223E+04 2.707E+15 2.594E+00 1.711E+04 2.000E+05
4.77813353E-01  46344.6 4.014E+04 3.254E+15 2.646E+00 1.685E+04 2.000E+05
6.03549995E-01  48290.1 5.062E+04 3.942E+15 2.652E+00 1.654E+04 2.000E+05
7.72419703E-01  50543.0 6.475E+04 4.822E+15 2.612E+00 1.617E+04 2.000E+05
1.00291461E+00  53144.0 8.412E+04 5.963E+15 2.534E+00 1.570E+04 2.000E+05
1.32168917E+00  56129.9 1.111E+05 7.458E+15 2.429E+00 1.514E+04 2.000E+05
1.76707683E+00  59528.3 1.490E+05 9.437E+15 2.312E+00 1.448E+04 2.000E+05
2.39120617E+00  63327.7 2.026E+05 1.206E+16 2.202E+00 1.378E+04 2.000E+05
3.26293516E+00  67516.9 2.781E+05 1.553E+16 2.109E+00 1.315E+04 2.000E+05
4.47062600E+00  72085.9 3.833E+05 2.005E+16 2.039E+00 1.263E+04 2.000E+05
6.12699770E+00  77039.5 5.284E+05 2.586E+16 1.994E+00 1.230E+04 2.000E+05
8.37469360E+00  82441.3 7.258E+05 3.319E+16 1.967E+00 1.209E+04 2.000E+05
1.13945652E+01  88260.9 9.913E+05 4.234E+16 1.964E+00 1.205E+04 2.000E+05
1.54127414E+01  94624.3 1.345E+06 5.357E+16 1.974E+00 1.210E+04 2.000E+05
2.07203384E+01 101449.8 1.811E+06 6.729E+16 2.000E+00 1.225E+04 2.000E+05
2.77026672E+01 108903.3 2.423E+06 8.387E+16 2.029E+00 1.244E+04 2.000E+05
3.68690459E+01 116922.4 3.225E+06 1.040E+17 2.060E+00 1.258E+04 2.000E+05
4.89682456E+01 125558.3 4.284E+06 1.286E+17 2.076E+00 1.226E+04 2.000E+05
RADK 5.9349E+03
EGIN                    ITERATION   6 COMPLETED
