TEFF  40000.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-3.0]   VTURB 2.0 KM/S                                        
 1.58867873E-04  28536.8 1.558E+01 2.027E+12 3.632E-01 2.020E+03 2.000E+05
 2.10113844E-04  28667.9 2.060E+01 2.663E+12 3.687E-01 2.066E+03 2.000E+05
 2.77310333E-04  28790.3 2.718E+01 3.493E+12 3.756E-01 2.128E+03 2.000E+05
 3.65151333E-04  28951.1 3.577E+01 4.565E+12 3.837E-01 2.197E+03 2.000E+05
 4.79622359E-04  29138.5 4.696E+01 5.947E+12 3.932E-01 2.272E+03 2.000E+05
 6.28326920E-04  29316.8 6.149E+01 7.729E+12 4.042E-01 2.370E+03 2.000E+05
 8.20884660E-04  29500.2 8.028E+01 1.002E+13 4.169E-01 2.491E+03 2.000E+05
 1.06943577E-03  29693.2 1.045E+02 1.294E+13 4.314E-01 2.639E+03 2.000E+05
 1.38925021E-03  29876.3 1.356E+02 1.667E+13 4.478E-01 2.818E+03 2.000E+05
 1.79947510E-03  30085.5 1.754E+02 2.140E+13 4.662E-01 3.021E+03 2.000E+05
 2.32403572E-03  30308.1 2.262E+02 2.737E+13 4.869E-01 3.249E+03 2.000E+05
 2.99268754E-03  30546.3 2.908E+02 3.489E+13 5.102E-01 3.502E+03 2.000E+05
 3.84229180E-03  30790.7 3.727E+02 4.433E+13 5.363E-01 3.776E+03 2.000E+05
 4.91825787E-03  31024.8 4.761E+02 5.616E+13 5.656E-01 4.098E+03 2.000E+05
 6.27623341E-03  31238.8 6.060E+02 7.095E+13 5.986E-01 4.497E+03 2.000E+05
 7.98412700E-03  31443.7 7.687E+02 8.935E+13 6.358E-01 4.981E+03 2.000E+05
 1.01244078E-02  31643.4 9.715E+02 1.121E+14 6.778E-01 5.563E+03 2.000E+05
 1.27965952E-02  31854.2 1.223E+03 1.401E+14 7.252E-01 6.223E+03 2.000E+05
 1.61198969E-02  32072.4 1.533E+03 1.744E+14 7.792E-01 7.000E+03 2.000E+05
 2.02356594E-02  32313.3 1.914E+03 2.160E+14 8.406E-01 7.886E+03 2.000E+05
 2.53124600E-02  32591.3 2.379E+03 2.661E+14 9.104E-01 8.863E+03 2.000E+05
 3.15514926E-02  32919.0 2.945E+03 3.261E+14 9.898E-01 9.898E+03 2.000E+05
 3.91895982E-02  33311.8 3.629E+03 3.972E+14 1.080E+00 1.094E+04 2.000E+05
 4.85068973E-02  33776.8 4.454E+03 4.811E+14 1.183E+00 1.193E+04 2.000E+05
 5.98350934E-02  34317.6 5.446E+03 5.795E+14 1.299E+00 1.286E+04 2.000E+05
 7.35670885E-02  34936.5 6.636E+03 6.945E+14 1.431E+00 1.369E+04 2.000E+05
 9.01694206E-02  35634.8 8.063E+03 8.287E+14 1.580E+00 1.439E+04 2.000E+05
 1.10200251E-01  36410.2 9.772E+03 9.851E+14 1.748E+00 1.495E+04 2.000E+05
 1.34331928E-01  37261.1 1.182E+04 1.167E+15 1.936E+00 1.539E+04 2.000E+05
 1.63404877E-01  38188.6 1.427E+04 1.379E+15 2.141E+00 1.570E+04 2.000E+05
 1.98526950E-01  39199.3 1.723E+04 1.627E+15 2.358E+00 1.591E+04 2.000E+05
 2.41222706E-01  40303.7 2.082E+04 1.918E+15 2.575E+00 1.598E+04 2.000E+05
 2.93670469E-01  41518.3 2.523E+04 2.263E+15 2.778E+00 1.595E+04 2.000E+05
 3.59041822E-01  42872.6 3.072E+04 2.677E+15 2.948E+00 1.582E+04 2.000E+05
 4.41996169E-01  44398.7 3.771E+04 3.181E+15 3.069E+00 1.564E+04 2.000E+05
 5.49524565E-01  46142.3 4.680E+04 3.806E+15 3.124E+00 1.538E+04 2.000E+05
 6.92010325E-01  48155.1 5.888E+04 4.596E+15 3.113E+00 1.506E+04 2.000E+05
 8.84588092E-01  50485.9 7.528E+04 5.611E+15 3.045E+00 1.466E+04 2.000E+05
 1.14942590E+00  53179.6 9.794E+04 6.936E+15 2.930E+00 1.417E+04 2.000E+05
 1.51874544E+00  56272.7 1.298E+05 8.688E+15 2.788E+00 1.358E+04 2.000E+05
 2.03815771E+00  59771.7 1.748E+05 1.102E+16 2.637E+00 1.290E+04 2.000E+05
 2.76988985E+00  63667.8 2.388E+05 1.414E+16 2.500E+00 1.222E+04 2.000E+05
 3.79530018E+00  67946.3 3.292E+05 1.826E+16 2.388E+00 1.162E+04 2.000E+05
 5.21909620E+00  72591.7 4.553E+05 2.365E+16 2.307E+00 1.117E+04 2.000E+05
 7.17476093E+00  77665.7 6.294E+05 3.055E+16 2.248E+00 1.085E+04 2.000E+05
 9.83343522E+00  83130.6 8.667E+05 3.930E+16 2.220E+00 1.070E+04 2.000E+05
 1.34093256E+01  89112.7 1.186E+06 5.018E+16 2.208E+00 1.063E+04 2.000E+05
 1.81694125E+01  95519.0 1.611E+06 6.360E+16 2.224E+00 1.069E+04 2.000E+05
 2.44611504E+01 102519.4 2.173E+06 7.990E+16 2.248E+00 1.082E+04 2.000E+05
 3.27332668E+01 110042.9 2.910E+06 9.969E+16 2.283E+00 1.095E+04 2.000E+05
 4.36117595E+01 118162.4 3.880E+06 1.238E+17 2.317E+00 1.072E+04 2.000E+05
PRADK 4.7429E+03
BEGIN                    ITERATION   6 COMPLETED
