TEFF  47500.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [+0.2]   VTURB 2.0 KM/S                                        
 1.38144725E-04  29322.1 8.803E+00 1.127E+12 4.272E-01 2.843E+04 2.000E+05
 1.81645957E-04  29761.1 1.197E+01 1.510E+12 4.349E-01 2.620E+04 2.000E+05
 2.38571566E-04  30182.5 1.623E+01 2.018E+12 4.436E-01 2.437E+04 2.000E+05
 3.12927893E-04  30597.2 2.191E+01 2.688E+12 4.532E-01 2.296E+04 2.000E+05
 4.09876149E-04  31011.6 2.944E+01 3.564E+12 4.640E-01 2.178E+04 2.000E+05
 5.35951179E-04  31427.6 3.937E+01 4.704E+12 4.766E-01 2.075E+04 2.000E+05
 6.99243731E-04  31840.2 5.238E+01 6.178E+12 4.918E-01 1.989E+04 2.000E+05
 9.09897606E-04  32242.8 6.934E+01 8.075E+12 5.091E-01 1.918E+04 2.000E+05
 1.18092932E-03  32638.7 9.131E+01 1.050E+13 5.282E-01 1.869E+04 2.000E+05
 1.52876495E-03  33036.1 1.197E+02 1.360E+13 5.496E-01 1.828E+04 2.000E+05
 1.97387433E-03  33440.7 1.561E+02 1.753E+13 5.736E-01 1.795E+04 2.000E+05
 2.54190842E-03  33854.7 2.028E+02 2.249E+13 6.001E-01 1.768E+04 2.000E+05
 3.26498194E-03  34280.1 2.624E+02 2.874E+13 6.294E-01 1.742E+04 2.000E+05
 4.18286369E-03  34712.4 3.383E+02 3.659E+13 6.623E-01 1.720E+04 2.000E+05
 5.34349090E-03  35149.2 4.345E+02 4.641E+13 7.000E-01 1.710E+04 2.000E+05
 6.80463571E-03  35587.9 5.556E+02 5.862E+13 7.430E-01 1.713E+04 2.000E+05
 8.63610559E-03  36031.4 7.073E+02 7.370E+13 7.920E-01 1.723E+04 2.000E+05
 1.09243782E-02  36480.7 8.965E+02 9.227E+13 8.462E-01 1.740E+04 2.000E+05
 1.37761183E-02  36937.1 1.132E+03 1.150E+14 9.068E-01 1.763E+04 2.000E+05
 1.73192273E-02  37400.5 1.423E+03 1.429E+14 9.746E-01 1.795E+04 2.000E+05
 2.17107525E-02  37874.3 1.782E+03 1.767E+14 1.049E+00 1.838E+04 2.000E+05
 2.71447330E-02  38362.8 2.224E+03 2.178E+14 1.132E+00 1.892E+04 2.000E+05
 3.38603329E-02  38872.9 2.767E+03 2.673E+14 1.222E+00 1.956E+04 2.000E+05
 4.21493515E-02  39414.1 3.430E+03 3.269E+14 1.321E+00 2.032E+04 2.000E+05
 5.23557553E-02  39998.4 4.239E+03 3.982E+14 1.433E+00 2.119E+04 2.000E+05
 6.48985818E-02  40634.0 5.222E+03 4.830E+14 1.555E+00 2.212E+04 2.000E+05
 8.03281193E-02  41339.5 6.416E+03 5.835E+14 1.683E+00 2.306E+04 2.000E+05
 9.93703587E-02  42133.8 7.872E+03 7.028E+14 1.815E+00 2.396E+04 2.000E+05
 1.22975988E-01  43037.5 9.657E+03 8.444E+14 1.948E+00 2.478E+04 2.000E+05
 1.52357870E-01  44069.3 1.186E+04 1.013E+15 2.084E+00 2.552E+04 2.000E+05
 1.89126649E-01  45246.9 1.458E+04 1.214E+15 2.212E+00 2.606E+04 2.000E+05
 2.35490938E-01  46587.6 1.800E+04 1.456E+15 2.331E+00 2.642E+04 2.000E+05
 2.94432639E-01  48121.6 2.233E+04 1.750E+15 2.435E+00 2.662E+04 2.000E+05
 3.70025315E-01  49879.2 2.787E+04 2.108E+15 2.519E+00 2.669E+04 2.000E+05
 4.68374408E-01  51873.7 3.510E+04 2.553E+15 2.561E+00 2.628E+04 2.000E+05
 5.98106954E-01  54146.2 4.470E+04 3.115E+15 2.577E+00 2.582E+04 2.000E+05
 7.70934467E-01  56721.4 5.756E+04 3.830E+15 2.565E+00 2.536E+04 2.000E+05
 1.00453707E+00  59658.6 7.510E+04 4.751E+15 2.511E+00 2.451E+04 2.000E+05
 1.32490755E+00  62970.0 9.943E+04 5.960E+15 2.427E+00 2.361E+04 2.000E+05
 1.76586174E+00  66715.5 1.333E+05 7.540E+15 2.357E+00 2.290E+04 2.000E+05
 2.37477016E+00  70903.0 1.805E+05 9.610E+15 2.263E+00 2.192E+04 2.000E+05
 3.21528570E+00  75516.0 2.464E+05 1.232E+16 2.203E+00 2.132E+04 2.000E+05
 4.36789174E+00  80601.5 3.375E+05 1.581E+16 2.141E+00 2.064E+04 2.000E+05
 5.92606297E+00  86114.9 4.613E+05 2.022E+16 2.139E+00 2.054E+04 2.000E+05
 8.00618645E+00  92143.0 6.266E+05 2.567E+16 2.137E+00 2.048E+04 2.000E+05
 1.07690431E+01  98676.3 8.462E+05 3.237E+16 2.156E+00 2.058E+04 2.000E+05
 1.44205358E+01 105761.2 1.136E+06 4.054E+16 2.176E+00 2.073E+04 2.000E+05
 1.92390315E+01 113444.3 1.517E+06 5.049E+16 2.201E+00 2.090E+04 2.000E+05
 2.55878590E+01 121725.2 2.019E+06 6.259E+16 2.228E+00 2.125E+04 2.000E+05
 3.39553345E+01 130724.1 2.677E+06 7.729E+16 2.254E+00 2.138E+04 2.000E+05
 4.49784738E+01 140356.0 3.546E+06 9.536E+16 2.284E+00 2.088E+04 2.000E+05
PRADK 9.2726E+03
BEGIN                    ITERATION   6 COMPLETED
