EFF  40000.  GRAVITY 4.50000 LTE
ITLE SDSC GRID  [-3.5]   VTURB 2.0 KM/S
2.15345620E-04  28999.8 6.433E+00 8.319E+11 3.521E-01 1.783E+03 2.000E+05
2.86113517E-04  29099.6 8.544E+00 1.100E+12 3.546E-01 1.802E+03 2.000E+05
3.79739115E-04  29201.5 1.133E+01 1.452E+12 3.578E-01 1.826E+03 2.000E+05
5.03336808E-04  29315.1 1.502E+01 1.914E+12 3.618E-01 1.855E+03 2.000E+05
6.66105354E-04  29434.3 1.986E+01 2.517E+12 3.669E-01 1.894E+03 2.000E+05
8.79835253E-04  29565.8 2.621E+01 3.301E+12 3.731E-01 1.943E+03 2.000E+05
1.15966724E-03  29714.5 3.450E+01 4.318E+12 3.807E-01 2.003E+03 2.000E+05
1.52484174E-03  29901.8 4.531E+01 5.628E+12 3.895E-01 2.071E+03 2.000E+05
1.99979967E-03  30089.0 5.932E+01 7.315E+12 4.000E-01 2.155E+03 2.000E+05
2.61553124E-03  30287.9 7.744E+01 9.474E+12 4.121E-01 2.256E+03 2.000E+05
3.41116456E-03  30503.7 1.008E+02 1.223E+13 4.260E-01 2.374E+03 2.000E+05
4.43589855E-03  30735.1 1.307E+02 1.572E+13 4.417E-01 2.504E+03 2.000E+05
5.75147595E-03  30984.9 1.689E+02 2.014E+13 4.596E-01 2.648E+03 2.000E+05
7.43491821E-03  31229.9 2.175E+02 2.572E+13 4.797E-01 2.815E+03 2.000E+05
9.58193585E-03  31460.5 2.791E+02 3.274E+13 5.023E-01 3.019E+03 2.000E+05
1.23113617E-02  31680.0 3.569E+02 4.152E+13 5.277E-01 3.263E+03 2.000E+05
1.57707592E-02  31904.0 4.545E+02 5.246E+13 5.560E-01 3.543E+03 2.000E+05
2.01418900E-02  32123.8 5.765E+02 6.603E+13 5.877E-01 3.878E+03 2.000E+05
2.56477271E-02  32352.7 7.282E+02 8.275E+13 6.231E-01 4.270E+03 2.000E+05
3.25614388E-02  32595.5 9.157E+02 1.032E+14 6.627E-01 4.724E+03 2.000E+05
4.12160766E-02  32868.0 1.146E+03 1.281E+14 7.071E-01 5.230E+03 2.000E+05
5.20156678E-02  33182.4 1.428E+03 1.580E+14 7.568E-01 5.774E+03 2.000E+05
6.54487174E-02  33552.4 1.772E+03 1.939E+14 8.126E-01 6.338E+03 2.000E+05
8.21046855E-02  33989.9 2.188E+03 2.365E+14 8.752E-01 6.893E+03 2.000E+05
1.02694462E-01  34505.6 2.691E+03 2.869E+14 9.454E-01 7.414E+03 2.000E+05
1.28077210E-01  35105.8 3.300E+03 3.463E+14 1.024E+00 7.878E+03 2.000E+05
1.59305510E-01  35801.4 4.035E+03 4.161E+14 1.110E+00 8.230E+03 2.000E+05
1.97687818E-01  36582.8 4.928E+03 4.984E+14 1.205E+00 8.497E+03 2.000E+05
2.44876752E-01  37457.7 6.014E+03 5.956E+14 1.306E+00 8.691E+03 2.000E+05
3.03040124E-01  38436.0 7.344E+03 7.108E+14 1.410E+00 8.811E+03 2.000E+05
3.75132259E-01  39533.5 8.986E+03 8.480E+14 1.511E+00 8.865E+03 2.000E+05
4.65347192E-01  40767.5 1.104E+04 1.013E+15 1.601E+00 8.849E+03 2.000E+05
5.79707270E-01  42164.1 1.365E+04 1.213E+15 1.673E+00 8.789E+03 2.000E+05
7.26827862E-01  43758.7 1.701E+04 1.460E+15 1.721E+00 8.701E+03 2.000E+05
9.19092782E-01  45585.0 2.143E+04 1.768E+15 1.743E+00 8.585E+03 2.000E+05
1.17434548E+00  47681.9 2.733E+04 2.158E+15 1.738E+00 8.434E+03 2.000E+05
1.51833916E+00  50092.0 3.534E+04 2.658E+15 1.708E+00 8.248E+03 2.000E+05
1.98819073E+00  52849.4 4.638E+04 3.308E+15 1.658E+00 8.019E+03 2.000E+05
2.63718727E+00  55989.9 6.179E+04 4.161E+15 1.593E+00 7.745E+03 2.000E+05
3.54059112E+00  59524.5 8.351E+04 5.290E+15 1.524E+00 7.426E+03 2.000E+05
4.80019750E+00  63444.7 1.142E+05 6.788E+15 1.459E+00 7.110E+03 2.000E+05
6.54929447E+00  67756.8 1.573E+05 8.757E+15 1.405E+00 6.820E+03 2.000E+05
8.96011236E+00  72425.7 2.174E+05 1.132E+16 1.366E+00 6.609E+03 2.000E+05
1.22538351E+01  77532.3 3.001E+05 1.460E+16 1.338E+00 6.456E+03 2.000E+05
1.67110208E+01  83018.2 4.124E+05 1.874E+16 1.326E+00 6.387E+03 2.000E+05
2.26866723E+01  89018.1 5.633E+05 2.386E+16 1.323E+00 6.370E+03 2.000E+05
3.06252285E+01  95451.1 7.636E+05 3.017E+16 1.334E+00 6.414E+03 2.000E+05
4.11134257E+01 102466.5 1.028E+06 3.782E+16 1.349E+00 6.489E+03 2.000E+05
5.49277381E+01 110009.9 1.374E+06 4.711E+16 1.365E+00 6.547E+03 2.000E+05
7.31637019E+01 118135.8 1.833E+06 5.851E+16 1.379E+00 6.403E+03 2.000E+05
RADK 4.6987E+03
EGIN                    ITERATION   6 COMPLETED
