TEFF  50000.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-3.0]   VTURB 2.0 KM/S                                        
 1.59666117E-04  33172.5 1.523E+01 1.732E+12 3.582E-01 4.737E+03 2.000E+05
 2.11788747E-04  33330.1 2.019E+01 2.285E+12 3.615E-01 4.795E+03 2.000E+05
 2.80573940E-04  33508.6 2.674E+01 3.009E+12 3.656E-01 4.866E+03 2.000E+05
 3.71156779E-04  33699.7 3.535E+01 3.955E+12 3.707E-01 4.950E+03 2.000E+05
 4.90151164E-04  33917.9 4.666E+01 5.185E+12 3.767E-01 5.043E+03 2.000E+05
 6.46046750E-04  34149.7 6.145E+01 6.781E+12 3.840E-01 5.154E+03 2.000E+05
 8.49669361E-04  34402.2 8.075E+01 8.843E+12 3.927E-01 5.283E+03 2.000E+05
 1.11476620E-03  34667.5 1.058E+02 1.150E+13 4.029E-01 5.435E+03 2.000E+05
 1.45863684E-03  34938.0 1.383E+02 1.491E+13 4.149E-01 5.619E+03 2.000E+05
 1.90299692E-03  35225.1 1.802E+02 1.926E+13 4.290E-01 5.835E+03 2.000E+05
 2.47514188E-03  35540.4 2.340E+02 2.478E+13 4.450E-01 6.077E+03 2.000E+05
 3.20933770E-03  35884.8 3.029E+02 3.176E+13 4.632E-01 6.325E+03 2.000E+05
 4.14821341E-03  36248.0 3.907E+02 4.055E+13 4.839E-01 6.587E+03 2.000E+05
 5.34366212E-03  36594.0 5.022E+02 5.162E+13 5.080E-01 6.895E+03 2.000E+05
 6.85825650E-03  36918.4 6.429E+02 6.548E+13 5.360E-01 7.277E+03 2.000E+05
 8.76696055E-03  37211.0 8.194E+02 8.278E+13 5.687E-01 7.762E+03 2.000E+05
 1.11595636E-02  37485.7 1.039E+03 1.042E+14 6.064E-01 8.359E+03 2.000E+05
 1.41455080E-02  37767.3 1.312E+03 1.305E+14 6.492E-01 9.047E+03 2.000E+05
 1.78574733E-02  38053.1 1.648E+03 1.626E+14 6.977E-01 9.843E+03 2.000E+05
 2.24547375E-02  38346.5 2.060E+03 2.017E+14 7.525E-01 1.076E+04 2.000E+05
 2.81295932E-02  38653.4 2.564E+03 2.489E+14 8.140E-01 1.181E+04 2.000E+05
 3.51156936E-02  38983.8 3.176E+03 3.055E+14 8.827E-01 1.299E+04 2.000E+05
 4.37018694E-02  39359.9 3.917E+03 3.732E+14 9.581E-01 1.425E+04 2.000E+05
 5.42471127E-02  39789.0 4.814E+03 4.537E+14 1.040E+00 1.556E+04 2.000E+05
 6.72049391E-02  40290.4 5.900E+03 5.491E+14 1.128E+00 1.684E+04 2.000E+05
 8.31528431E-02  40871.8 7.216E+03 6.622E+14 1.221E+00 1.807E+04 2.000E+05
 1.02833534E-01  41551.0 8.817E+03 7.962E+14 1.317E+00 1.920E+04 2.000E+05
 1.27229891E-01  42349.4 1.078E+04 9.553E+14 1.413E+00 2.016E+04 2.000E+05
 1.57658846E-01  43283.9 1.319E+04 1.145E+15 1.506E+00 2.093E+04 2.000E+05
 1.95906655E-01  44374.6 1.620E+04 1.373E+15 1.591E+00 2.151E+04 2.000E+05
 2.44445378E-01  45642.1 2.000E+04 1.649E+15 1.663E+00 2.185E+04 2.000E+05
 3.06748904E-01  47112.8 2.487E+04 1.987E+15 1.718E+00 2.199E+04 2.000E+05
 3.87667735E-01  48812.8 3.118E+04 2.406E+15 1.754E+00 2.193E+04 2.000E+05
 4.93999407E-01  50761.0 3.949E+04 2.931E+15 1.770E+00 2.175E+04 2.000E+05
 6.35430314E-01  52997.8 5.058E+04 3.597E+15 1.764E+00 2.146E+04 2.000E+05
 8.25910166E-01  55567.8 6.558E+04 4.449E+15 1.737E+00 2.105E+04 2.000E+05
 1.08524773E+00  58498.2 8.612E+04 5.551E+15 1.693E+00 2.053E+04 2.000E+05
 1.44140021E+00  61838.6 1.145E+05 6.984E+15 1.639E+00 1.991E+04 2.000E+05
 1.93246809E+00  65586.0 1.540E+05 8.856E+15 1.586E+00 1.925E+04 2.000E+05
 2.60872280E+00  69755.0 2.089E+05 1.129E+16 1.538E+00 1.859E+04 2.000E+05
 3.53496303E+00  74315.7 2.846E+05 1.444E+16 1.503E+00 1.802E+04 2.000E+05
 4.79308796E+00  79281.6 3.880E+05 1.845E+16 1.482E+00 1.764E+04 2.000E+05
 6.48635377E+00  84671.4 5.276E+05 2.350E+16 1.475E+00 1.745E+04 2.000E+05
 8.74593843E+00  90521.4 7.142E+05 2.975E+16 1.479E+00 1.744E+04 2.000E+05
 1.17381744E+01  96887.0 9.611E+05 3.740E+16 1.494E+00 1.757E+04 2.000E+05
 1.56815792E+01 103772.0 1.286E+06 4.672E+16 1.514E+00 1.779E+04 2.000E+05
 2.08682314E+01 111271.2 1.712E+06 5.800E+16 1.534E+00 1.801E+04 2.000E+05
 2.77007051E+01 119343.7 2.271E+06 7.175E+16 1.551E+00 1.820E+04 2.000E+05
 3.67632956E+01 128140.5 3.012E+06 8.863E+16 1.552E+00 1.821E+04 2.000E+05
 4.89045062E+01 137605.3 4.007E+06 1.098E+17 1.534E+00 1.789E+04 2.000E+05
 6.53661147E+01 147752.5 5.364E+06 1.369E+17 1.503E+00 1.722E+04 2.000E+05
PRADK 1.1216E+04
BEGIN                    ITERATION   6 COMPLETED
