EFF  50000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-1.5]   VTURB 2.0 KM/S                                        
2.04140028E-04  31018.9 1.844E+01 2.234E+12 3.781E-01 9.770E+03 2.000E+05
2.69842839E-04  31423.1 2.436E+01 2.915E+12 3.832E-01 9.744E+03 2.000E+05
3.56211175E-04  31868.8 3.216E+01 3.795E+12 3.890E-01 9.633E+03 2.000E+05
4.69528225E-04  32333.0 4.241E+01 4.933E+12 3.958E-01 9.446E+03 2.000E+05
6.17886335E-04  32806.2 5.586E+01 6.404E+12 4.036E-01 9.290E+03 2.000E+05
8.11700441E-04  33295.1 7.346E+01 8.299E+12 4.124E-01 9.141E+03 2.000E+05
1.06433318E-03  33800.0 9.643E+01 1.073E+13 4.224E-01 8.993E+03 2.000E+05
1.39281411E-03  34317.0 1.264E+02 1.385E+13 4.338E-01 8.827E+03 2.000E+05
1.81866848E-03  34831.7 1.652E+02 1.785E+13 4.468E-01 8.699E+03 2.000E+05
2.36900578E-03  35343.0 2.155E+02 2.294E+13 4.618E-01 8.623E+03 2.000E+05
3.07776763E-03  35846.2 2.803E+02 2.942E+13 4.791E-01 8.563E+03 2.000E+05
3.98684560E-03  36329.1 3.634E+02 3.764E+13 4.992E-01 8.546E+03 2.000E+05
5.14729283E-03  36776.9 4.695E+02 4.804E+13 5.227E-01 8.610E+03 2.000E+05
6.62104890E-03  37184.6 6.041E+02 6.112E+13 5.502E-01 8.784E+03 2.000E+05
8.48295230E-03  37552.0 7.736E+02 7.750E+13 5.823E-01 9.087E+03 2.000E+05
1.08229156E-02  37883.8 9.858E+02 9.787E+13 6.194E-01 9.540E+03 2.000E+05
1.37486850E-02  38199.0 1.250E+03 1.230E+14 6.621E-01 1.012E+04 2.000E+05
1.73902503E-02  38506.8 1.576E+03 1.538E+14 7.108E-01 1.084E+04 2.000E+05
2.19049816E-02  38813.8 1.976E+03 1.913E+14 7.658E-01 1.169E+04 2.000E+05
2.74835862E-02  39130.6 2.466E+03 2.367E+14 8.276E-01 1.269E+04 2.000E+05
3.43593589E-02  39469.5 3.062E+03 2.914E+14 8.963E-01 1.381E+04 2.000E+05
4.28172199E-02  39851.1 3.786E+03 3.567E+14 9.725E-01 1.503E+04 2.000E+05
5.32091297E-02  40284.7 4.662E+03 4.345E+14 1.056E+00 1.628E+04 2.000E+05
6.59786548E-02  40781.8 5.723E+03 5.269E+14 1.145E+00 1.754E+04 2.000E+05
8.16908184E-02  41359.4 7.009E+03 6.364E+14 1.240E+00 1.877E+04 2.000E+05
1.01074927E-01  42033.4 8.572E+03 7.660E+14 1.338E+00 1.992E+04 2.000E+05
1.25086270E-01  42823.9 1.048E+04 9.198E+14 1.437E+00 2.092E+04 2.000E+05
1.54981047E-01  43749.0 1.283E+04 1.103E+15 1.535E+00 2.176E+04 2.000E+05
1.92451679E-01  44828.4 1.575E+04 1.322E+15 1.626E+00 2.240E+04 2.000E+05
2.39835581E-01  46076.3 1.942E+04 1.586E+15 1.707E+00 2.280E+04 2.000E+05
3.00371906E-01  47523.4 2.408E+04 1.908E+15 1.773E+00 2.300E+04 2.000E+05
3.78559079E-01  49195.8 3.010E+04 2.305E+15 1.820E+00 2.301E+04 2.000E+05
4.80746310E-01  51108.9 3.798E+04 2.800E+15 1.846E+00 2.285E+04 2.000E+05
6.16063586E-01  53301.6 4.844E+04 3.425E+15 1.847E+00 2.254E+04 2.000E+05
7.97478486E-01  55820.6 6.253E+04 4.223E+15 1.827E+00 2.215E+04 2.000E+05
1.04388555E+00  58694.4 8.178E+04 5.253E+15 1.783E+00 2.157E+04 2.000E+05
1.38214200E+00  61975.1 1.084E+05 6.597E+15 1.725E+00 2.088E+04 2.000E+05
1.84896315E+00  65673.1 1.455E+05 8.357E+15 1.667E+00 2.018E+04 2.000E+05
2.49342863E+00  69805.3 1.972E+05 1.065E+16 1.611E+00 1.944E+04 2.000E+05
3.37853813E+00  74348.3 2.688E+05 1.363E+16 1.571E+00 1.883E+04 2.000E+05
4.58412327E+00  79304.1 3.670E+05 1.745E+16 1.544E+00 1.839E+04 2.000E+05
6.20789037E+00  84690.8 4.997E+05 2.225E+16 1.538E+00 1.819E+04 2.000E+05
8.37606395E+00  90542.3 6.771E+05 2.820E+16 1.540E+00 1.816E+04 2.000E+05
1.12531055E+01  96902.0 9.125E+05 3.551E+16 1.552E+00 1.825E+04 2.000E+05
1.50527447E+01 103793.2 1.223E+06 4.442E+16 1.570E+00 1.844E+04 2.000E+05
2.00621668E+01 111281.2 1.631E+06 5.526E+16 1.587E+00 1.863E+04 2.000E+05
2.66644010E+01 119365.8 2.167E+06 6.847E+16 1.606E+00 1.884E+04 2.000E+05
3.53974956E+01 128132.1 2.876E+06 8.462E+16 1.613E+00 1.893E+04 2.000E+05
4.70307186E+01 137610.2 3.819E+06 1.047E+17 1.608E+00 1.876E+04 2.000E+05
6.26832904E+01 147755.1 5.096E+06 1.301E+17 1.588E+00 1.808E+04 2.000E+05
RADK 1.1251E+04
EGIN                    ITERATION   6 COMPLETED
