TEFF  47500.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-0.1]   VTURB 2.0 KM/S                                        
 1.41871817E-04  29461.2 1.005E+01 1.279E+12 4.132E-01 2.369E+04 2.000E+05
 1.86893906E-04  29926.6 1.353E+01 1.697E+12 4.198E-01 2.162E+04 2.000E+05
 2.45928963E-04  30369.2 1.821E+01 2.250E+12 4.273E-01 2.000E+04 2.000E+05
 3.23195885E-04  30800.8 2.444E+01 2.978E+12 4.358E-01 1.882E+04 2.000E+05
 4.24120047E-04  31226.0 3.269E+01 3.929E+12 4.454E-01 1.789E+04 2.000E+05
 5.55564134E-04  31662.9 4.353E+01 5.161E+12 4.569E-01 1.715E+04 2.000E+05
 7.26096359E-04  32103.0 5.773E+01 6.752E+12 4.705E-01 1.632E+04 2.000E+05
 9.46636410E-04  32532.0 7.627E+01 8.803E+12 4.856E-01 1.561E+04 2.000E+05
 1.23118746E-03  32947.5 1.004E+02 1.144E+13 5.026E-01 1.508E+04 2.000E+05
 1.59717887E-03  33354.6 1.315E+02 1.481E+13 5.219E-01 1.467E+04 2.000E+05
 2.06635038E-03  33759.0 1.716E+02 1.909E+13 5.437E-01 1.442E+04 2.000E+05
 2.66600375E-03  34167.8 2.230E+02 2.450E+13 5.681E-01 1.424E+04 2.000E+05
 3.43022756E-03  34582.1 2.886E+02 3.133E+13 5.953E-01 1.411E+04 2.000E+05
 4.40083720E-03  35001.4 3.720E+02 3.990E+13 6.263E-01 1.404E+04 2.000E+05
 5.62840373E-03  35420.8 4.775E+02 5.060E+13 6.618E-01 1.408E+04 2.000E+05
 7.17356061E-03  35837.3 6.102E+02 6.390E+13 7.027E-01 1.421E+04 2.000E+05
 9.11067843E-03  36253.5 7.761E+02 8.035E+13 7.485E-01 1.443E+04 2.000E+05
 1.15326320E-02  36672.7 9.830E+02 1.006E+14 7.994E-01 1.472E+04 2.000E+05
 1.45505485E-02  37095.2 1.240E+03 1.254E+14 8.571E-01 1.510E+04 2.000E+05
 1.82984925E-02  37522.3 1.557E+03 1.557E+14 9.215E-01 1.557E+04 2.000E+05
 2.29415027E-02  37956.9 1.948E+03 1.925E+14 9.930E-01 1.616E+04 2.000E+05
 2.86811368E-02  38404.2 2.427E+03 2.371E+14 1.072E+00 1.687E+04 2.000E+05
 3.57653232E-02  38872.4 3.013E+03 2.908E+14 1.159E+00 1.770E+04 2.000E+05
 4.44916752E-02  39376.0 3.727E+03 3.552E+14 1.256E+00 1.864E+04 2.000E+05
 5.52213686E-02  39927.7 4.594E+03 4.319E+14 1.363E+00 1.965E+04 2.000E+05
 6.84041276E-02  40537.7 5.647E+03 5.230E+14 1.480E+00 2.065E+04 2.000E+05
 8.46170049E-02  41221.6 6.925E+03 6.309E+14 1.602E+00 2.165E+04 2.000E+05
 1.04617517E-01  41998.8 8.482E+03 7.589E+14 1.729E+00 2.259E+04 2.000E+05
 1.29391974E-01  42888.7 1.039E+04 9.107E+14 1.857E+00 2.342E+04 2.000E+05
 1.60207508E-01  43909.4 1.274E+04 1.091E+15 1.987E+00 2.413E+04 2.000E+05
 1.98768560E-01  45081.3 1.565E+04 1.307E+15 2.109E+00 2.465E+04 2.000E+05
 2.47416280E-01  46416.9 1.931E+04 1.567E+15 2.221E+00 2.494E+04 2.000E+05
 3.09313193E-01  47945.6 2.395E+04 1.882E+15 2.317E+00 2.508E+04 2.000E+05
 3.88801995E-01  49697.4 2.990E+04 2.268E+15 2.394E+00 2.509E+04 2.000E+05
 4.92265147E-01  51687.1 3.767E+04 2.748E+15 2.434E+00 2.475E+04 2.000E+05
 6.28902615E-01  53957.1 4.798E+04 3.354E+15 2.443E+00 2.431E+04 2.000E+05
 8.11475735E-01  56542.0 6.185E+04 4.125E+15 2.424E+00 2.385E+04 2.000E+05
 1.05931597E+00  59495.9 8.082E+04 5.124E+15 2.362E+00 2.302E+04 2.000E+05
 1.40020832E+00  62830.7 1.072E+05 6.437E+15 2.279E+00 2.220E+04 2.000E+05
 1.87155095E+00  66615.2 1.441E+05 8.158E+15 2.199E+00 2.141E+04 2.000E+05
 2.52541032E+00  70816.4 1.958E+05 1.043E+16 2.108E+00 2.047E+04 2.000E+05
 3.42978490E+00  75475.5 2.680E+05 1.340E+16 2.046E+00 1.981E+04 2.000E+05
 4.66940815E+00  80554.5 3.678E+05 1.722E+16 1.996E+00 1.925E+04 2.000E+05
 6.34450086E+00  86103.0 5.032E+05 2.205E+16 1.988E+00 1.910E+04 2.000E+05
 8.58329904E+00  92115.7 6.844E+05 2.803E+16 1.987E+00 1.904E+04 2.000E+05
 1.15563730E+01  98668.6 9.250E+05 3.536E+16 2.003E+00 1.914E+04 2.000E+05
 1.54818080E+01 105741.8 1.242E+06 4.431E+16 2.027E+00 1.932E+04 2.000E+05
 2.06550500E+01 113442.6 1.659E+06 5.516E+16 2.050E+00 1.950E+04 2.000E+05
 2.74730267E+01 121713.2 2.207E+06 6.839E+16 2.075E+00 1.980E+04 2.000E+05
 3.64698798E+01 130729.3 2.928E+06 8.448E+16 2.094E+00 1.990E+04 2.000E+05
 4.83394297E+01 140355.3 3.881E+06 1.043E+17 2.120E+00 1.942E+04 2.000E+05
PRADK 9.2576E+03
BEGIN                    ITERATION   6 COMPLETED
