EFF  47500.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-1.5]   VTURB 2.0 KM/S                                        
2.03894086E-04  30054.8 1.870E+01 2.330E+12 3.800E-01 8.323E+03 2.000E+05
2.69201220E-04  30436.4 2.469E+01 3.038E+12 3.859E-01 8.249E+03 2.000E+05
3.54863689E-04  30845.6 3.255E+01 3.954E+12 3.927E-01 8.184E+03 2.000E+05
4.66980654E-04  31284.4 4.285E+01 5.133E+12 4.005E-01 8.103E+03 2.000E+05
6.13379237E-04  31744.0 5.631E+01 6.649E+12 4.095E-01 8.046E+03 2.000E+05
8.04120505E-04  32226.3 7.386E+01 8.595E+12 4.196E-01 7.870E+03 2.000E+05
1.05205007E-03  32706.2 9.672E+01 1.109E+13 4.310E-01 7.733E+03 2.000E+05
1.37342575E-03  33188.8 1.264E+02 1.429E+13 4.440E-01 7.586E+03 2.000E+05
1.78870866E-03  33662.1 1.648E+02 1.837E+13 4.590E-01 7.488E+03 2.000E+05
2.32349328E-03  34126.1 2.143E+02 2.357E+13 4.761E-01 7.441E+03 2.000E+05
3.00967064E-03  34577.2 2.778E+02 3.015E+13 4.957E-01 7.450E+03 2.000E+05
3.88663313E-03  35015.5 3.589E+02 3.847E+13 5.183E-01 7.505E+03 2.000E+05
5.00224957E-03  35426.9 4.621E+02 4.895E+13 5.446E-01 7.635E+03 2.000E+05
6.41449938E-03  35809.3 5.924E+02 6.207E+13 5.750E-01 7.842E+03 2.000E+05
8.19347554E-03  36155.4 7.560E+02 7.844E+13 6.102E-01 8.171E+03 2.000E+05
1.04235286E-02  36473.8 9.603E+02 9.872E+13 6.506E-01 8.634E+03 2.000E+05
1.32063888E-02  36779.9 1.214E+03 1.237E+14 6.967E-01 9.204E+03 2.000E+05
1.66645325E-02  37078.2 1.527E+03 1.542E+14 7.490E-01 9.901E+03 2.000E+05
2.09455261E-02  37374.4 1.910E+03 1.914E+14 8.082E-01 1.074E+04 2.000E+05
2.62279695E-02  37679.3 2.379E+03 2.364E+14 8.746E-01 1.171E+04 2.000E+05
3.27295967E-02  38005.8 2.950E+03 2.904E+14 9.486E-01 1.281E+04 2.000E+05
4.07155803E-02  38371.5 3.641E+03 3.550E+14 1.031E+00 1.398E+04 2.000E+05
5.05096969E-02  38787.3 4.478E+03 4.318E+14 1.121E+00 1.519E+04 2.000E+05
6.25134102E-02  39266.0 5.488E+03 5.229E+14 1.220E+00 1.642E+04 2.000E+05
7.72322955E-02  39823.7 6.709E+03 6.305E+14 1.326E+00 1.760E+04 2.000E+05
9.53103956E-02  40470.9 8.189E+03 7.577E+14 1.438E+00 1.864E+04 2.000E+05
1.17582414E-01  41221.7 9.990E+03 9.082E+14 1.553E+00 1.955E+04 2.000E+05
1.45136026E-01  42095.1 1.220E+04 1.087E+15 1.671E+00 2.028E+04 2.000E+05
1.79424489E-01  43106.2 1.492E+04 1.299E+15 1.784E+00 2.082E+04 2.000E+05
2.22443521E-01  44277.9 1.832E+04 1.554E+15 1.887E+00 2.118E+04 2.000E+05
2.76966054E-01  45626.1 2.261E+04 1.864E+15 1.975E+00 2.133E+04 2.000E+05
3.46850060E-01  47173.0 2.811E+04 2.242E+15 2.044E+00 2.131E+04 2.000E+05
4.37488585E-01  48948.1 3.524E+04 2.711E+15 2.089E+00 2.118E+04 2.000E+05
5.56570516E-01  50979.0 4.464E+04 3.299E+15 2.106E+00 2.093E+04 2.000E+05
7.15339905E-01  53302.6 5.723E+04 4.046E+15 2.092E+00 2.055E+04 2.000E+05
9.29853971E-01  55972.6 7.432E+04 5.005E+15 2.053E+00 2.009E+04 2.000E+05
1.22365770E+00  59015.6 9.789E+04 6.254E+15 1.985E+00 1.944E+04 2.000E+05
1.63029393E+00  62475.5 1.308E+05 7.894E+15 1.908E+00 1.874E+04 2.000E+05
2.19479187E+00  66358.8 1.769E+05 1.005E+16 1.833E+00 1.798E+04 2.000E+05
2.97767903E+00  70658.3 2.414E+05 1.288E+16 1.766E+00 1.725E+04 2.000E+05
4.05477377E+00  75359.5 3.309E+05 1.656E+16 1.722E+00 1.671E+04 2.000E+05
5.52069879E+00  80476.5 4.533E+05 2.124E+16 1.695E+00 1.635E+04 2.000E+05
7.49484702E+00  86028.8 6.186E+05 2.711E+16 1.687E+00 1.621E+04 2.000E+05
1.01309836E+01  92069.7 8.395E+05 3.438E+16 1.689E+00 1.619E+04 2.000E+05
1.36266247E+01  98609.3 1.132E+06 4.330E+16 1.704E+00 1.631E+04 2.000E+05
1.82408646E+01 105715.5 1.518E+06 5.414E+16 1.723E+00 1.647E+04 2.000E+05
2.43212938E+01 113392.3 2.025E+06 6.735E+16 1.744E+00 1.667E+04 2.000E+05
3.23396061E+01 121712.2 2.693E+06 8.341E+16 1.763E+00 1.686E+04 2.000E+05
4.29509828E+01 130714.5 3.575E+06 1.031E+17 1.769E+00 1.684E+04 2.000E+05
5.71185070E+01 140354.6 4.757E+06 1.278E+17 1.762E+00 1.630E+04 2.000E+05
RADK 9.1764E+03
EGIN                    ITERATION   6 COMPLETED
