EFF  40000.  GRAVITY 4.50000 LTE 
ITLE SDSC GRID  [-5.0]   VTURB 2.0 KM/S                                        
2.16062287E-04  29295.4 6.467E+00 8.289E+11 3.508E-01 1.719E+03 2.000E+05
2.87118334E-04  29403.6 8.591E+00 1.096E+12 3.532E-01 1.735E+03 2.000E+05
3.81141379E-04  29507.9 1.140E+01 1.448E+12 3.562E-01 1.754E+03 2.000E+05
5.05305648E-04  29611.6 1.511E+01 1.909E+12 3.601E-01 1.780E+03 2.000E+05
6.68872507E-04  29712.9 1.999E+01 2.514E+12 3.650E-01 1.815E+03 2.000E+05
8.83733704E-04  29828.1 2.639E+01 3.301E+12 3.711E-01 1.860E+03 2.000E+05
1.16510548E-03  29958.1 3.475E+01 4.322E+12 3.785E-01 1.915E+03 2.000E+05
1.53238813E-03  30132.2 4.565E+01 5.637E+12 3.873E-01 1.979E+03 2.000E+05
2.01019718E-03  30305.1 5.980E+01 7.332E+12 3.976E-01 2.058E+03 2.000E+05
2.62964892E-03  30491.7 7.808E+01 9.504E+12 4.097E-01 2.153E+03 2.000E+05
3.43002393E-03  30696.4 1.016E+02 1.227E+13 4.235E-01 2.264E+03 2.000E+05
4.46070532E-03  30915.0 1.318E+02 1.579E+13 4.392E-01 2.388E+03 2.000E+05
5.78359691E-03  31149.2 1.704E+02 2.024E+13 4.571E-01 2.527E+03 2.000E+05
7.47588451E-03  31372.7 2.195E+02 2.586E+13 4.773E-01 2.693E+03 2.000E+05
9.63330159E-03  31574.3 2.817E+02 3.294E+13 5.000E-01 2.900E+03 2.000E+05
1.23748793E-02  31764.2 3.601E+02 4.181E+13 5.255E-01 3.152E+03 2.000E+05
1.58482944E-02  31955.6 4.584E+02 5.285E+13 5.539E-01 3.452E+03 2.000E+05
2.02357108E-02  32154.8 5.813E+02 6.652E+13 5.856E-01 3.804E+03 2.000E+05
2.57610298E-02  32370.4 7.338E+02 8.335E+13 6.210E-01 4.209E+03 2.000E+05
3.26984184E-02  32605.0 9.224E+02 1.039E+14 6.605E-01 4.672E+03 2.000E+05
4.13818501E-02  32872.3 1.154E+03 1.289E+14 7.048E-01 5.185E+03 2.000E+05
5.22163090E-02  33183.0 1.437E+03 1.591E+14 7.544E-01 5.735E+03 2.000E+05
6.56913957E-02  33550.5 1.782E+03 1.951E+14 8.101E-01 6.303E+03 2.000E+05
8.23977829E-02  33986.5 2.201E+03 2.379E+14 8.726E-01 6.861E+03 2.000E+05
1.03048259E-01  34501.0 2.706E+03 2.885E+14 9.427E-01 7.384E+03 2.000E+05
1.28503289E-01  35100.3 3.317E+03 3.481E+14 1.021E+00 7.847E+03 2.000E+05
1.59815522E-01  35794.3 4.055E+03 4.182E+14 1.108E+00 8.201E+03 2.000E+05
1.98295068E-01  36574.3 4.951E+03 5.008E+14 1.202E+00 8.470E+03 2.000E+05
2.45595807E-01  37447.8 6.041E+03 5.984E+14 1.303E+00 8.664E+03 2.000E+05
3.03888751E-01  38424.4 7.376E+03 7.140E+14 1.407E+00 8.783E+03 2.000E+05
3.76132149E-01  39519.5 9.023E+03 8.517E+14 1.508E+00 8.836E+03 2.000E+05
4.66527633E-01  40750.4 1.108E+04 1.017E+15 1.598E+00 8.818E+03 2.000E+05
5.81120803E-01  42143.4 1.370E+04 1.219E+15 1.669E+00 8.757E+03 2.000E+05
7.28585962E-01  43735.8 1.708E+04 1.467E+15 1.717E+00 8.668E+03 2.000E+05
9.21411862E-01  45561.6 2.152E+04 1.776E+15 1.737E+00 8.547E+03 2.000E+05
1.17761863E+00  47657.8 2.745E+04 2.168E+15 1.731E+00 8.394E+03 2.000E+05
1.52319830E+00  50070.2 3.551E+04 2.672E+15 1.700E+00 8.205E+03 2.000E+05
1.99559263E+00  52831.9 4.663E+04 3.326E+15 1.649E+00 7.976E+03 2.000E+05
2.64851862E+00  55976.7 6.216E+04 4.187E+15 1.583E+00 7.699E+03 2.000E+05
3.55765204E+00  59515.1 8.406E+04 5.326E+15 1.514E+00 7.382E+03 2.000E+05
4.82515308E+00  63441.7 1.150E+05 6.835E+15 1.450E+00 7.065E+03 2.000E+05
6.58521999E+00  67751.3 1.585E+05 8.822E+15 1.397E+00 6.782E+03 2.000E+05
9.01052205E+00  72428.1 2.190E+05 1.140E+16 1.358E+00 6.571E+03 2.000E+05
1.23221394E+01  77525.1 3.023E+05 1.470E+16 1.331E+00 6.424E+03 2.000E+05
1.68010207E+01  83021.4 4.153E+05 1.886E+16 1.320E+00 6.358E+03 2.000E+05
2.28025219E+01  89013.7 5.670E+05 2.402E+16 1.318E+00 6.343E+03 2.000E+05
3.07712944E+01  95451.3 7.683E+05 3.035E+16 1.329E+00 6.392E+03 2.000E+05
4.12945505E+01 102462.7 1.033E+06 3.803E+16 1.345E+00 6.468E+03 2.000E+05
5.51502754E+01 110008.0 1.381E+06 4.735E+16 1.361E+00 6.528E+03 2.000E+05
7.34360829E+01 118133.4 1.842E+06 5.878E+16 1.375E+00 6.386E+03 2.000E+05
RADK 4.6991E+03
EGIN                    ITERATION   6 COMPLETED
