EFF  50000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-1.0]   VTURB 2.0 KM/S                                        
1.99768957E-04  30961.0 1.694E+01 2.058E+12 3.870E-01 1.405E+04 2.000E+05
2.63952600E-04  31445.0 2.248E+01 2.688E+12 3.922E-01 1.359E+04 2.000E+05
3.48332594E-04  31953.2 2.979E+01 3.507E+12 3.982E-01 1.307E+04 2.000E+05
4.59038142E-04  32468.3 3.945E+01 4.571E+12 4.052E-01 1.253E+04 2.000E+05
6.03983004E-04  32991.4 5.216E+01 5.950E+12 4.130E-01 1.201E+04 2.000E+05
7.93380721E-04  33520.0 6.888E+01 7.734E+12 4.220E-01 1.149E+04 2.000E+05
1.04031431E-03  34043.7 9.080E+01 1.004E+13 4.321E-01 1.101E+04 2.000E+05
1.36137190E-03  34554.5 1.194E+02 1.301E+13 4.439E-01 1.059E+04 2.000E+05
1.77740107E-03  35045.2 1.567E+02 1.683E+13 4.576E-01 1.029E+04 2.000E+05
2.31456813E-03  35519.7 2.049E+02 2.172E+13 4.734E-01 1.012E+04 2.000E+05
3.00543873E-03  35981.4 2.671E+02 2.794E+13 4.918E-01 1.001E+04 2.000E+05
3.89032749E-03  36434.0 3.467E+02 3.582E+13 5.131E-01 9.974E+03 2.000E+05
5.01876787E-03  36872.5 4.483E+02 4.577E+13 5.377E-01 9.997E+03 2.000E+05
6.45134876E-03  37287.0 5.772E+02 5.826E+13 5.660E-01 1.011E+04 2.000E+05
8.26167717E-03  37670.5 7.397E+02 7.389E+13 5.987E-01 1.036E+04 2.000E+05
1.05385139E-02  38026.2 9.434E+02 9.334E+13 6.362E-01 1.076E+04 2.000E+05
1.33886220E-02  38371.8 1.197E+03 1.173E+14 6.793E-01 1.129E+04 2.000E+05
1.69408015E-02  38714.1 1.511E+03 1.468E+14 7.281E-01 1.194E+04 2.000E+05
2.13516514E-02  39055.7 1.898E+03 1.827E+14 7.833E-01 1.272E+04 2.000E+05
2.68111147E-02  39405.8 2.372E+03 2.262E+14 8.450E-01 1.364E+04 2.000E+05
3.35511327E-02  39771.9 2.950E+03 2.787E+14 9.138E-01 1.469E+04 2.000E+05
4.18524326E-02  40175.0 3.653E+03 3.417E+14 9.904E-01 1.582E+04 2.000E+05
5.20581905E-02  40621.3 4.506E+03 4.168E+14 1.075E+00 1.701E+04 2.000E+05
6.46021070E-02  41126.1 5.539E+03 5.061E+14 1.166E+00 1.824E+04 2.000E+05
8.00382776E-02  41706.3 6.792E+03 6.119E+14 1.262E+00 1.946E+04 2.000E+05
9.90796536E-02  42378.8 8.314E+03 7.374E+14 1.362E+00 2.061E+04 2.000E+05
1.22657389E-01  43163.8 1.017E+04 8.861E+14 1.464E+00 2.164E+04 2.000E+05
1.51981509E-01  44080.7 1.246E+04 1.063E+15 1.566E+00 2.252E+04 2.000E+05
1.88675434E-01  45146.3 1.529E+04 1.274E+15 1.662E+00 2.320E+04 2.000E+05
2.34978199E-01  46379.6 1.883E+04 1.529E+15 1.749E+00 2.364E+04 2.000E+05
2.93968087E-01  47809.8 2.333E+04 1.838E+15 1.822E+00 2.388E+04 2.000E+05
3.69895947E-01  49461.9 2.910E+04 2.217E+15 1.877E+00 2.394E+04 2.000E+05
4.68845132E-01  51353.1 3.664E+04 2.689E+15 1.909E+00 2.377E+04 2.000E+05
5.99527013E-01  53518.2 4.662E+04 3.284E+15 1.915E+00 2.345E+04 2.000E+05
7.74203006E-01  56007.8 6.002E+04 4.041E+15 1.900E+00 2.307E+04 2.000E+05
1.01101982E+00  58848.6 7.832E+04 5.018E+15 1.856E+00 2.243E+04 2.000E+05
1.33582488E+00  62089.3 1.036E+05 6.294E+15 1.796E+00 2.170E+04 2.000E+05
1.78411579E+00  65754.8 1.389E+05 7.966E+15 1.735E+00 2.096E+04 2.000E+05
2.40374446E+00  69856.8 1.881E+05 1.016E+16 1.673E+00 2.017E+04 2.000E+05
3.25633885E+00  74383.9 2.565E+05 1.300E+16 1.630E+00 1.952E+04 2.000E+05
4.42053873E+00  79325.0 3.505E+05 1.666E+16 1.597E+00 1.902E+04 2.000E+05
5.98989271E+00  84712.7 4.778E+05 2.127E+16 1.592E+00 1.883E+04 2.000E+05
8.08533963E+00  90556.2 6.479E+05 2.698E+16 1.593E+00 1.879E+04 2.000E+05
1.08668887E+01  96916.3 8.737E+05 3.400E+16 1.606E+00 1.887E+04 2.000E+05
1.45409440E+01 103806.2 1.171E+06 4.256E+16 1.623E+00 1.905E+04 2.000E+05
1.93871063E+01 111289.1 1.563E+06 5.297E+16 1.641E+00 1.923E+04 2.000E+05
2.57734300E+01 119379.1 2.078E+06 6.565E+16 1.661E+00 1.948E+04 2.000E+05
3.42116008E+01 128129.8 2.757E+06 8.115E+16 1.671E+00 1.959E+04 2.000E+05
4.54178570E+01 137616.7 3.658E+06 1.002E+17 1.674E+00 1.954E+04 2.000E+05
6.04156280E+01 147757.4 4.870E+06 1.243E+17 1.661E+00 1.884E+04 2.000E+05
RADK 1.1276E+04
EGIN                    ITERATION   6 COMPLETED
