EFF  47500.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-2.0]   VTURB 2.0 KM/S                                        
2.06871161E-04  30577.2 1.953E+01 2.397E+12 3.734E-01 5.841E+03 2.000E+05
2.73347470E-04  30859.1 2.579E+01 3.135E+12 3.790E-01 5.943E+03 2.000E+05
3.60569259E-04  31170.9 3.399E+01 4.090E+12 3.856E-01 6.057E+03 2.000E+05
4.74727469E-04  31512.3 4.470E+01 5.320E+12 3.934E-01 6.182E+03 2.000E+05
6.23783828E-04  31895.5 5.868E+01 6.899E+12 4.022E-01 6.252E+03 2.000E+05
8.17945723E-04  32303.2 7.688E+01 8.925E+12 4.123E-01 6.294E+03 2.000E+05
1.07017770E-03  32719.6 1.005E+02 1.152E+13 4.238E-01 6.349E+03 2.000E+05
1.39693851E-03  33160.6 1.311E+02 1.483E+13 4.368E-01 6.370E+03 2.000E+05
1.81894526E-03  33598.8 1.706E+02 1.905E+13 4.518E-01 6.426E+03 2.000E+05
2.36212164E-03  34041.6 2.214E+02 2.440E+13 4.688E-01 6.506E+03 2.000E+05
3.05883623E-03  34481.1 2.865E+02 3.117E+13 4.883E-01 6.614E+03 2.000E+05
3.94905392E-03  34911.6 3.696E+02 3.971E+13 5.106E-01 6.749E+03 2.000E+05
5.08149825E-03  35319.8 4.751E+02 5.046E+13 5.365E-01 6.944E+03 2.000E+05
6.51521543E-03  35700.3 6.083E+02 6.391E+13 5.664E-01 7.203E+03 2.000E+05
8.32138169E-03  36043.4 7.756E+02 8.068E+13 6.010E-01 7.561E+03 2.000E+05
1.05849419E-02  36348.0 9.843E+02 1.015E+14 6.411E-01 8.062E+03 2.000E+05
1.34080144E-02  36639.5 1.243E+03 1.271E+14 6.869E-01 8.679E+03 2.000E+05
1.69142304E-02  36925.5 1.562E+03 1.584E+14 7.389E-01 9.418E+03 2.000E+05
2.12528505E-02  37214.1 1.953E+03 1.964E+14 7.976E-01 1.029E+04 2.000E+05
2.66043857E-02  37513.6 2.430E+03 2.423E+14 8.635E-01 1.128E+04 2.000E+05
3.31881073E-02  37835.6 3.011E+03 2.975E+14 9.370E-01 1.240E+04 2.000E+05
4.12714615E-02  38198.6 3.714E+03 3.634E+14 1.018E+00 1.359E+04 2.000E+05
5.11813035E-02  38610.3 4.564E+03 4.418E+14 1.108E+00 1.483E+04 2.000E+05
6.33218817E-02  39085.7 5.590E+03 5.347E+14 1.207E+00 1.607E+04 2.000E+05
7.82017202E-02  39640.5 6.830E+03 6.444E+14 1.312E+00 1.725E+04 2.000E+05
9.64706509E-02  40287.4 8.331E+03 7.739E+14 1.423E+00 1.830E+04 2.000E+05
1.18972882E-01  41039.2 1.016E+04 9.271E+14 1.538E+00 1.919E+04 2.000E+05
1.46817177E-01  41914.8 1.240E+04 1.109E+15 1.653E+00 1.989E+04 2.000E+05
1.81491871E-01  42928.0 1.517E+04 1.326E+15 1.763E+00 2.040E+04 2.000E+05
2.25041543E-01  44101.7 1.863E+04 1.586E+15 1.863E+00 2.073E+04 2.000E+05
2.80324665E-01  45454.9 2.300E+04 1.903E+15 1.946E+00 2.086E+04 2.000E+05
3.51353504E-01  47012.1 2.863E+04 2.291E+15 2.008E+00 2.081E+04 2.000E+05
4.43734369E-01  48796.6 3.595E+04 2.774E+15 2.047E+00 2.066E+04 2.000E+05
5.65407272E-01  50837.7 4.562E+04 3.380E+15 2.059E+00 2.041E+04 2.000E+05
7.28024530E-01  53184.5 5.859E+04 4.152E+15 2.040E+00 2.003E+04 2.000E+05
9.48249221E-01  55873.9 7.625E+04 5.144E+15 1.998E+00 1.956E+04 2.000E+05
1.25012992E+00  58941.0 1.006E+05 6.437E+15 1.932E+00 1.895E+04 2.000E+05
1.66797854E+00  62428.3 1.346E+05 8.132E+15 1.857E+00 1.826E+04 2.000E+05
2.24754487E+00  66325.6 1.822E+05 1.036E+16 1.787E+00 1.755E+04 2.000E+05
3.04972610E+00  70640.8 2.487E+05 1.327E+16 1.725E+00 1.686E+04 2.000E+05
4.15129819E+00  75345.4 3.406E+05 1.704E+16 1.684E+00 1.635E+04 2.000E+05
5.64880070E+00  80466.3 4.661E+05 2.184E+16 1.660E+00 1.601E+04 2.000E+05
7.66469248E+00  86020.4 6.356E+05 2.786E+16 1.652E+00 1.587E+04 2.000E+05
1.03554807E+01  92062.4 8.620E+05 3.530E+16 1.655E+00 1.586E+04 2.000E+05
1.39215468E+01  98600.9 1.162E+06 4.443E+16 1.671E+00 1.599E+04 2.000E+05
1.86255551E+01 105710.2 1.557E+06 5.552E+16 1.691E+00 1.617E+04 2.000E+05
2.48195643E+01 113382.8 2.075E+06 6.901E+16 1.713E+00 1.638E+04 2.000E+05
3.29870241E+01 121711.1 2.757E+06 8.542E+16 1.729E+00 1.655E+04 2.000E+05
4.38126451E+01 130712.8 3.661E+06 1.056E+17 1.731E+00 1.649E+04 2.000E+05
5.83160065E+01 140355.2 4.876E+06 1.310E+17 1.718E+00 1.593E+04 2.000E+05
RADK 9.1599E+03
EGIN                    ITERATION   6 COMPLETED
