EFF  42500.  GRAVITY 5.00000 LTE
ITLE SDSC GRID  [-3.5]   VTURB 2.0 KM/S
2.10599625E-04  30720.9 2.057E+01 2.514E+12 3.663E-01 2.411E+03 2.000E+05
2.78338048E-04  30832.9 2.718E+01 3.306E+12 3.721E-01 2.464E+03 2.000E+05
3.67105131E-04  30946.9 3.584E+01 4.338E+12 3.792E-01 2.532E+03 2.000E+05
4.83041450E-04  31064.5 4.713E+01 5.676E+12 3.879E-01 2.620E+03 2.000E+05
6.33895220E-04  31186.3 6.181E+01 7.406E+12 3.982E-01 2.733E+03 2.000E+05
8.29448282E-04  31322.6 8.082E+01 9.627E+12 4.104E-01 2.875E+03 2.000E+05
1.08199114E-03  31477.3 1.053E+02 1.247E+13 4.246E-01 3.047E+03 2.000E+05
1.40701677E-03  31681.6 1.368E+02 1.607E+13 4.406E-01 3.228E+03 2.000E+05
1.82410697E-03  31932.4 1.771E+02 2.063E+13 4.585E-01 3.412E+03 2.000E+05
2.35747702E-03  32178.6 2.286E+02 2.640E+13 4.790E-01 3.626E+03 2.000E+05
3.03707810E-03  32434.8 2.940E+02 3.366E+13 5.021E-01 3.869E+03 2.000E+05
3.90006557E-03  32694.6 3.768E+02 4.277E+13 5.282E-01 4.139E+03 2.000E+05
4.99175645E-03  32932.6 4.813E+02 5.418E+13 5.579E-01 4.472E+03 2.000E+05
6.36738776E-03  33150.6 6.124E+02 6.842E+13 5.914E-01 4.890E+03 2.000E+05
8.09458569E-03  33358.9 7.763E+02 8.608E+13 6.292E-01 5.403E+03 2.000E+05
1.02556505E-02  33563.1 9.800E+02 1.079E+14 6.717E-01 6.018E+03 2.000E+05
1.29506976E-02  33783.5 1.232E+03 1.347E+14 7.194E-01 6.713E+03 2.000E+05
1.63002989E-02  34012.4 1.543E+03 1.674E+14 7.732E-01 7.515E+03 2.000E+05
2.04488494E-02  34256.4 1.925E+03 2.071E+14 8.339E-01 8.430E+03 2.000E+05
2.55687715E-02  34524.3 2.391E+03 2.551E+14 9.025E-01 9.459E+03 2.000E+05
3.18657196E-02  34825.5 2.958E+03 3.127E+14 9.802E-01 1.059E+04 2.000E+05
3.95841823E-02  35180.8 3.643E+03 3.813E+14 1.068E+00 1.175E+04 2.000E+05
4.90156780E-02  35598.3 4.470E+03 4.625E+14 1.167E+00 1.287E+04 2.000E+05
6.05089983E-02  36083.3 5.465E+03 5.582E+14 1.279E+00 1.392E+04 2.000E+05
7.44809875E-02  36640.1 6.661E+03 6.707E+14 1.404E+00 1.489E+04 2.000E+05
9.14360075E-02  37277.5 8.096E+03 8.025E+14 1.544E+00 1.573E+04 2.000E+05
1.11997772E-01  38001.0 9.821E+03 9.566E+14 1.697E+00 1.641E+04 2.000E+05
1.36956044E-01  38817.6 1.190E+04 1.137E+15 1.863E+00 1.691E+04 2.000E+05
1.67344410E-01  39732.7 1.442E+04 1.349E+15 2.035E+00 1.724E+04 2.000E+05
2.04581031E-01  40755.7 1.750E+04 1.600E+15 2.206E+00 1.739E+04 2.000E+05
2.50643129E-01  41903.7 2.130E+04 1.899E+15 2.365E+00 1.742E+04 2.000E+05
3.08334909E-01  43200.9 2.607E+04 2.259E+15 2.500E+00 1.734E+04 2.000E+05
3.81717098E-01  44679.2 3.214E+04 2.698E+15 2.600E+00 1.718E+04 2.000E+05
4.76757404E-01  46370.9 4.002E+04 3.242E+15 2.653E+00 1.692E+04 2.000E+05
6.02098266E-01  48317.0 5.046E+04 3.928E+15 2.661E+00 1.662E+04 2.000E+05
7.70281275E-01  50567.8 6.451E+04 4.803E+15 2.624E+00 1.625E+04 2.000E+05
9.99636055E-01  53165.9 8.378E+04 5.936E+15 2.548E+00 1.578E+04 2.000E+05
1.31656223E+00  56146.6 1.106E+05 7.420E+15 2.444E+00 1.522E+04 2.000E+05
1.75909694E+00  59538.8 1.482E+05 9.384E+15 2.328E+00 1.457E+04 2.000E+05
2.37914245E+00  63333.5 2.014E+05 1.199E+16 2.216E+00 1.387E+04 2.000E+05
3.24529061E+00  67519.2 2.763E+05 1.543E+16 2.122E+00 1.323E+04 2.000E+05
4.44573433E+00  72088.4 3.808E+05 1.992E+16 2.051E+00 1.270E+04 2.000E+05
6.09307912E+00  77040.7 5.250E+05 2.569E+16 2.004E+00 1.236E+04 2.000E+05
8.32997075E+00  82442.5 7.213E+05 3.298E+16 1.976E+00 1.214E+04 2.000E+05
1.13380284E+01  88263.2 9.857E+05 4.210E+16 1.971E+00 1.210E+04 2.000E+05
1.53427873E+01  94626.9 1.338E+06 5.329E+16 1.980E+00 1.214E+04 2.000E+05
2.06342007E+01 101453.2 1.802E+06 6.697E+16 2.006E+00 1.229E+04 2.000E+05
2.75979823E+01 108905.5 2.412E+06 8.350E+16 2.035E+00 1.247E+04 2.000E+05
3.67434343E+01 116924.7 3.212E+06 1.036E+17 2.064E+00 1.261E+04 2.000E+05
4.88173734E+01 125560.0 4.269E+06 1.282E+17 2.081E+00 1.228E+04 2.000E+05
RADK 5.9353E+03
EGIN                    ITERATION   6 COMPLETED
