EFF  45000.  GRAVITY 5.00000 LTE
ITLE SDSC GRID  [-3.5]   VTURB 2.0 KM/S
2.11391749E-04  31888.1 2.053E+01 2.424E+12 3.638E-01 3.006E+03 2.000E+05
2.79659395E-04  32014.4 2.714E+01 3.191E+12 3.689E-01 3.062E+03 2.000E+05
3.69303382E-04  32149.6 3.583E+01 4.192E+12 3.752E-01 3.130E+03 2.000E+05
4.86651049E-04  32291.5 4.719E+01 5.493E+12 3.828E-01 3.215E+03 2.000E+05
6.39730274E-04  32438.1 6.200E+01 7.179E+12 3.920E-01 3.322E+03 2.000E+05
8.38669553E-04  32595.5 8.122E+01 9.352E+12 4.030E-01 3.455E+03 2.000E+05
1.09621217E-03  32772.7 1.061E+02 1.214E+13 4.159E-01 3.613E+03 2.000E+05
1.42842996E-03  32992.7 1.381E+02 1.568E+13 4.306E-01 3.786E+03 2.000E+05
1.85538954E-03  33223.5 1.791E+02 2.019E+13 4.477E-01 3.987E+03 2.000E+05
2.40206222E-03  33484.1 2.315E+02 2.588E+13 4.670E-01 4.212E+03 2.000E+05
3.09936389E-03  33747.8 2.982E+02 3.305E+13 4.892E-01 4.469E+03 2.000E+05
3.98542846E-03  34029.7 3.827E+02 4.204E+13 5.143E-01 4.748E+03 2.000E+05
5.10665072E-03  34289.5 4.893E+02 5.331E+13 5.432E-01 5.090E+03 2.000E+05
6.51880729E-03  34527.6 6.231E+02 6.736E+13 5.764E-01 5.518E+03 2.000E+05
8.28963002E-03  34752.3 7.899E+02 8.477E+13 6.142E-01 6.047E+03 2.000E+05
1.05012775E-02  34968.9 9.970E+02 1.062E+14 6.570E-01 6.691E+03 2.000E+05
1.32545205E-02  35211.3 1.253E+03 1.325E+14 7.047E-01 7.401E+03 2.000E+05
1.66714535E-02  35459.0 1.568E+03 1.645E+14 7.584E-01 8.220E+03 2.000E+05
2.08991529E-02  35727.1 1.954E+03 2.033E+14 8.185E-01 9.117E+03 2.000E+05
2.61145410E-02  36009.2 2.425E+03 2.502E+14 8.861E-01 1.014E+04 2.000E+05
3.25288631E-02  36315.7 2.998E+03 3.066E+14 9.620E-01 1.127E+04 2.000E+05
4.03974557E-02  36667.7 3.691E+03 3.738E+14 1.047E+00 1.244E+04 2.000E+05
5.00283917E-02  37070.1 4.529E+03 4.536E+14 1.142E+00 1.364E+04 2.000E+05
6.17942144E-02  37534.8 5.538E+03 5.480E+14 1.247E+00 1.481E+04 2.000E+05
7.61518193E-02  38073.7 6.753E+03 6.592E+14 1.363E+00 1.591E+04 2.000E+05
9.36701499E-02  38698.9 8.217E+03 7.900E+14 1.489E+00 1.687E+04 2.000E+05
1.15072360E-01  39421.5 9.987E+03 9.438E+14 1.624E+00 1.767E+04 2.000E+05
1.41310344E-01  40253.9 1.214E+04 1.125E+15 1.762E+00 1.823E+04 2.000E+05
1.73661656E-01  41200.5 1.478E+04 1.341E+15 1.899E+00 1.861E+04 2.000E+05
2.13874433E-01  42283.3 1.805E+04 1.598E+15 2.028E+00 1.881E+04 2.000E+05
2.64399500E-01  43524.0 2.215E+04 1.908E+15 2.140E+00 1.887E+04 2.000E+05
3.28710896E-01  44948.3 2.736E+04 2.286E+15 2.226E+00 1.880E+04 2.000E+05
4.11806384E-01  46581.1 3.412E+04 2.754E+15 2.280E+00 1.860E+04 2.000E+05
5.20829886E-01  48458.4 4.301E+04 3.340E+15 2.301E+00 1.833E+04 2.000E+05
6.66044478E-01  50618.1 5.489E+04 4.084E+15 2.288E+00 1.800E+04 2.000E+05
8.62342217E-01  53106.9 7.103E+04 5.039E+15 2.242E+00 1.757E+04 2.000E+05
1.13128316E+00  55965.2 9.327E+04 6.281E+15 2.169E+00 1.704E+04 2.000E+05
1.50370291E+00  59217.8 1.243E+05 7.911E+15 2.081E+00 1.643E+04 2.000E+05
2.02239897E+00  62890.0 1.678E+05 1.006E+16 1.990E+00 1.573E+04 2.000E+05
2.74442630E+00  66956.6 2.289E+05 1.289E+16 1.911E+00 1.505E+04 2.000E+05
3.74365631E+00  71413.6 3.141E+05 1.658E+16 1.849E+00 1.447E+04 2.000E+05
5.11395385E+00  76261.3 4.316E+05 2.134E+16 1.806E+00 1.404E+04 2.000E+05
6.97453921E+00  81517.1 5.918E+05 2.737E+16 1.783E+00 1.381E+04 2.000E+05
9.47651253E+00  87241.6 8.077E+05 3.490E+16 1.775E+00 1.371E+04 2.000E+05
1.28093666E+01  93419.5 1.095E+06 4.420E+16 1.785E+00 1.377E+04 2.000E+05
1.72158171E+01 100159.2 1.475E+06 5.552E+16 1.804E+00 1.390E+04 2.000E+05
2.30154648E+01 107407.8 1.974E+06 6.928E+16 1.832E+00 1.411E+04 2.000E+05
3.06390800E+01 115302.6 2.628E+06 8.591E+16 1.857E+00 1.431E+04 2.000E+05
4.06859868E+01 123815.3 3.488E+06 1.062E+17 1.872E+00 1.437E+04 2.000E+05
5.40689969E+01 132958.5 4.637E+06 1.315E+17 1.867E+00 1.391E+04 2.000E+05
RADK 7.3884E+03
EGIN                    ITERATION   6 COMPLETED
