EFF  40000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-0.5]   VTURB 2.0 KM/S                                        
1.96393417E-04  26019.2 1.773E+01 2.479E+12 4.041E-01 8.721E+03 2.000E+05
2.57551561E-04  26363.7 2.332E+01 3.219E+12 4.136E-01 8.441E+03 2.000E+05
3.37093100E-04  26721.2 3.061E+01 4.170E+12 4.247E-01 8.265E+03 2.000E+05
4.40253388E-04  27097.4 4.009E+01 5.388E+12 4.373E-01 8.007E+03 2.000E+05
5.73680164E-04  27478.0 5.238E+01 6.945E+12 4.515E-01 7.780E+03 2.000E+05
7.45713457E-04  27860.7 6.826E+01 8.930E+12 4.677E-01 7.618E+03 2.000E+05
9.66843583E-04  28242.4 8.870E+01 1.145E+13 4.857E-01 7.481E+03 2.000E+05
1.25089449E-03  28610.3 1.150E+02 1.467E+13 5.041E-01 7.134E+03 2.000E+05
1.61527445E-03  28952.6 1.489E+02 1.876E+13 5.250E-01 6.967E+03 2.000E+05
2.08093149E-03  29289.2 1.922E+02 2.395E+13 5.488E-01 6.939E+03 2.000E+05
2.67366097E-03  29628.8 2.474E+02 3.047E+13 5.761E-01 6.983E+03 2.000E+05
3.42511565E-03  29972.2 3.172E+02 3.863E+13 6.071E-01 7.086E+03 2.000E+05
4.37436394E-03  30313.6 4.054E+02 4.882E+13 6.419E-01 7.189E+03 2.000E+05
5.56917948E-03  30642.7 5.162E+02 6.149E+13 6.813E-01 7.387E+03 2.000E+05
7.06722593E-03  30961.4 6.547E+02 7.719E+13 7.260E-01 7.692E+03 2.000E+05
8.93816510E-03  31273.8 8.270E+02 9.652E+13 7.766E-01 8.106E+03 2.000E+05
1.12656817E-02  31586.6 1.040E+03 1.202E+14 8.338E-01 8.627E+03 2.000E+05
1.41576705E-02  31910.9 1.304E+03 1.491E+14 8.947E-01 9.084E+03 2.000E+05
1.77450902E-02  32235.0 1.629E+03 1.844E+14 9.637E-01 9.676E+03 2.000E+05
2.21772420E-02  32573.3 2.028E+03 2.272E+14 1.042E+00 1.041E+04 2.000E+05
2.76317773E-02  32938.8 2.514E+03 2.786E+14 1.131E+00 1.125E+04 2.000E+05
3.43202768E-02  33345.9 3.104E+03 3.399E+14 1.232E+00 1.218E+04 2.000E+05
4.24909191E-02  33810.5 3.818E+03 4.126E+14 1.348E+00 1.313E+04 2.000E+05
5.24371145E-02  34341.8 4.677E+03 4.981E+14 1.479E+00 1.408E+04 2.000E+05
6.45083158E-02  34948.1 5.709E+03 5.981E+14 1.627E+00 1.498E+04 2.000E+05
7.91271294E-02  35635.9 6.945E+03 7.149E+14 1.792E+00 1.580E+04 2.000E+05
9.68558486E-02  36404.7 8.432E+03 8.515E+14 1.967E+00 1.640E+04 2.000E+05
1.18383062E-01  37258.3 1.023E+04 1.012E+15 2.162E+00 1.693E+04 2.000E+05
1.44499604E-01  38202.0 1.239E+04 1.199E+15 2.376E+00 1.736E+04 2.000E+05
1.76222085E-01  39244.6 1.500E+04 1.418E+15 2.604E+00 1.772E+04 2.000E+05
2.14955879E-01  40396.1 1.819E+04 1.675E+15 2.833E+00 1.794E+04 2.000E+05
2.62709863E-01  41670.2 2.210E+04 1.980E+15 3.046E+00 1.801E+04 2.000E+05
3.22330715E-01  43091.4 2.699E+04 2.344E+15 3.233E+00 1.799E+04 2.000E+05
3.97794058E-01  44689.7 3.318E+04 2.785E+15 3.384E+00 1.791E+04 2.000E+05
4.94566347E-01  46485.1 4.114E+04 3.325E+15 3.497E+00 1.774E+04 2.000E+05
6.20516336E-01  48519.3 5.151E+04 3.994E+15 3.554E+00 1.752E+04 2.000E+05
7.87336741E-01  50830.7 6.530E+04 4.837E+15 3.547E+00 1.719E+04 2.000E+05
1.01277814E+00  53467.9 8.402E+04 5.921E+15 3.467E+00 1.668E+04 2.000E+05
1.32242398E+00  56478.5 1.099E+05 7.334E+15 3.344E+00 1.615E+04 2.000E+05
1.75443293E+00  59894.7 1.463E+05 9.209E+15 3.167E+00 1.534E+04 2.000E+05
2.36449502E+00  63730.7 1.982E+05 1.173E+16 2.992E+00 1.456E+04 2.000E+05
3.22716428E+00  67986.1 2.723E+05 1.510E+16 2.819E+00 1.369E+04 2.000E+05
4.44097096E+00  72628.8 3.775E+05 1.960E+16 2.689E+00 1.303E+04 2.000E+05
6.12789712E+00  77698.1 5.247E+05 2.546E+16 2.595E+00 1.254E+04 2.000E+05
8.43801516E+00  83170.8 7.271E+05 3.296E+16 2.544E+00 1.226E+04 2.000E+05
1.15767736E+01  89138.6 1.003E+06 4.242E+16 2.501E+00 1.208E+04 2.000E+05
1.57693534E+01  95568.4 1.371E+06 5.410E+16 2.530E+00 1.214E+04 2.000E+05
2.13084016E+01 102543.5 1.858E+06 6.830E+16 2.550E+00 1.226E+04 2.000E+05
2.86202445E+01 110078.7 2.499E+06 8.559E+16 2.579E+00 1.234E+04 2.000E+05
3.82550283E+01 118183.7 3.345E+06 1.067E+17 2.613E+00 1.197E+04 2.000E+05
RADK 4.7461E+03
EGIN                    ITERATION   6 COMPLETED
