EFF  40000.  GRAVITY 4.50000 LTE 
ITLE SDSC GRID  [-1.0]   VTURB 2.0 KM/S                                        
2.13057712E-04  25887.6 5.600E+00 7.917E+11 3.623E-01 4.881E+03 2.000E+05
2.81656799E-04  26183.1 7.438E+00 1.040E+12 3.669E-01 4.788E+03 2.000E+05
3.71883147E-04  26496.7 9.861E+00 1.363E+12 3.723E-01 4.751E+03 2.000E+05
4.90316874E-04  26838.1 1.305E+01 1.781E+12 3.786E-01 4.670E+03 2.000E+05
6.45429710E-04  27200.0 1.723E+01 2.322E+12 3.860E-01 4.620E+03 2.000E+05
8.48049712E-04  27586.8 2.271E+01 3.019E+12 3.945E-01 4.596E+03 2.000E+05
1.11195497E-03  28005.2 2.984E+01 3.912E+12 4.045E-01 4.602E+03 2.000E+05
1.45507888E-03  28456.1 3.915E+01 5.056E+12 4.150E-01 4.385E+03 2.000E+05
1.90079537E-03  28879.7 5.134E+01 6.540E+12 4.264E-01 4.152E+03 2.000E+05
2.47834253E-03  29268.9 6.725E+01 8.456E+12 4.395E-01 4.030E+03 2.000E+05
3.22430239E-03  29638.2 8.785E+01 1.091E+13 4.544E-01 3.984E+03 2.000E+05
4.18477442E-03  29995.8 1.144E+02 1.404E+13 4.713E-01 3.985E+03 2.000E+05
5.41752053E-03  30347.2 1.485E+02 1.801E+13 4.905E-01 4.018E+03 2.000E+05
6.99423515E-03  30693.2 1.919E+02 2.303E+13 5.123E-01 4.088E+03 2.000E+05
9.00357738E-03  31028.5 2.471E+02 2.933E+13 5.370E-01 4.200E+03 2.000E+05
1.15548551E-02  31347.7 3.169E+02 3.722E+13 5.650E-01 4.375E+03 2.000E+05
1.47843530E-02  31660.4 4.046E+02 4.703E+13 5.958E-01 4.576E+03 2.000E+05
1.88640902E-02  31966.8 5.144E+02 5.922E+13 6.296E-01 4.798E+03 2.000E+05
2.40042866E-02  32267.9 6.516E+02 7.428E+13 6.674E-01 5.092E+03 2.000E+05
3.04589460E-02  32575.3 8.217E+02 9.276E+13 7.099E-01 5.450E+03 2.000E+05
3.85390337E-02  32899.0 1.031E+03 1.153E+14 7.573E-01 5.868E+03 2.000E+05
4.86234206E-02  33252.2 1.289E+03 1.425E+14 8.103E-01 6.323E+03 2.000E+05
6.11702264E-02  33645.7 1.603E+03 1.753E+14 8.699E-01 6.823E+03 2.000E+05
7.67326417E-02  34095.1 1.985E+03 2.143E+14 9.365E-01 7.343E+03 2.000E+05
9.59803427E-02  34615.4 2.447E+03 2.605E+14 1.011E+00 7.858E+03 2.000E+05
1.19724312E-01  35218.5 3.005E+03 3.149E+14 1.094E+00 8.348E+03 2.000E+05
1.48982175E-01  35915.4 3.680E+03 3.789E+14 1.184E+00 8.720E+03 2.000E+05
1.85049717E-01  36701.5 4.501E+03 4.545E+14 1.280E+00 9.007E+03 2.000E+05
2.29554102E-01  37588.4 5.502E+03 5.438E+14 1.382E+00 9.236E+03 2.000E+05
2.84608237E-01  38588.5 6.729E+03 6.497E+14 1.487E+00 9.397E+03 2.000E+05
3.53069311E-01  39718.9 8.247E+03 7.757E+14 1.589E+00 9.498E+03 2.000E+05
4.38873546E-01  40989.4 1.014E+04 9.268E+14 1.684E+00 9.514E+03 2.000E+05
5.47423358E-01  42419.8 1.254E+04 1.110E+15 1.766E+00 9.497E+03 2.000E+05
6.86294881E-01  44040.8 1.562E+04 1.333E+15 1.830E+00 9.453E+03 2.000E+05
8.66358929E-01  45885.2 1.962E+04 1.609E+15 1.870E+00 9.350E+03 2.000E+05
1.10291093E+00  47966.3 2.490E+04 1.955E+15 1.886E+00 9.228E+03 2.000E+05
1.41801359E+00  50351.8 3.199E+04 2.394E+15 1.874E+00 9.073E+03 2.000E+05
1.84501939E+00  53060.4 4.167E+04 2.960E+15 1.830E+00 8.814E+03 2.000E+05
2.43124427E+00  56142.7 5.512E+04 3.702E+15 1.768E+00 8.554E+03 2.000E+05
3.24586398E+00  59622.0 7.406E+04 4.684E+15 1.686E+00 8.176E+03 2.000E+05
4.38780895E+00  63509.5 1.011E+05 6.001E+15 1.604E+00 7.794E+03 2.000E+05
5.98292840E+00  67792.8 1.394E+05 7.753E+15 1.537E+00 7.456E+03 2.000E+05
8.19400279E+00  72469.3 1.931E+05 1.005E+16 1.485E+00 7.184E+03 2.000E+05
1.12305176E+01  77550.3 2.677E+05 1.302E+16 1.449E+00 6.999E+03 2.000E+05
1.53490870E+01  83061.7 3.693E+05 1.677E+16 1.434E+00 6.906E+03 2.000E+05
2.08769356E+01  89029.1 5.060E+05 2.143E+16 1.430E+00 6.888E+03 2.000E+05
2.82291242E+01  95495.1 6.878E+05 2.716E+16 1.439E+00 6.911E+03 2.000E+05
3.79655255E+01 102475.9 9.281E+05 3.415E+16 1.450E+00 6.975E+03 2.000E+05
5.08384144E+01 110039.6 1.245E+06 4.267E+16 1.463E+00 7.013E+03 2.000E+05
6.78293217E+01 118149.0 1.665E+06 5.313E+16 1.481E+00 6.843E+03 2.000E+05
RADK 4.7101E+03
EGIN                    ITERATION   6 COMPLETED
