EFF  45000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-1.5]   VTURB 2.0 KM/S                                        
2.04440250E-04  29122.7 1.899E+01 2.428E+12 3.807E-01 7.087E+03 2.000E+05
2.69548467E-04  29497.2 2.505E+01 3.162E+12 3.874E-01 6.952E+03 2.000E+05
3.54762989E-04  29886.2 3.298E+01 4.111E+12 3.952E-01 6.837E+03 2.000E+05
4.66040312E-04  30293.1 4.336E+01 5.334E+12 4.040E-01 6.691E+03 2.000E+05
6.10975060E-04  30702.6 5.689E+01 6.907E+12 4.142E-01 6.622E+03 2.000E+05
7.99200341E-04  31122.0 7.446E+01 8.923E+12 4.259E-01 6.616E+03 2.000E+05
1.04292431E-03  31558.1 9.722E+01 1.149E+13 4.392E-01 6.678E+03 2.000E+05
1.35773655E-03  32016.6 1.266E+02 1.476E+13 4.539E-01 6.561E+03 2.000E+05
1.76326764E-03  32459.0 1.645E+02 1.892E+13 4.707E-01 6.487E+03 2.000E+05
2.28385122E-03  32889.1 2.132E+02 2.421E+13 4.898E-01 6.470E+03 2.000E+05
2.94971437E-03  33307.3 2.755E+02 3.089E+13 5.116E-01 6.505E+03 2.000E+05
3.79819069E-03  33710.3 3.548E+02 3.931E+13 5.364E-01 6.579E+03 2.000E+05
4.87483169E-03  34089.9 4.553E+02 4.987E+13 5.649E-01 6.717E+03 2.000E+05
6.23474231E-03  34439.2 5.820E+02 6.309E+13 5.977E-01 6.960E+03 2.000E+05
7.94463404E-03  34762.7 7.408E+02 7.952E+13 6.353E-01 7.318E+03 2.000E+05
1.00851901E-02  35063.3 9.386E+02 9.984E+13 6.781E-01 7.804E+03 2.000E+05
1.27538573E-02  35354.9 1.184E+03 1.248E+14 7.267E-01 8.400E+03 2.000E+05
1.60684369E-02  35642.9 1.486E+03 1.554E+14 7.816E-01 9.098E+03 2.000E+05
2.01712866E-02  35930.8 1.858E+03 1.925E+14 8.433E-01 9.917E+03 2.000E+05
2.52339961E-02  36227.6 2.311E+03 2.374E+14 9.126E-01 1.087E+04 2.000E+05
3.14638907E-02  36546.8 2.863E+03 2.914E+14 9.902E-01 1.194E+04 2.000E+05
3.91117096E-02  36905.5 3.532E+03 3.559E+14 1.077E+00 1.306E+04 2.000E+05
4.84792526E-02  37313.8 4.341E+03 4.327E+14 1.173E+00 1.421E+04 2.000E+05
5.99330556E-02  37781.5 5.317E+03 5.236E+14 1.281E+00 1.535E+04 2.000E+05
7.39252909E-02  38322.6 6.493E+03 6.307E+14 1.398E+00 1.645E+04 2.000E+05
9.10204885E-02  38950.1 7.913E+03 7.569E+14 1.525E+00 1.743E+04 2.000E+05
1.11938274E-01  39678.4 9.630E+03 9.054E+14 1.660E+00 1.828E+04 2.000E+05
1.37608122E-01  40514.7 1.172E+04 1.081E+15 1.801E+00 1.888E+04 2.000E+05
1.69259229E-01  41469.0 1.428E+04 1.288E+15 1.942E+00 1.932E+04 2.000E+05
2.08569313E-01  42561.3 1.745E+04 1.536E+15 2.076E+00 1.959E+04 2.000E+05
2.57864410E-01  43811.6 2.141E+04 1.833E+15 2.196E+00 1.971E+04 2.000E+05
3.20394431E-01  45240.9 2.643E+04 2.195E+15 2.295E+00 1.969E+04 2.000E+05
4.00753037E-01  46870.9 3.289E+04 2.639E+15 2.366E+00 1.954E+04 2.000E+05
5.05403554E-01  48736.4 4.132E+04 3.191E+15 2.407E+00 1.933E+04 2.000E+05
6.43647994E-01  50868.5 5.249E+04 3.886E+15 2.412E+00 1.903E+04 2.000E+05
8.29348889E-01  53319.0 6.756E+04 4.775E+15 2.376E+00 1.860E+04 2.000E+05
1.08230973E+00  56127.7 8.822E+04 5.924E+15 2.312E+00 1.811E+04 2.000E+05
1.43158220E+00  59329.7 1.169E+05 7.430E+15 2.217E+00 1.742E+04 2.000E+05
1.91880177E+00  62954.1 1.574E+05 9.424E+15 2.118E+00 1.668E+04 2.000E+05
2.59891749E+00  66992.9 2.143E+05 1.206E+16 2.024E+00 1.592E+04 2.000E+05
3.54520244E+00  71434.5 2.942E+05 1.553E+16 1.947E+00 1.524E+04 2.000E+05
4.84803471E+00  76276.6 4.050E+05 2.002E+16 1.898E+00 1.476E+04 2.000E+05
6.62104909E+00  81534.3 5.564E+05 2.573E+16 1.869E+00 1.448E+04 2.000E+05
9.01016064E+00  87250.3 7.609E+05 3.288E+16 1.858E+00 1.435E+04 2.000E+05
1.21996999E+01  93439.2 1.034E+06 4.173E+16 1.863E+00 1.436E+04 2.000E+05
1.64250379E+01 100161.6 1.396E+06 5.254E+16 1.880E+00 1.449E+04 2.000E+05
2.20004913E+01 107429.7 1.872E+06 6.570E+16 1.903E+00 1.464E+04 2.000E+05
2.93453471E+01 115300.3 2.498E+06 8.169E+16 1.926E+00 1.484E+04 2.000E+05
3.90312338E+01 123822.5 3.322E+06 1.012E+17 1.943E+00 1.493E+04 2.000E+05
5.18698220E+01 132954.5 4.417E+06 1.253E+17 1.953E+00 1.449E+04 2.000E+05
RADK 7.4157E+03
EGIN                    ITERATION   6 COMPLETED
