EFF  45000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-2.5]   VTURB 2.0 KM/S                                        
2.08673688E-04  30482.2 2.013E+01 2.477E+12 3.701E-01 3.723E+03 2.000E+05
2.75720157E-04  30682.8 2.658E+01 3.247E+12 3.759E-01 3.810E+03 2.000E+05
3.63616039E-04  30898.3 3.503E+01 4.247E+12 3.829E-01 3.914E+03 2.000E+05
4.78506761E-04  31132.5 4.606E+01 5.538E+12 3.912E-01 4.036E+03 2.000E+05
6.28210454E-04  31382.2 6.042E+01 7.202E+12 4.010E-01 4.191E+03 2.000E+05
8.22612163E-04  31639.8 7.902E+01 9.337E+12 4.125E-01 4.381E+03 2.000E+05
1.07432083E-03  31960.3 1.031E+02 1.205E+13 4.253E-01 4.525E+03 2.000E+05
1.39935783E-03  32307.7 1.341E+02 1.551E+13 4.398E-01 4.650E+03 2.000E+05
1.81767424E-03  32655.4 1.739E+02 1.990E+13 4.565E-01 4.804E+03 2.000E+05
2.35413127E-03  33013.4 2.250E+02 2.545E+13 4.755E-01 4.980E+03 2.000E+05
3.03963899E-03  33372.6 2.900E+02 3.245E+13 4.971E-01 5.180E+03 2.000E+05
3.91238091E-03  33734.6 3.727E+02 4.125E+13 5.217E-01 5.394E+03 2.000E+05
5.01895566E-03  34076.9 4.772E+02 5.227E+13 5.498E-01 5.660E+03 2.000E+05
6.41567144E-03  34393.0 6.088E+02 6.604E+13 5.822E-01 6.005E+03 2.000E+05
8.17063199E-03  34684.3 7.733E+02 8.314E+13 6.192E-01 6.449E+03 2.000E+05
1.03660874E-02  34953.7 9.781E+02 1.043E+14 6.614E-01 7.012E+03 2.000E+05
1.31018473E-02  35222.1 1.232E+03 1.302E+14 7.090E-01 7.669E+03 2.000E+05
1.64984551E-02  35488.3 1.544E+03 1.619E+14 7.628E-01 8.448E+03 2.000E+05
2.07018293E-02  35765.5 1.927E+03 2.003E+14 8.232E-01 9.316E+03 2.000E+05
2.58877160E-02  36052.9 2.394E+03 2.468E+14 8.911E-01 1.032E+04 2.000E+05
3.22666803E-02  36364.5 2.963E+03 3.027E+14 9.673E-01 1.143E+04 2.000E+05
4.00933580E-02  36720.3 3.652E+03 3.694E+14 1.052E+00 1.259E+04 2.000E+05
4.96745517E-02  37125.8 4.483E+03 4.486E+14 1.148E+00 1.376E+04 2.000E+05
6.13814766E-02  37592.6 5.486E+03 5.422E+14 1.253E+00 1.493E+04 2.000E+05
7.56701236E-02  38133.1 6.693E+03 6.526E+14 1.370E+00 1.602E+04 2.000E+05
9.31088291E-02  38759.8 8.149E+03 7.825E+14 1.496E+00 1.699E+04 2.000E+05
1.14420738E-01  39484.6 9.909E+03 9.352E+14 1.630E+00 1.780E+04 2.000E+05
1.40552295E-01  40319.5 1.205E+04 1.115E+15 1.769E+00 1.837E+04 2.000E+05
1.72769196E-01  41269.7 1.467E+04 1.329E+15 1.907E+00 1.876E+04 2.000E+05
2.12801836E-01  42356.6 1.792E+04 1.584E+15 2.037E+00 1.898E+04 2.000E+05
2.63069541E-01  43601.3 2.199E+04 1.891E+15 2.152E+00 1.906E+04 2.000E+05
3.26987330E-01  45028.3 2.716E+04 2.266E+15 2.241E+00 1.900E+04 2.000E+05
4.09445918E-01  46661.4 3.385E+04 2.728E+15 2.300E+00 1.882E+04 2.000E+05
5.17402098E-01  48536.3 4.263E+04 3.305E+15 2.327E+00 1.857E+04 2.000E+05
6.60828927E-01  50688.2 5.433E+04 4.036E+15 2.319E+00 1.826E+04 2.000E+05
8.54350026E-01  53167.0 7.019E+04 4.974E+15 2.276E+00 1.783E+04 2.000E+05
1.11901616E+00  56010.0 9.200E+04 6.191E+15 2.206E+00 1.732E+04 2.000E+05
1.48509880E+00  59247.6 1.224E+05 7.787E+15 2.117E+00 1.668E+04 2.000E+05
1.99517370E+00  62905.9 1.651E+05 9.893E+15 2.024E+00 1.598E+04 2.000E+05
2.70562130E+00  66964.2 2.250E+05 1.267E+16 1.942E+00 1.528E+04 2.000E+05
3.69009881E+00  71417.9 3.088E+05 1.630E+16 1.875E+00 1.468E+04 2.000E+05
5.04142569E+00  76265.2 4.244E+05 2.098E+16 1.831E+00 1.424E+04 2.000E+05
6.87724827E+00  81520.0 5.821E+05 2.692E+16 1.806E+00 1.399E+04 2.000E+05
9.34785898E+00  87243.4 7.948E+05 3.435E+16 1.797E+00 1.388E+04 2.000E+05
1.26426959E+01  93425.2 1.078E+06 4.352E+16 1.805E+00 1.392E+04 2.000E+05
1.70036624E+01 100161.8 1.454E+06 5.472E+16 1.823E+00 1.404E+04 2.000E+05
2.27486674E+01 107411.9 1.947E+06 6.834E+16 1.849E+00 1.423E+04 2.000E+05
3.03066620E+01 115303.6 2.594E+06 8.483E+16 1.872E+00 1.443E+04 2.000E+05
4.02691251E+01 123815.8 3.446E+06 1.049E+17 1.888E+00 1.450E+04 2.000E+05
5.35271535E+01 132957.7 4.583E+06 1.300E+17 1.886E+00 1.404E+04 2.000E+05
RADK 7.3938E+03
EGIN                    ITERATION   6 COMPLETED
