TEFF  45000.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-3.0]   VTURB 2.0 KM/S                                        
 1.58768788E-04  31171.1 1.539E+01 1.858E+12 3.620E-01 3.169E+03 2.000E+05
 2.10268022E-04  31316.6 2.038E+01 2.447E+12 3.664E-01 3.223E+03 2.000E+05
 2.78032662E-04  31476.7 2.693E+01 3.216E+12 3.717E-01 3.292E+03 2.000E+05
 3.66954052E-04  31639.0 3.553E+01 4.218E+12 3.783E-01 3.378E+03 2.000E+05
 4.83286106E-04  31823.9 4.676E+01 5.516E+12 3.862E-01 3.472E+03 2.000E+05
 6.34980253E-04  32012.6 6.139E+01 7.194E+12 3.956E-01 3.590E+03 2.000E+05
 8.32081967E-04  32217.6 8.038E+01 9.352E+12 4.067E-01 3.732E+03 2.000E+05
 1.08725999E-03  32439.9 1.049E+02 1.211E+13 4.197E-01 3.895E+03 2.000E+05
 1.41650317E-03  32701.6 1.365E+02 1.563E+13 4.344E-01 4.067E+03 2.000E+05
 1.83979509E-03  32968.2 1.771E+02 2.010E+13 4.514E-01 4.267E+03 2.000E+05
 2.38200088E-03  33258.4 2.290E+02 2.574E+13 4.708E-01 4.490E+03 2.000E+05
 3.07398929E-03  33553.2 2.950E+02 3.285E+13 4.928E-01 4.742E+03 2.000E+05
 3.95391077E-03  33864.9 3.787E+02 4.177E+13 5.177E-01 5.012E+03 2.000E+05
 5.06829157E-03  34158.2 4.843E+02 5.294E+13 5.463E-01 5.337E+03 2.000E+05
 6.47323951E-03  34431.3 6.170E+02 6.687E+13 5.791E-01 5.742E+03 2.000E+05
 8.23685744E-03  34689.8 7.828E+02 8.414E+13 6.164E-01 6.241E+03 2.000E+05
 1.04416640E-02  34936.6 9.889E+02 1.055E+14 6.587E-01 6.848E+03 2.000E+05
 1.31882660E-02  35197.9 1.244E+03 1.316E+14 7.062E-01 7.527E+03 2.000E+05
 1.65983535E-02  35459.4 1.558E+03 1.634E+14 7.598E-01 8.318E+03 2.000E+05
 2.08184661E-02  35735.3 1.943E+03 2.021E+14 8.199E-01 9.195E+03 2.000E+05
 2.60248387E-02  36021.3 2.413E+03 2.489E+14 8.876E-01 1.020E+04 2.000E+05
 3.24282172E-02  36330.2 2.984E+03 3.051E+14 9.637E-01 1.133E+04 2.000E+05
 4.02835386E-02  36683.9 3.676E+03 3.721E+14 1.049E+00 1.249E+04 2.000E+05
 4.98985646E-02  37087.7 4.512E+03 4.517E+14 1.144E+00 1.368E+04 2.000E+05
 6.16455539E-02  37553.4 5.518E+03 5.459E+14 1.249E+00 1.486E+04 2.000E+05
 7.59811520E-02  38093.4 6.731E+03 6.568E+14 1.365E+00 1.595E+04 2.000E+05
 9.34741303E-02  38719.7 8.192E+03 7.873E+14 1.492E+00 1.692E+04 2.000E+05
 1.14847809E-01  39443.6 9.959E+03 9.407E+14 1.626E+00 1.772E+04 2.000E+05
 1.41052381E-01  40277.5 1.211E+04 1.122E+15 1.764E+00 1.828E+04 2.000E+05
 1.73361455E-01  41225.9 1.474E+04 1.336E+15 1.902E+00 1.866E+04 2.000E+05
 2.13516745E-01  42310.5 1.800E+04 1.593E+15 2.031E+00 1.887E+04 2.000E+05
 2.63957873E-01  43552.9 2.209E+04 1.902E+15 2.144E+00 1.894E+04 2.000E+05
 3.28137910E-01  44978.4 2.730E+04 2.279E+15 2.231E+00 1.887E+04 2.000E+05
 4.11014113E-01  46611.7 3.403E+04 2.745E+15 2.287E+00 1.868E+04 2.000E+05
 5.19671538E-01  48488.3 4.288E+04 3.328E+15 2.310E+00 1.842E+04 2.000E+05
 6.64258187E-01  50645.5 5.470E+04 4.067E+15 2.299E+00 1.809E+04 2.000E+05
 8.59569421E-01  53131.1 7.074E+04 5.016E+15 2.254E+00 1.767E+04 2.000E+05
 1.12696408E+00  55983.1 9.282E+04 6.249E+15 2.182E+00 1.714E+04 2.000E+05
 1.49706126E+00  59230.0 1.236E+05 7.867E+15 2.094E+00 1.652E+04 2.000E+05
 2.01254131E+00  62896.7 1.668E+05 1.000E+16 2.003E+00 1.583E+04 2.000E+05
 2.73017942E+00  66959.9 2.275E+05 1.281E+16 1.923E+00 1.514E+04 2.000E+05
 3.72375848E+00  71416.3 3.121E+05 1.648E+16 1.859E+00 1.455E+04 2.000E+05
 5.08676257E+00  76262.5 4.289E+05 2.121E+16 1.816E+00 1.412E+04 2.000E+05
 6.93786661E+00  81518.1 5.882E+05 2.720E+16 1.791E+00 1.388E+04 2.000E+05
 9.42802312E+00  87240.7 8.028E+05 3.469E+16 1.783E+00 1.377E+04 2.000E+05
 1.27468365E+01  93422.2 1.089E+06 4.395E+16 1.792E+00 1.382E+04 2.000E+05
 1.71365921E+01 100158.9 1.467E+06 5.522E+16 1.811E+00 1.395E+04 2.000E+05
 2.29165870E+01 107412.0 1.964E+06 6.893E+16 1.838E+00 1.415E+04 2.000E+05
 3.05172677E+01 115302.9 2.615E+06 8.552E+16 1.862E+00 1.435E+04 2.000E+05
 4.05350603E+01 123817.1 3.473E+06 1.057E+17 1.877E+00 1.442E+04 2.000E+05
 5.38770327E+01 132959.2 4.618E+06 1.309E+17 1.873E+00 1.395E+04 2.000E+05
PRADK 7.3905E+03
BEGIN                    ITERATION   6 COMPLETED
