EFF  50000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-5.0]   VTURB 2.0 KM/S                                        
2.14261704E-04  34359.9 2.053E+01 2.254E+12 3.564E-01 4.277E+03 2.000E+05
2.84067374E-04  34447.3 2.721E+01 2.980E+12 3.601E-01 4.337E+03 2.000E+05
3.76078316E-04  34559.9 3.601E+01 3.930E+12 3.648E-01 4.408E+03 2.000E+05
4.97065934E-04  34706.5 4.757E+01 5.169E+12 3.704E-01 4.492E+03 2.000E+05
6.55710028E-04  34873.0 6.271E+01 6.780E+12 3.772E-01 4.592E+03 2.000E+05
8.63071288E-04  35060.5 8.248E+01 8.868E+12 3.855E-01 4.712E+03 2.000E+05
1.13315153E-03  35258.7 1.082E+02 1.156E+13 3.954E-01 4.856E+03 2.000E+05
1.48354915E-03  35467.7 1.415E+02 1.503E+13 4.072E-01 5.031E+03 2.000E+05
1.93633318E-03  35698.3 1.845E+02 1.946E+13 4.210E-01 5.236E+03 2.000E+05
2.51922810E-03  35963.7 2.396E+02 2.509E+13 4.369E-01 5.467E+03 2.000E+05
3.26670929E-03  36243.8 3.102E+02 3.222E+13 4.552E-01 5.727E+03 2.000E+05
4.22165597E-03  36556.6 4.001E+02 4.119E+13 4.760E-01 6.004E+03 2.000E+05
5.43608685E-03  36841.7 5.140E+02 5.250E+13 5.005E-01 6.338E+03 2.000E+05
6.97190190E-03  37099.1 6.576E+02 6.666E+13 5.292E-01 6.755E+03 2.000E+05
8.90279387E-03  37322.4 8.371E+02 8.432E+13 5.629E-01 7.288E+03 2.000E+05
1.13170140E-02  37535.8 1.060E+03 1.061E+14 6.017E-01 7.941E+03 2.000E+05
1.43234643E-02  37774.5 1.336E+03 1.328E+14 6.453E-01 8.681E+03 2.000E+05
1.80549095E-02  38027.9 1.675E+03 1.653E+14 6.945E-01 9.526E+03 2.000E+05
2.26708039E-02  38299.9 2.090E+03 2.048E+14 7.498E-01 1.049E+04 2.000E+05
2.83639964E-02  38592.5 2.597E+03 2.524E+14 8.117E-01 1.157E+04 2.000E+05
3.53684190E-02  38912.6 3.212E+03 3.095E+14 8.806E-01 1.277E+04 2.000E+05
4.39732104E-02  39280.3 3.957E+03 3.776E+14 9.562E-01 1.405E+04 2.000E+05
5.45376296E-02  39701.5 4.857E+03 4.587E+14 1.039E+00 1.539E+04 2.000E+05
6.75146240E-02  40195.7 5.947E+03 5.546E+14 1.127E+00 1.670E+04 2.000E+05
8.34828602E-02  40772.5 7.266E+03 6.683E+14 1.220E+00 1.795E+04 2.000E+05
1.03188265E-01  41448.9 8.871E+03 8.030E+14 1.316E+00 1.908E+04 2.000E+05
1.27618698E-01  42245.5 1.084E+04 9.629E+14 1.411E+00 2.003E+04 2.000E+05
1.58101146E-01  43178.2 1.326E+04 1.154E+15 1.503E+00 2.078E+04 2.000E+05
1.96439184E-01  44266.8 1.629E+04 1.383E+15 1.587E+00 2.134E+04 2.000E+05
2.45129357E-01  45534.0 2.011E+04 1.661E+15 1.657E+00 2.168E+04 2.000E+05
3.07682770E-01  47005.0 2.500E+04 2.002E+15 1.710E+00 2.180E+04 2.000E+05
3.89037500E-01  48709.5 3.137E+04 2.425E+15 1.743E+00 2.174E+04 2.000E+05
4.96117902E-01  50665.3 3.976E+04 2.956E+15 1.756E+00 2.154E+04 2.000E+05
6.38753357E-01  52911.9 5.097E+04 3.630E+15 1.748E+00 2.125E+04 2.000E+05
8.31140099E-01  55495.9 6.616E+04 4.494E+15 1.718E+00 2.083E+04 2.000E+05
1.09336008E+00  58442.8 8.699E+04 5.612E+15 1.674E+00 2.032E+04 2.000E+05
1.45372855E+00  61800.4 1.158E+05 7.066E+15 1.619E+00 1.970E+04 2.000E+05
1.95077616E+00  65562.5 1.559E+05 8.967E+15 1.566E+00 1.904E+04 2.000E+05
2.63525333E+00  69742.7 2.116E+05 1.144E+16 1.519E+00 1.838E+04 2.000E+05
3.57217844E+00  74308.1 2.883E+05 1.463E+16 1.486E+00 1.783E+04 2.000E+05
4.84373334E+00  79277.6 3.931E+05 1.870E+16 1.467E+00 1.746E+04 2.000E+05
6.55359366E+00  84666.5 5.344E+05 2.380E+16 1.461E+00 1.728E+04 2.000E+05
8.83311901E+00  90519.2 7.230E+05 3.012E+16 1.467E+00 1.729E+04 2.000E+05
1.18485869E+01  96881.6 9.722E+05 3.784E+16 1.483E+00 1.743E+04 2.000E+05
1.58198575E+01 103770.4 1.300E+06 4.722E+16 1.504E+00 1.767E+04 2.000E+05
2.10404093E+01 111266.1 1.729E+06 5.859E+16 1.524E+00 1.789E+04 2.000E+05
2.79149442E+01 119339.7 2.293E+06 7.244E+16 1.542E+00 1.809E+04 2.000E+05
3.70337214E+01 128139.6 3.039E+06 8.943E+16 1.542E+00 1.810E+04 2.000E+05
4.92596745E+01 137604.7 4.042E+06 1.108E+17 1.523E+00 1.776E+04 2.000E+05
6.58587797E+01 147752.5 5.413E+06 1.381E+17 1.490E+00 1.708E+04 2.000E+05
RADK 1.1209E+04
EGIN                    ITERATION   6 COMPLETED
