EFF  45000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-5.0]   VTURB 2.0 KM/S                                        
2.12411264E-04  32016.1 2.065E+01 2.429E+12 3.618E-01 2.879E+03 2.000E+05
2.81069780E-04  32152.4 2.732E+01 3.198E+12 3.667E-01 2.931E+03 2.000E+05
3.71262091E-04  32297.2 3.607E+01 4.202E+12 3.728E-01 2.993E+03 2.000E+05
4.89379162E-04  32446.6 4.752E+01 5.507E+12 3.802E-01 3.071E+03 2.000E+05
6.43524696E-04  32593.7 6.246E+01 7.200E+12 3.892E-01 3.169E+03 2.000E+05
8.43908945E-04  32744.7 8.185E+01 9.385E+12 4.000E-01 3.294E+03 2.000E+05
1.10336425E-03  32913.5 1.069E+02 1.219E+13 4.128E-01 3.446E+03 2.000E+05
1.43808967E-03  33130.4 1.392E+02 1.575E+13 4.274E-01 3.613E+03 2.000E+05
1.86831260E-03  33357.4 1.806E+02 2.029E+13 4.443E-01 3.807E+03 2.000E+05
2.41916277E-03  33612.7 2.336E+02 2.602E+13 4.635E-01 4.026E+03 2.000E+05
3.12170388E-03  33869.3 3.009E+02 3.324E+13 4.856E-01 4.277E+03 2.000E+05
4.01423002E-03  34143.3 3.862E+02 4.230E+13 5.107E-01 4.553E+03 2.000E+05
5.14320357E-03  34390.0 4.938E+02 5.366E+13 5.397E-01 4.892E+03 2.000E+05
6.56432880E-03  34612.1 6.286E+02 6.782E+13 5.730E-01 5.321E+03 2.000E+05
8.34512552E-03  34818.5 7.968E+02 8.536E+13 6.110E-01 5.855E+03 2.000E+05
1.05675071E-02  35018.1 1.005E+03 1.070E+14 6.540E-01 6.507E+03 2.000E+05
1.33324494E-02  35246.9 1.263E+03 1.334E+14 7.018E-01 7.226E+03 2.000E+05
1.67623099E-02  35483.1 1.580E+03 1.656E+14 7.557E-01 8.055E+03 2.000E+05
2.10041886E-02  35739.1 1.968E+03 2.047E+14 8.159E-01 8.971E+03 2.000E+05
2.62350345E-02  36011.6 2.441E+03 2.518E+14 8.836E-01 1.001E+04 2.000E+05
3.26663785E-02  36310.2 3.016E+03 3.084E+14 9.596E-01 1.116E+04 2.000E+05
4.05541167E-02  36657.2 3.712E+03 3.759E+14 1.044E+00 1.235E+04 2.000E+05
5.02069941E-02  37055.8 4.552E+03 4.560E+14 1.139E+00 1.357E+04 2.000E+05
6.19980859E-02  37517.9 5.564E+03 5.508E+14 1.245E+00 1.475E+04 2.000E+05
7.63846585E-02  38055.0 6.782E+03 6.623E+14 1.361E+00 1.585E+04 2.000E+05
9.39366048E-02  38678.9 8.250E+03 7.935E+14 1.487E+00 1.682E+04 2.000E+05
1.15378204E-01  39400.2 1.002E+04 9.477E+14 1.621E+00 1.762E+04 2.000E+05
1.41661246E-01  40230.8 1.218E+04 1.130E+15 1.759E+00 1.817E+04 2.000E+05
1.74063327E-01  41175.0 1.483E+04 1.346E+15 1.896E+00 1.854E+04 2.000E+05
2.14335469E-01  42255.0 1.810E+04 1.604E+15 2.025E+00 1.875E+04 2.000E+05
2.64937912E-01  43493.0 2.221E+04 1.915E+15 2.136E+00 1.880E+04 2.000E+05
3.29364334E-01  44915.0 2.744E+04 2.294E+15 2.222E+00 1.872E+04 2.000E+05
4.12647065E-01  46546.6 3.422E+04 2.764E+15 2.274E+00 1.852E+04 2.000E+05
5.21996692E-01  48423.6 4.315E+04 3.353E+15 2.293E+00 1.825E+04 2.000E+05
6.67776538E-01  50585.6 5.509E+04 4.101E+15 2.278E+00 1.791E+04 2.000E+05
8.65001049E-01  53078.0 7.132E+04 5.063E+15 2.230E+00 1.748E+04 2.000E+05
1.13542317E+00  55940.6 9.371E+04 6.313E+15 2.156E+00 1.695E+04 2.000E+05
1.51012088E+00  59201.1 1.249E+05 7.956E+15 2.068E+00 1.634E+04 2.000E+05
2.03218291E+00  62881.0 1.688E+05 1.012E+16 1.977E+00 1.564E+04 2.000E+05
2.75890374E+00  66951.0 2.304E+05 1.297E+16 1.899E+00 1.496E+04 2.000E+05
3.76426563E+00  71410.9 3.162E+05 1.669E+16 1.838E+00 1.439E+04 2.000E+05
5.14229162E+00  76259.1 4.345E+05 2.148E+16 1.797E+00 1.397E+04 2.000E+05
7.01217586E+00  81513.6 5.956E+05 2.755E+16 1.774E+00 1.374E+04 2.000E+05
9.52479826E+00  87240.3 8.125E+05 3.511E+16 1.768E+00 1.365E+04 2.000E+05
1.28694757E+01  93413.4 1.101E+06 4.445E+16 1.780E+00 1.372E+04 2.000E+05
1.72900353E+01 100158.9 1.482E+06 5.580E+16 1.799E+00 1.386E+04 2.000E+05
2.31063964E+01 107401.0 1.983E+06 6.960E+16 1.827E+00 1.407E+04 2.000E+05
3.07499396E+01 115303.9 2.639E+06 8.628E+16 1.852E+00 1.427E+04 2.000E+05
4.08211296E+01 123811.7 3.502E+06 1.066E+17 1.868E+00 1.434E+04 2.000E+05
5.42377874E+01 132959.7 4.654E+06 1.320E+17 1.862E+00 1.387E+04 2.000E+05
RADK 7.3869E+03
EGIN                    ITERATION   6 COMPLETED
