EFF  47500.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-1.0]   VTURB 2.0 KM/S                                        
1.99661523E-04  29967.8 1.735E+01 2.168E+12 3.893E-01 1.197E+04 2.000E+05
2.63394933E-04  30416.2 2.297E+01 2.830E+12 3.954E-01 1.146E+04 2.000E+05
3.46988606E-04  30879.3 3.039E+01 3.690E+12 4.024E-01 1.103E+04 2.000E+05
4.56404470E-04  31354.4 4.015E+01 4.802E+12 4.104E-01 1.064E+04 2.000E+05
5.99269338E-04  31840.4 5.294E+01 6.238E+12 4.197E-01 1.030E+04 2.000E+05
7.85350060E-04  32331.8 6.968E+01 8.087E+12 4.302E-01 9.887E+03 2.000E+05
1.02712691E-03  32816.8 9.151E+01 1.047E+13 4.420E-01 9.531E+03 2.000E+05
1.34039060E-03  33292.1 1.199E+02 1.352E+13 4.556E-01 9.207E+03 2.000E+05
1.74493818E-03  33750.3 1.567E+02 1.743E+13 4.713E-01 8.979E+03 2.000E+05
2.26550501E-03  34194.5 2.041E+02 2.241E+13 4.893E-01 8.847E+03 2.000E+05
2.93293977E-03  34629.2 2.650E+02 2.873E+13 5.098E-01 8.790E+03 2.000E+05
3.78550245E-03  35057.8 3.427E+02 3.671E+13 5.332E-01 8.783E+03 2.000E+05
4.86982495E-03  35472.5 4.416E+02 4.674E+13 5.604E-01 8.846E+03 2.000E+05
6.24215338E-03  35862.5 5.666E+02 5.931E+13 5.918E-01 8.986E+03 2.000E+05
7.97077008E-03  36224.5 7.237E+02 7.497E+13 6.279E-01 9.258E+03 2.000E+05
1.01385710E-02  36563.3 9.200E+02 9.439E+13 6.691E-01 9.666E+03 2.000E+05
1.28452144E-02  36887.9 1.164E+03 1.183E+14 7.161E-01 1.020E+04 2.000E+05
1.62106010E-02  37208.7 1.465E+03 1.476E+14 7.694E-01 1.086E+04 2.000E+05
2.03801010E-02  37530.9 1.835E+03 1.832E+14 8.294E-01 1.164E+04 2.000E+05
2.55302696E-02  37862.7 2.288E+03 2.263E+14 8.966E-01 1.255E+04 2.000E+05
3.18762357E-02  38213.3 2.839E+03 2.783E+14 9.713E-01 1.357E+04 2.000E+05
3.96793741E-02  38596.3 3.509E+03 3.405E+14 1.054E+00 1.468E+04 2.000E+05
4.92574665E-02  39026.3 4.321E+03 4.146E+14 1.146E+00 1.585E+04 2.000E+05
6.10046726E-02  39514.7 5.302E+03 5.025E+14 1.246E+00 1.705E+04 2.000E+05
7.54177041E-02  40078.4 6.489E+03 6.065E+14 1.354E+00 1.820E+04 2.000E+05
9.31268967E-02  40727.2 7.928E+03 7.295E+14 1.468E+00 1.925E+04 2.000E+05
1.14949949E-01  41478.7 9.679E+03 8.751E+14 1.585E+00 2.018E+04 2.000E+05
1.41946006E-01  42350.0 1.182E+04 1.048E+15 1.705E+00 2.095E+04 2.000E+05
1.75517961E-01  43359.1 1.447E+04 1.253E+15 1.823E+00 2.155E+04 2.000E+05
2.17586436E-01  44528.6 1.776E+04 1.499E+15 1.932E+00 2.196E+04 2.000E+05
2.70802382E-01  45868.6 2.190E+04 1.796E+15 2.026E+00 2.213E+04 2.000E+05
3.38832317E-01  47407.0 2.720E+04 2.160E+15 2.103E+00 2.215E+04 2.000E+05
4.26752373E-01  49169.2 3.405E+04 2.608E+15 2.158E+00 2.204E+04 2.000E+05
5.41836309E-01  51179.0 4.303E+04 3.168E+15 2.183E+00 2.179E+04 2.000E+05
6.94775032E-01  53479.3 5.503E+04 3.878E+15 2.175E+00 2.140E+04 2.000E+05
9.00771763E-01  56121.7 7.126E+04 4.787E+15 2.140E+00 2.095E+04 2.000E+05
1.18241797E+00  59131.1 9.363E+04 5.970E+15 2.071E+00 2.025E+04 2.000E+05
1.57206238E+00  62560.6 1.249E+05 7.525E+15 1.991E+00 1.950E+04 2.000E+05
2.11319241E+00  66412.5 1.686E+05 9.575E+15 1.911E+00 1.872E+04 2.000E+05
2.86525163E+00  70692.3 2.301E+05 1.227E+16 1.835E+00 1.791E+04 2.000E+05
3.90297834E+00  75382.9 3.156E+05 1.579E+16 1.785E+00 1.732E+04 2.000E+05
5.31811467E+00  80493.1 4.329E+05 2.028E+16 1.754E+00 1.693E+04 2.000E+05
7.22526254E+00  86045.2 5.915E+05 2.592E+16 1.746E+00 1.677E+04 2.000E+05
9.77325800E+00  92079.1 8.037E+05 3.291E+16 1.747E+00 1.675E+04 2.000E+05
1.31533392E+01  98622.8 1.085E+06 4.148E+16 1.762E+00 1.685E+04 2.000E+05
1.76160237E+01 105719.6 1.456E+06 5.191E+16 1.782E+00 1.702E+04 2.000E+05
2.34977904E+01 113406.6 1.943E+06 6.460E+16 1.803E+00 1.721E+04 2.000E+05
3.12540187E+01 121708.4 2.584E+06 8.006E+16 1.823E+00 1.742E+04 2.000E+05
4.15075197E+01 130719.7 3.431E+06 9.896E+16 1.833E+00 1.745E+04 2.000E+05
5.51400344E+01 140353.8 4.559E+06 1.225E+17 1.836E+00 1.694E+04 2.000E+05
RADK 9.2010E+03
EGIN                    ITERATION   6 COMPLETED
