EFF  40000.  GRAVITY 5.00000 LTE
ITLE SDSC GRID  [-3.5]   VTURB 2.0 KM/S
2.10350574E-04  29210.3 2.065E+01 2.632E+12 3.677E-01 1.904E+03 2.000E+05
2.77763649E-04  29291.2 2.726E+01 3.458E+12 3.742E-01 1.957E+03 2.000E+05
3.65935648E-04  29395.2 3.591E+01 4.530E+12 3.822E-01 2.021E+03 2.000E+05
4.80885941E-04  29526.9 4.716E+01 5.913E+12 3.915E-01 2.096E+03 2.000E+05
6.30240318E-04  29659.2 6.178E+01 7.698E+12 4.025E-01 2.192E+03 2.000E+05
8.23637513E-04  29795.2 8.068E+01 9.991E+12 4.152E-01 2.313E+03 2.000E+05
1.07323487E-03  29944.7 1.050E+02 1.292E+13 4.296E-01 2.459E+03 2.000E+05
1.39432029E-03  30089.4 1.363E+02 1.667E+13 4.461E-01 2.638E+03 2.000E+05
1.80607153E-03  30267.0 1.764E+02 2.141E+13 4.645E-01 2.842E+03 2.000E+05
2.33247730E-03  30461.5 2.275E+02 2.741E+13 4.853E-01 3.073E+03 2.000E+05
3.00335464E-03  30674.3 2.924E+02 3.496E+13 5.085E-01 3.330E+03 2.000E+05
3.85563774E-03  30893.6 3.747E+02 4.444E+13 5.346E-01 3.614E+03 2.000E+05
4.93483927E-03  31101.8 4.785E+02 5.633E+13 5.639E-01 3.953E+03 2.000E+05
6.29674397E-03  31292.9 6.090E+02 7.120E+13 5.969E-01 4.370E+03 2.000E+05
8.00945315E-03  31479.0 7.724E+02 8.968E+13 6.340E-01 4.873E+03 2.000E+05
1.01556730E-02  31665.7 9.759E+02 1.126E+14 6.759E-01 5.470E+03 2.000E+05
1.28350874E-02  31867.0 1.228E+03 1.407E+14 7.233E-01 6.147E+03 2.000E+05
1.61669302E-02  32079.9 1.540E+03 1.751E+14 7.772E-01 6.934E+03 2.000E+05
2.02934061E-02  32317.1 1.922E+03 2.168E+14 8.385E-01 7.829E+03 2.000E+05
2.53832618E-02  32592.5 2.388E+03 2.671E+14 9.082E-01 8.812E+03 2.000E+05
3.16370928E-02  32918.2 2.955E+03 3.273E+14 9.875E-01 9.855E+03 2.000E+05
3.92927481E-02  33309.8 3.641E+03 3.986E+14 1.078E+00 1.090E+04 2.000E+05
4.86309986E-02  33773.9 4.469E+03 4.827E+14 1.180E+00 1.190E+04 2.000E+05
5.99842447E-02  34314.1 5.463E+03 5.814E+14 1.296E+00 1.282E+04 2.000E+05
7.37457945E-02  34932.5 6.657E+03 6.967E+14 1.428E+00 1.365E+04 2.000E+05
9.03825305E-02  35630.3 8.087E+03 8.313E+14 1.577E+00 1.436E+04 2.000E+05
1.10452648E-01  36405.1 9.800E+03 9.880E+14 1.745E+00 1.492E+04 2.000E+05
1.34628521E-01  37255.4 1.185E+04 1.170E+15 1.932E+00 1.535E+04 2.000E+05
1.63752034E-01  38181.8 1.431E+04 1.383E+15 2.137E+00 1.567E+04 2.000E+05
1.98932629E-01  39191.2 1.727E+04 1.632E+15 2.354E+00 1.587E+04 2.000E+05
2.41698259E-01  40294.2 2.087E+04 1.923E+15 2.571E+00 1.595E+04 2.000E+05
2.94233388E-01  41506.7 2.529E+04 2.269E+15 2.773E+00 1.590E+04 2.000E+05
3.59717478E-01  42859.2 3.080E+04 2.684E+15 2.942E+00 1.577E+04 2.000E+05
4.42845338E-01  44383.7 3.781E+04 3.190E+15 3.061E+00 1.558E+04 2.000E+05
5.50661258E-01  46126.2 4.692E+04 3.818E+15 3.114E+00 1.531E+04 2.000E+05
6.93621880E-01  48136.2 5.905E+04 4.611E+15 3.101E+00 1.499E+04 2.000E+05
8.87030102E-01  50469.5 7.553E+04 5.632E+15 3.029E+00 1.459E+04 2.000E+05
1.15324953E+00  53165.3 9.834E+04 6.966E+15 2.912E+00 1.409E+04 2.000E+05
1.52478191E+00  56261.3 1.304E+05 8.731E+15 2.769E+00 1.350E+04 2.000E+05
2.04750655E+00  59764.4 1.758E+05 1.108E+16 2.620E+00 1.282E+04 2.000E+05
2.78380030E+00  63662.4 2.402E+05 1.422E+16 2.485E+00 1.215E+04 2.000E+05
3.81532571E+00  67943.4 3.312E+05 1.837E+16 2.374E+00 1.155E+04 2.000E+05
5.24694868E+00  72587.1 4.581E+05 2.379E+16 2.294E+00 1.111E+04 2.000E+05
7.21279813E+00  77663.6 6.332E+05 3.074E+16 2.237E+00 1.079E+04 2.000E+05
9.88412704E+00  83124.9 8.718E+05 3.954E+16 2.210E+00 1.065E+04 2.000E+05
1.34757503E+01  89112.5 1.193E+06 5.046E+16 2.198E+00 1.058E+04 2.000E+05
1.82548061E+01  95513.1 1.620E+06 6.394E+16 2.216E+00 1.065E+04 2.000E+05
2.45691334E+01 102518.9 2.184E+06 8.029E+16 2.241E+00 1.078E+04 2.000E+05
3.28648871E+01 110038.8 2.923E+06 1.001E+17 2.277E+00 1.092E+04 2.000E+05
4.37715579E+01 118159.7 3.896E+06 1.243E+17 2.311E+00 1.069E+04 2.000E+05
RADK 4.7429E+03
EGIN                    ITERATION   6 COMPLETED
